,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,recoveries,round,saves,selected,tackled,tackles,target_missed,threat,total_points,transfers_balance,transfers_in,transfers_out,value,winning_goals,kickoff_date
0,2018-08-12,Sun,1,Home,W 4–0,Liverpool,West Ham,Y,"RW,FW",86,1,0,0,0,4,3,0,0,39,2,1,0,1.4,1.4,0.1,2,0,23,28,4,27,2,4,1,275,126,14,16,5,5,1,1,0.2,2,1,2,0,26,2,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,3,0,0,0,0,0,1,12,28,6,134.0,99.0,3,2,1,4,32,11,26,0,1,0,20,1,1,22,29.0,1,0,0,0,0,16.9,253,47.6,2,2018-08-12 12:30:00+00:00,12 Aug 13:30,0,0,86,1,0,0,0,3,1,0,2478960,6,0,1,92.0,8,0,0,0,130,1,2018-08-12
1,2018-08-20,Mon,2,Away,W 2–0,Liverpool,Crystal Palace,Y,RW,90,0,1,0,0,6,1,0,0,34,2,0,0,0.8,0.8,0.7,9,1,13,20,0,29,4,3,3,149,44,10,13,3,6,0,1,0.1,4,1,0,0,19,1,0,0,0,1,0,1,0,3,0,2,2,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,12,19,9,131.0,58.0,2,3,3,3,27,13,19,1,2,0,22,1,0,13,41.5,3,0,0,0,1,15.3,778,30.6,4,2018-08-20 19:00:00+00:00,20 Aug 20:00,0,0,90,2,0,0,0,5,2,0,2799491,3,0,1,81.0,9,38860,69743,30883,130,0,2018-08-20
2,2018-08-25,Sat,3,Home,W 1–0,Liverpool,Brighton,Y,RW,90,1,0,0,0,6,2,0,0,60,1,0,0,0.3,0.3,0.4,6,0,30,45,3,46,6,3,2,398,127,19,25,7,9,2,5,0.4,6,1,3,0,41,4,1,0,0,5,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,13,47,11,332.0,173.0,7,3,4,7,49,18,40,0,0,0,28,1,0,29,72.0,2,0,0,0,1,20.3,1305,49.0,6,2018-08-25 16:30:00+00:00,25 Aug 17:30,0,0,90,0,0,0,0,1,3,0,2892383,8,1,2,82.0,8,5370,80831,75461,130,1,2018-08-25
3,2018-09-01,Sat,4,Away,W 2–1,Liverpool,Leicester City,Y,RW,70,0,0,0,0,3,1,0,0,26,0,0,0,0.4,0.4,0.3,4,2,18,22,2,21,3,3,2,179,59,12,14,3,4,0,0,0.1,1,0,1,0,22,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,15,3,119.0,79.0,2,2,0,0,20,3,22,1,1,0,7,0,0,18,12.5,2,0,0,0,0,4.1,1836,5.0,1,2018-09-01 11:30:00+00:00,01 Sep 12:30,0,0,70,2,0,0,0,6,4,0,2995784,1,0,1,23.0,2,32547,79082,46535,130,0,2018-09-01
4,2018-09-15,Sat,5,Away,W 2–1,Liverpool,Tottenham,Y,RW,90,0,0,0,0,4,2,0,0,24,0,0,0,0.5,0.5,0.2,8,0,11,15,3,20,4,4,3,144,52,7,8,2,2,1,2,0.1,3,1,2,0,13,2,1,0,0,1,0,1,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9,14,5,132.0,108.0,0,4,3,0,17,6,14,0,1,0,7,0,0,11,31.8,3,0,0,0,1,12.2,2373,16.0,3,2018-09-15 11:30:00+00:00,15 Sep 12:30,0,0,90,0,0,0,0,4,5,0,2754458,2,0,0,74.0,2,-261759,35679,297438,130,0,2018-09-15
5,2018-09-22,Sat,6,Home,W 3–0,Liverpool,Southampton,Y,RW,90,1,0,0,0,2,1,0,0,32,0,0,0,1.2,1.2,0.0,4,0,15,26,3,26,5,4,3,157,49,11,16,1,3,0,2,0.1,0,1,0,0,24,2,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,27,9,226.0,129.0,4,4,0,4,28,11,25,0,0,0,18,1,0,15,2.9,3,0,0,0,1,9.7,2910,34.0,0,2018-09-22 14:00:00+00:00,22 Sep 15:00,0,0,90,3,0,0,0,3,6,0,2419608,5,0,1,60.0,8,-352832,21189,374021,130,0,2018-09-22
6,2018-09-29,Sat,7,Away,D 1–1,Liverpool,Chelsea,Y,RW,65,0,0,0,0,4,1,0,0,43,1,1,0,0.6,0.6,0.0,4,0,25,35,2,31,4,4,4,352,110,15,19,7,11,2,3,0.3,1,2,2,1,31,4,1,1,0,3,1,2,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,13,28,5,196.0,115.0,4,2,2,1,27,9,31,0,1,0,8,0,0,23,25.7,3,0,0,0,1,7.5,3448,9.4,1,2018-09-29 16:30:00+00:00,29 Sep 17:30,0,0,65,1,1,0,0,4,7,0,2330574,1,1,2,40.0,2,-106042,22128,128170,129,0,2018-09-29
7,2018-10-07,Sun,8,Home,D 0–0,Liverpool,Manchester City,Y,RW,90,0,0,0,0,3,1,0,0,26,0,0,0,0.1,0.1,0.0,1,0,11,17,3,21,2,1,0,195,42,6,8,2,4,2,3,0.0,0,2,0,0,16,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,10,15,6,103.0,48.0,2,2,1,1,21,8,16,0,0,0,1,1,1,11,1.9,0,0,0,0,1,3.3,3987,0.0,0,2018-10-07 15:30:00+00:00,07 Oct 16:30,0,0,90,1,0,0,0,3,8,0,1992452,2,0,2,31.0,3,-338250,7940,346190,129,0,2018-10-07
8,2018-10-20,Sat,9,Away,W 1–0,Liverpool,Huddersfield,Y,RW,90,1,0,0,0,4,2,0,0,59,1,1,2,0.3,0.3,0.0,3,0,35,46,3,49,4,4,2,399,121,24,30,7,8,0,2,0.1,0,3,2,0,45,1,0,0,1,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,21,37,9,208.0,99.0,5,3,4,4,52,21,44,0,0,0,26,1,1,34,12.5,2,0,0,0,0,13.2,4529,43.0,0,2018-10-20 16:30:00+00:00,20 Oct 17:30,0,0,90,0,1,0,0,5,9,0,1681931,6,0,1,76.0,8,-321994,34581,356575,128,1,2018-10-20
9,2018-10-27,Sat,10,Home,W 4–1,Liverpool,Cardiff City,Y,FW,90,1,2,0,0,4,2,0,0,70,0,0,1,0.6,0.6,1.2,5,2,44,57,11,53,3,2,0,535,177,32,36,7,10,2,5,0.6,3,3,8,1,52,5,1,1,0,7,0,3,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,50,4,249.0,139.0,6,0,3,3,53,17,50,2,0,2,47,0,0,43,45.8,0,0,0,0,3,17.4,5075,72.4,3,2018-10-27 14:00:00+00:00,27 Oct 15:00,0,0,90,0,1,0,0,2,10,0,1978411,5,0,1,56.0,15,251072,271983,20911,129,0,2018-10-27
10,2018-11-03,Sat,11,Away,D 1–1,Liverpool,Arsenal,Y,"FW,RW",89,0,0,0,0,3,0,0,0,40,0,0,0,0.1,0.1,0.6,5,0,21,29,2,29,6,5,4,292,113,12,15,6,6,2,6,0.3,4,2,3,1,23,6,0,1,0,5,1,4,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,14,21,5,243.0,97.0,1,5,3,6,26,10,23,1,0,0,11,0,1,18,53.7,4,0,0,0,1,11.6,5623,12.8,4,2018-11-03 17:30:00+00:00,03 Nov 17:30,0,0,90,0,1,0,0,7,11,0,2050707,7,0,1,49.0,2,81044,116970,35926,130,0,2018-11-03
11,2018-11-11,Sun,12,Home,W 2–0,Liverpool,Fulham,Y,"FW,RW",90,1,0,0,0,5,3,0,0,31,0,0,0,0.9,0.9,0.0,5,0,11,18,0,22,4,5,4,76,10,10,15,0,0,0,1,0.0,0,0,0,0,17,1,1,1,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,10,141.0,102.0,1,3,6,2,29,11,17,0,1,0,21,1,0,11,6.3,4,0,0,0,2,13.1,6173,41.6,0,2018-11-11 12:00:00+00:00,11 Nov 12:00,0,0,90,2,0,0,0,0,12,0,2089855,3,0,0,83.0,8,24344,65031,40687,130,1,2018-11-11
12,2018-11-24,Sat,13,Away,W 3–0,Liverpool,Watford,Y,FW,85,1,0,0,0,2,2,0,0,26,1,0,1,0.2,0.2,0.0,0,0,10,18,1,18,1,3,2,84,34,7,13,1,2,0,0,0.0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,8,17,5,85.0,16.0,1,0,2,4,19,10,18,0,1,0,22,1,0,10,4.0,2,0,0,0,0,8.4,6725,39.8,0,2018-11-24 15:00:00+00:00,24 Nov 15:00,0,0,85,1,0,0,0,1,13,0,2135344,5,1,0,40.0,8,36210,62620,26410,130,1,2018-11-24
