,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,recoveries,round,saves,selected,tackled,tackles,target_missed,threat,total_points,transfers_balance,transfers_in,transfers_out,value,winning_goals,kickoff_date
0,2018-08-11,Sat,1,Away,L 0–2,Cardiff City,Bournemouth,Y,RM,62,0,0,0,0,2,0,0,0,31,2,3,3,0.1,0.1,0.0,1,0,8,19,0,18,3,1,0,116,44,3,6,3,7,1,4,0.0,0,0,0,0,19,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,3,1,0,1,11,7,13,3,180.0,116.0,2,1,0,1,17,3,15,0,0,0,4,0,2,8,0.9,0,0,0,0,0,1.8,100,3.6,0,2018-08-11 14:00:00+00:00,11 Aug 15:00,0,0,62,0,0,0,0,4,1,0,3604,2,0,2,13.0,2,0,0,0,50,0,2018-08-11
1,2018-08-18,Sat,2,Home,D 0–0,Cardiff City,Newcastle Utd,N,RW,13,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,4,1,5,1,0,0,62,19,0,0,3,3,0,1,0.0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,98.0,6.0,1,0,0,1,4,1,3,0,0,0,2,0,0,3,0.5,0,0,0,0,0,0.3,625,0.4,0,2018-08-18 11:30:00+00:00,18 Aug 12:30,0,0,12,0,0,0,0,1,2,0,3724,1,0,0,2.0,1,-244,220,464,50,0,2018-08-18
2,2018-08-25,Sat,3,Away,D 0–0,Cardiff City,Huddersfield,Y,RM,9,0,0,0,0,1,1,0,0,6,0,0,0,0.1,0.1,0.0,0,0,1,2,0,3,0,2,2,12,0,1,1,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,27.0,16.0,1,0,0,0,2,0,2,0,0,0,5,0,0,1,0.0,2,0,0,0,0,2.3,1152,4.0,0,2018-08-25 14:00:00+00:00,25 Aug 15:00,0,0,9,0,0,0,0,1,3,0,3169,0,0,0,19.0,1,-607,82,689,50,0,2018-08-25
3,2018-12-04,Tue,15,Away,L 1–3,Cardiff City,West Ham,N,"FW,RM",27,0,0,0,0,1,0,0,0,7,0,0,0,0.1,0.1,0.0,0,0,0,5,0,4,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,17.0,1.0,0,0,1,0,5,0,4,0,0,0,2,0,0,0,0.0,0,0,0,0,0,1.8,7681,0.0,0,2018-12-04 19:45:00+00:00,04 Dec 19:45,0,0,26,1,0,0,0,0,15,0,1180,0,0,0,18.0,1,5,20,15,48,0,2018-12-04
4,2018-12-08,Sat,16,Home,W 1–0,Cardiff City,Southampton,Y,RM,66,0,0,0,0,2,1,0,0,26,0,0,1,0.1,0.1,0.2,5,0,13,18,0,19,3,6,4,160,28,9,11,3,5,0,0,0.5,2,0,0,0,18,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,3,11,13,5,136.0,53.0,2,3,3,1,23,6,18,0,0,0,10,1,1,13,21.7,3,0,0,0,1,6.0,8239,10.8,2,2018-12-08 15:00:00+00:00,08 Dec 15:00,0,0,66,0,0,0,0,3,16,0,1198,2,1,1,27.0,3,11,32,21,48,0,2018-12-08
5,2018-12-15,Sat,17,Away,L 2–3,Cardiff City,Watford,N,RM,45,0,0,0,0,0,0,0,0,26,1,1,1,0.0,0.0,0.0,0,0,13,20,1,13,3,0,0,145,41,7,9,4,6,0,1,0.0,0,0,0,0,18,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,7,10,10,1,114.0,55.0,1,2,2,2,15,4,17,0,0,0,4,0,1,13,3.3,0,0,0,0,0,1.1,8798,3.6,0,2018-12-15 15:00:00+00:00,15 Dec 15:00,0,0,45,0,0,0,0,5,17,0,1241,2,1,0,4.0,1,28,48,20,48,0,2018-12-15
6,2019-01-01,Tue,21,Home,L 0–3,Cardiff City,Tottenham,N,RM,19,0,0,0,0,0,0,0,0,9,0,1,0,0.0,0.0,0.1,1,0,4,7,0,5,0,0,0,65,23,3,3,0,1,1,1,0.1,1,0,1,1,6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,4,0,36.0,1.0,0,0,0,1,6,1,5,0,0,0,4,0,1,3,14.6,0,0,0,0,0,2.0,11061,5.0,1,2019-01-01 17:30:00+00:00,01 Jan 17:30,0,0,18,0,1,0,0,1,21,0,1229,1,0,0,0.0,1,-7,24,31,48,0,2019-01-01
7,2019-01-12,Sat,22,Home,D 0–0,Cardiff City,Huddersfield,Y,RM,72,0,0,0,0,0,0,0,0,26,3,1,0,0.0,0.0,0.0,2,0,8,17,2,14,3,5,4,147,69,4,9,3,5,1,2,0.3,1,1,1,1,17,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,2,3,1,0,0,1,0,1,5,15,7,0,122.0,65.0,2,0,1,0,12,3,14,0,0,0,12,1,0,7,14.9,4,0,0,0,1,3.0,11631,14.8,1,2019-01-12 15:00:00+00:00,12 Jan 15:00,0,0,72,0,1,0,0,2,22,0,1253,1,1,0,0.0,3,8,36,28,48,0,2019-01-12
8,2019-01-19,Sat,23,Away,L 0–3,Cardiff City,Newcastle Utd,Y,RM,81,0,0,0,0,1,0,0,0,47,5,1,2,0.0,0.0,0.0,3,0,13,26,2,21,2,0,0,192,119,6,10,3,4,1,2,0.1,0,2,2,0,26,0,0,1,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,2,6,0,2,16,11,20,3,128.0,72.0,1,0,2,2,25,11,24,0,0,0,17,0,4,13,5.9,0,0,0,0,0,5.0,12205,20.2,0,2019-01-19 15:00:00+00:00,19 Jan 15:00,0,0,81,0,0,0,0,4,23,0,1307,2,5,0,24.0,2,41,79,38,48,0,2019-01-19
9,2019-01-29,Tue,24,Away,L 1–2,Cardiff City,Arsenal,N,"RM,LW",21,1,0,0,0,1,1,0,0,16,1,2,0,0.1,0.1,0.1,3,1,5,7,1,9,0,2,1,83,59,2,3,3,4,0,0,0.1,2,0,1,1,7,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,7,1,59.0,12.0,3,0,1,0,10,2,7,0,0,1,23,0,2,5,24.6,1,0,0,0,0,8.8,12784,44.8,2,2019-01-29 19:45:00+00:00,29 Jan 19:45,0,0,20,1,0,0,0,0,24,0,1307,1,0,0,19.0,7,-4,38,42,48,0,2019-01-29
