,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,recoveries,round,saves,selected,tackled,tackles,target_missed,threat,total_points,transfers_balance,transfers_in,transfers_out,value,winning_goals,kickoff_date
0,2018-12-22,Sat,18,Home,L 1–3,Huddersfield,Southampton,N,LW,10,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.1,2,0,7,8,3,5,0,0,0,92,31,5,6,1,1,0,0,0.1,1,0,3,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,17.0,12.0,0,0,0,0,6,0,8,0,0,0,2,0,0,7,11.5,0,0,0,0,2,1.2,9469,0.6,1,2018-12-22 15:00:00+00:00,22 Dec 15:00,0,0,9,0,0,0,0,1,18,0,206621,0,0,0,0.0,1,2187,10152,7965,43,0,2018-12-22
1,2018-12-26,Wed,19,Away,L 1–3,Huddersfield,Manchester Utd,N,RW,29,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,1,0,6,9,1,8,0,1,1,58,13,2,4,2,3,0,0,0.0,0,2,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,8,0,57.0,9.0,1,0,2,2,12,2,9,0,0,0,1,0,0,6,2.2,1,0,0,0,0,0.4,10034,1.6,0,2018-12-26 15:00:00+00:00,26 Dec 15:00,0,0,28,1,0,0,0,1,19,0,219206,2,0,0,0.0,1,8872,17586,8714,43,0,2018-12-26
2,2017-08-12,Sat,1,Away,W 3–0,Huddersfield,Crystal Palace,N,"AM,RW",19,0,1,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.1,1,1,4,6,0,3,2,1,1,72,13,2,3,2,2,0,1,0.1,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,2,3,1,40.0,33.0,0,1,0,0,4,0,5,0,0,0,14,0,1,4,10.6,1,0,0,0,0,3.3,186,20.2,1,2017-08-12 14:00:00+00:00,12 Aug 15:00,0,0,18,0,0,0,0,1,1,0,142160,0,0,0,2.0,4,0,0,0,45,0,2017-08-12
3,2017-08-20,Sun,2,Home,W 1–0,Huddersfield,Newcastle Utd,N,"RW,LM",22,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.0,0,0,7,9,1,9,1,2,0,66,15,3,3,2,3,0,1,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,2,9,0,35.0,12.0,1,0,1,0,9,1,9,0,0,0,3,0,2,7,2.6,0,0,0,0,0,0.5,697,2.2,0,2017-08-20 12:30:00+00:00,20 Aug 13:30,0,0,21,0,0,0,0,4,2,0,181693,2,0,0,0.0,1,7130,30668,23538,45,0,2017-08-20
4,2017-08-26,Sat,3,Home,D 0–0,Huddersfield,Southampton,N,LM,3,0,0,0,0,0,0,0,0,2,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0.0,0,0,0,0,1,0.0,1213,0.0,0,2017-08-26 14:00:00+00:00,26 Aug 15:00,0,0,2,0,0,0,0,0,3,0,201789,0,0,0,0.0,1,4799,38224,33425,45,0,2017-08-26
5,2017-09-16,Sat,5,Home,D 1–1,Huddersfield,Leicester City,N,"RW,FW",17,0,0,0,0,1,0,0,0,13,0,0,0,0.1,0.1,0.0,1,0,7,10,3,6,1,0,0,80,43,5,7,1,1,0,0,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,1,28.0,17.0,1,0,0,0,9,1,10,0,0,0,2,0,0,7,0.8,0,0,0,0,0,0.4,2288,0.0,0,2017-09-16 14:00:00+00:00,16 Sep 15:00,0,0,16,0,0,0,0,2,5,0,193726,0,0,1,4.0,1,-17166,12371,29537,45,0,2017-09-16
6,2017-11-18,Sat,12,Away,L 0–4,Huddersfield,Bournemouth,N,WB,30,0,0,0,0,0,0,1,0,20,1,0,0,0.0,0.0,0.1,3,0,14,19,2,11,2,0,0,219,79,7,9,7,9,0,0,0.0,1,1,1,1,16,3,1,0,0,4,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,13,1,114.0,74.0,3,1,0,0,15,6,15,0,0,0,-1,0,0,12,18.3,0,0,0,0,2,2.4,6183,3.6,0,2017-11-18 15:00:00+00:00,18 Nov 15:00,0,0,29,0,1,0,0,1,12,0,192348,0,0,0,2.0,0,3033,12476,9443,45,0,2017-11-18
7,2017-11-26,Sun,13,Home,L 1–2,Huddersfield,Manchester City,N,"RM,RW",10,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,1,3,1,2,2,24,17,1,1,1,2,0,0,0.0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,25.0,16.0,0,0,0,0,3,0,2,0,0,0,5,0,0,2,0.3,2,0,0,0,0,0.3,6752,2.2,0,2017-11-26 16:00:00+00:00,26 Nov 16:00,0,0,9,0,0,0,0,0,13,0,205098,0,0,0,0.0,1,9885,18523,8638,45,0,2017-11-26
8,2017-11-29,Wed,14,Away,L 0–5,Huddersfield,Arsenal,Y,AM,90,0,0,0,0,2,1,0,0,33,0,0,0,0.2,0.2,0.0,4,0,15,18,3,21,2,4,2,207,63,11,11,4,6,0,0,0.0,1,0,0,0,17,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,5,20,8,3,134.0,62.0,2,2,6,4,27,3,21,0,0,0,3,0,1,18,16.4,2,0,0,0,1,6.3,7322,7.8,1,2017-11-29 19:45:00+00:00,29 Nov 19:45,0,0,90,0,0,0,0,5,14,0,225241,6,0,0,39.0,2,17681,23669,5988,45,0,2017-11-29
9,2017-12-02,Sat,15,Away,L 0–2,Huddersfield,Everton,Y,RW,45,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,6,10,0,6,1,1,1,90,5,3,4,3,3,0,2,0.0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,8,3,24.0,13.0,0,1,1,1,9,3,8,0,0,0,3,0,0,6,2.2,1,0,0,0,0,1.0,7893,0.0,0,2017-12-02 15:00:00+00:00,02 Dec 15:00,0,0,45,0,0,0,0,2,15,0,238786,1,0,0,8.0,1,10760,19331,8571,45,0,2017-12-02
