,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,recoveries,round,saves,selected,tackled,tackles,target_missed,threat,total_points,transfers_balance,transfers_in,transfers_out,value,winning_goals,kickoff_date
0,2019-01-20,Sun,23,Home,L 1–2,Fulham,Tottenham,Y,LW,54,0,0,0,0,3,1,0,0,21,1,1,0,0.5,0.5,0.1,3,0,9,11,3,15,3,1,0,168,33,1,2,6,6,1,1,0.1,2,1,1,0,11,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,8,10,3,121.0,80.0,2,1,2,1,18,7,12,0,1,0,0,0,1,10,21.9,1,0,0,0,0,7.0,12680,8.8,2,2019-01-20 16:00:00+00:00,20 Jan 16:00,0,0,54,2,0,0,0,0,23,0,1900,2,1,1,39.0,1,1811,2128,317,55,0,2019-01-20
1,2019-01-29,Tue,24,Home,W 4–2,Fulham,Brighton,Y,"AM,LW,RW",90,0,1,0,0,3,1,1,0,57,0,0,0,0.5,0.5,1.0,8,2,43,49,4,34,5,0,0,618,207,22,23,13,15,3,4,0.2,4,4,1,1,48,0,0,0,0,5,0,0,1,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,29,3,212.0,108.0,4,0,2,1,49,7,43,2,1,0,31,0,0,40,54.9,0,0,0,0,3,9.8,13259,25.6,4,2019-01-29 19:45:00+00:00,29 Jan 19:45,0,0,90,0,2,0,0,3,24,0,12366,1,0,2,17.0,7,10145,11498,1353,55,0,2019-01-29
2,2019-02-02,Sat,25,Away,L 0–2,Fulham,Crystal Palace,Y,"LW,AM",87,0,0,0,0,0,0,1,0,43,0,0,1,0.0,0.0,0.0,0,0,26,39,2,25,1,1,1,307,58,16,20,6,10,1,3,0.0,0,3,0,0,39,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,29,9,0,161.0,36.0,2,0,2,3,38,7,37,0,0,0,3,0,0,26,2.9,1,0,0,0,2,0.2,13899,0.0,0,2019-02-02 15:00:00+00:00,02 Feb 15:00,0,0,87,0,0,0,0,6,25,0,23291,3,0,0,0.0,1,10665,12626,1961,55,0,2019-02-02
3,2019-02-09,Sat,26,Home,L 0–3,Fulham,Manchester Utd,Y,"LW,RW",76,0,0,0,0,2,0,0,0,43,0,0,2,0.8,0.8,0.0,5,0,25,34,3,27,1,4,4,391,101,11,15,12,13,1,3,0.0,0,1,2,0,33,1,0,1,1,2,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,3,8,16,21,2,215.0,98.0,2,0,3,1,31,6,31,0,1,0,8,0,1,24,5.8,4,0,0,1,0,3.5,14496,0.4,0,2019-02-09 12:30:00+00:00,09 Feb 12:30,0,0,76,0,0,0,0,8,26,0,20894,1,0,1,29.0,2,-2053,2595,4648,55,0,2019-02-09
4,2019-02-22,Fri,27,Away,L 1–3,Fulham,West Ham,Y,FW,90,1,0,0,0,3,3,0,0,46,1,0,1,1.1,1.1,0.0,0,0,28,34,1,24,2,0,0,338,49,17,18,8,9,0,2,0.0,0,1,0,0,33,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,0,3,4,31,12,2,124.0,40.0,2,1,3,1,36,11,31,0,1,0,26,0,2,28,2.3,0,0,0,0,0,8.8,14982,44.6,0,2019-02-22 19:45:00+00:00,22 Feb 19:45,0,0,90,2,0,0,0,6,27,0,20557,2,0,0,41.0,7,-353,2509,2862,55,0,2019-02-22
5,2019-02-27,Wed,28,Away,L 0–2,Fulham,Southampton,Y,"FW,RM",90,0,0,0,0,4,0,0,0,38,0,0,0,0.2,0.2,0.1,4,0,22,27,2,31,2,4,2,271,58,15,17,4,4,2,3,0.0,2,1,0,0,26,1,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,20,4,155.0,66.0,2,0,4,2,35,4,26,0,0,0,4,0,0,22,26.0,2,0,0,0,1,8.9,15580,6.8,2,2019-02-27 19:45:00+00:00,27 Feb 19:45,0,0,90,1,0,0,0,2,28,0,26080,4,0,0,56.0,2,4941,6472,1531,55,0,2019-02-27
6,2019-03-03,Sun,29,Home,L 1–2,Fulham,Chelsea,Y,RW,70,0,1,0,0,0,0,0,0,31,1,2,0,0.0,0.0,0.1,2,1,17,24,1,20,2,3,3,263,63,11,13,5,8,1,1,0.1,1,1,1,1,22,2,0,1,0,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,5,14,13,1,164.0,62.0,1,0,3,1,22,6,20,1,1,0,21,0,3,15,18.9,2,0,0,0,0,4.8,16185,26.8,1,2019-03-03 14:05:00+00:00,03 Mar 14:05,0,0,70,0,1,0,0,2,29,0,22351,1,1,0,2.0,5,-3469,906,4375,55,0,2019-03-03
7,2019-03-09,Sat,30,Away,L 1–3,Fulham,Leicester City,Y,"RW,LW",66,0,0,0,0,1,0,1,0,35,1,2,3,0.0,0.0,0.0,0,0,14,24,2,24,4,0,0,185,53,9,9,5,10,0,0,0.0,0,0,1,0,23,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,0,3,6,15,15,0,233.0,100.0,3,0,4,2,23,6,19,0,0,0,4,0,3,14,1.7,0,0,0,0,1,0.7,16791,4.0,0,2019-03-09 15:00:00+00:00,09 Mar 15:00,0,0,66,0,0,0,0,6,30,0,21495,2,1,1,1.0,1,-992,1874,2866,55,0,2019-03-09
8,2019-03-17,Sun,31,Home,L 1–2,Fulham,Liverpool,Y,"LW,AM",90,1,0,0,0,2,1,0,0,42,0,0,2,0.9,0.9,0.1,5,0,28,34,1,19,3,3,2,378,87,21,21,5,6,2,4,0.0,3,1,1,0,34,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,8,19,16,3,200.0,104.0,2,1,0,1,29,3,32,0,0,2,31,0,0,28,36.3,2,0,0,0,0,12.4,17111,42.2,3,2019-03-17 14:15:00+00:00,17 Mar 14:15,0,0,90,0,0,0,0,3,31,0,20098,3,0,0,45.0,9,-758,1242,2000,55,0,2019-03-17
9,2019-03-30,Sat,32,Home,L 0–2,Fulham,Manchester City,Y,FW,87,0,0,0,0,1,0,0,0,27,0,0,1,0.3,0.3,0.0,1,0,15,19,2,15,1,0,0,278,70,5,8,9,9,1,2,0.0,0,1,1,1,17,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,16,6,1,82.0,41.0,0,0,4,0,20,3,17,0,1,0,0,0,1,14,4.8,0,0,0,0,0,1.3,17984,1.6,0,2019-03-30 12:30:00+00:00,30 Mar 12:30,0,0,87,3,1,0,0,0,32,0,26125,0,0,1,7.0,2,3335,6178,2843,55,0,2019-03-30
