,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,recoveries,round,saves,selected,tackled,tackles,target_missed,threat,total_points,transfers_balance,transfers_in,transfers_out,value,winning_goals,kickoff_date
0,2018-08-27,Mon,3,Home,L 0–3,Manchester Utd,Tottenham,Y,CB,54,0,0,0,0,1,0,1,0,34,0,1,1,0.0,0.0,0.0,0,0,21,29,4,18,1,0,0,381,121,8,10,11,14,2,4,0.0,0,2,0,0,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,11,20,3,1,84.0,39.0,0,1,0,1,18,0,29,0,0,0,1,0,3,21,0.7,0,0,0,0,1,2.6,1351,6.8,0,2018-08-27 19:00:00+00:00,27 Aug 20:00,0,0,54,0,0,0,0,6,3,0,7436,1,0,0,18.0,0,-430,565,995,50,0,2018-08-27
1,2018-09-02,Sun,4,Away,W 2–0,Manchester Utd,Burnley,N,AM,15,0,0,0,0,2,1,0,0,6,0,0,0,0.1,0.1,0.0,0,0,3,4,1,3,1,0,0,25,4,3,3,0,1,0,0,0.0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,16.0,9.0,0,1,0,0,4,1,3,0,0,0,2,0,0,3,0.6,0,0,0,0,0,2.0,1882,1.2,0,2018-09-02 15:00:00+00:00,02 Sep 16:00,0,0,14,0,0,0,0,0,4,0,7921,0,0,1,18.0,1,-199,739,938,50,0,2018-09-02
2,2018-10-20,Sat,9,Away,D 2–2,Manchester Utd,Chelsea,N,"CM,RM",16,0,0,0,0,1,1,0,0,11,2,0,0,0.1,0.1,0.0,0,0,7,7,1,3,0,0,0,68,11,4,4,1,1,0,0,0.0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,3,4,4,1,11.0,0.0,0,0,0,1,5,1,7,0,0,0,7,0,1,7,0.8,0,0,0,0,0,2.6,4575,8.2,0,2018-10-20 11:30:00+00:00,20 Oct 12:30,0,0,15,0,0,0,0,4,9,0,6171,1,2,0,17.0,1,-399,78,477,50,0,2018-10-20
3,2018-10-28,Sun,10,Home,W 2–1,Manchester Utd,Everton,N,DM,6,0,0,0,0,0,0,0,0,6,2,2,0,0.0,0.0,0.0,1,0,3,4,2,1,0,0,0,51,24,2,3,1,1,0,0,0.0,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,2,4,0,0,2.0,0.0,0,0,0,0,1,0,4,0,0,0,4,0,2,3,0.4,0,0,0,0,0,0.7,5121,6.4,0,2018-10-28 16:00:00+00:00,28 Oct 16:00,0,0,5,0,0,0,0,1,10,0,6333,0,0,0,0.0,1,46,200,154,50,0,2018-10-28
4,2018-11-03,Sat,11,Away,W 2–1,Manchester Utd,Bournemouth,N,RM,35,0,0,0,0,2,0,0,0,30,1,0,2,0.1,0.1,0.0,1,0,18,21,2,15,0,1,0,251,89,12,12,6,7,0,1,0.0,0,3,0,0,21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,3,7,18,6,1,43.0,23.0,1,0,0,0,20,3,20,0,0,0,2,0,4,18,1.2,0,0,0,0,1,1.8,5669,12.8,0,2018-11-03 12:30:00+00:00,03 Nov 12:30,0,0,34,0,0,0,0,3,11,0,6416,1,0,2,4.0,1,-4,168,172,50,0,2018-11-03
5,2018-11-11,Sun,12,Away,L 1–3,Manchester Utd,Manchester City,Y,RM,72,0,0,0,0,0,0,0,0,50,2,1,6,0.0,0.0,0.0,1,0,30,36,5,13,1,1,0,441,139,21,21,8,8,1,3,0.0,0,1,0,0,36,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,2,0,6,1,1,5,14,30,6,0,64.0,38.0,0,0,0,1,34,2,35,0,0,0,13,0,2,30,2.3,0,0,0,1,0,0.8,6219,5.2,0,2018-11-11 16:30:00+00:00,11 Nov 16:30,0,0,72,0,0,0,0,4,12,0,6794,2,2,0,0.0,2,255,430,175,50,0,2018-11-11
6,2018-12-01,Sat,14,Away,D 2–2,Manchester Utd,Southampton,Y,CM,90,1,0,0,0,2,2,0,0,78,7,2,2,0.3,0.3,0.1,1,0,56,60,3,37,1,0,0,824,243,31,31,19,20,4,4,0.0,1,4,0,0,59,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,6,3,1,1,2,0,4,15,49,14,2,162.0,67.0,0,0,1,1,50,1,60,0,0,2,32,0,4,56,13.3,0,0,0,0,1,12.1,7324,66.0,1,2018-12-01 17:30:00+00:00,01 Dec 17:30,0,0,90,0,0,0,0,4,14,0,6962,1,0,0,42.0,9,-113,105,218,50,0,2018-12-01
7,2018-12-05,Wed,15,Home,D 2–2,Manchester Utd,Arsenal,Y,"CM,RM",90,0,1,0,0,1,0,0,0,64,5,6,1,0.1,0.1,0.5,5,1,44,48,4,33,0,0,0,702,183,19,19,19,20,4,6,0.4,3,3,1,0,48,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,3,2,3,0,1,4,3,0,1,0,0,1,4,48,12,2,120.0,38.0,1,0,1,1,39,2,48,1,0,3,30,0,6,44,33.3,0,0,0,0,2,9.1,7880,38.0,3,2018-12-05 20:00:00+00:00,05 Dec 20:00,0,0,90,0,0,0,0,4,15,0,9010,1,1,0,20.0,8,1708,1989,281,50,0,2018-12-05
8,2018-12-08,Sat,16,Home,W 4–1,Manchester Utd,Fulham,Y,"DM,LM",90,0,0,0,0,1,0,0,0,110,5,9,0,0.3,0.3,0.4,2,0,76,86,6,72,3,0,0,1059,307,46,49,22,24,3,5,0.0,1,6,0,0,83,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,0,0,3,0,3,23,62,26,3,314.0,149.0,2,1,3,0,76,2,86,1,1,0,12,0,13,76,16.9,0,0,0,0,2,4.9,8438,23.6,1,2018-12-08 15:00:00+00:00,08 Dec 15:00,0,0,90,0,0,0,1,5,16,0,20782,0,0,1,8.0,2,9852,10817,965,50,0,2018-12-08
9,2018-12-16,Sun,17,Away,L 1–3,Manchester Utd,Liverpool,Y,"CM,RM",78,0,0,0,0,1,0,0,0,53,3,4,1,0.0,0.0,0.0,1,1,26,40,3,24,2,1,1,327,165,17,20,8,11,0,4,0.0,0,3,1,0,38,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,1,3,2,0,1,6,0,8,27,19,7,1,91.0,56.0,2,0,1,0,20,1,39,0,0,0,15,0,9,26,1.5,1,0,0,0,1,2.0,8997,15.6,0,2018-12-16 16:00:00+00:00,16 Dec 16:00,0,0,78,0,0,0,0,14,17,0,18672,0,1,1,3.0,2,-1199,2347,3546,50,0,2018-12-16
