,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,recoveries,round,saves,selected,tackled,tackles,target_missed,threat,total_points,transfers_balance,transfers_in,transfers_out,value,winning_goals,kickoff_date
0,2018-08-11,Sat,1,Home,L 1–2,Newcastle Utd,Tottenham,Y,CM,90,0,0,0,0,1,0,1,0,45,2,2,2,0.1,0.1,0.0,3,0,21,32,3,15,1,3,1,307,80,12,16,7,7,1,3,0.0,1,2,1,0,31,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,1,1,1,2,1,3,12,27,7,2,56.0,25.0,1,0,1,1,18,2,29,0,0,0,7,0,5,22,12.5,2,0,0,1,1,3.2,319,11.4,1,2018-08-11 11:30:00+00:00,11 Aug 12:30,0,0,90,0,0,0,0,5,1,0,5156,3,2,1,8.0,1,0,0,0,50,0,2018-08-11
1,2018-08-18,Sat,2,Away,D 0–0,Newcastle Utd,Cardiff City,Y,CM,90,0,0,0,0,1,1,0,0,47,3,0,2,0.1,0.1,0.0,1,0,22,35,0,11,0,0,0,266,95,15,21,5,9,0,1,0.0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,4,4,2,0,2,0,3,18,23,6,1,44.0,10.0,0,0,2,4,16,0,35,0,0,0,2,1,4,22,1.1,0,0,0,0,3,4.0,844,21.8,0,2018-08-18 11:30:00+00:00,18 Aug 12:30,0,0,90,0,0,0,0,4,2,0,5887,4,0,0,17.0,3,-246,351,597,50,0,2018-08-18
2,2018-08-26,Sun,3,Home,L 1–2,Newcastle Utd,Chelsea,Y,CM,90,0,0,0,0,1,0,0,0,30,4,2,2,0.0,0.0,0.0,0,0,9,16,1,13,0,0,0,218,55,3,5,2,6,3,4,0.0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,3,2,0,2,2,0,2,17,9,4,0,30.0,8.0,0,0,0,3,13,0,16,0,0,0,4,0,4,9,0.5,0,0,0,0,2,2.0,1371,11.0,0,2018-08-26 15:00:00+00:00,26 Aug 16:00,0,0,90,0,0,0,0,4,3,0,6011,3,0,0,8.0,2,-186,470,656,50,0,2018-08-26
3,2018-09-01,Sat,4,Away,L 1–2,Newcastle Utd,Manchester City,Y,CM,90,0,0,0,0,0,0,0,0,33,3,1,3,0.0,0.0,0.0,0,0,16,21,2,8,1,1,1,308,60,6,8,7,7,2,5,0.0,0,1,0,0,19,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,4,3,0,3,0,0,1,16,14,3,0,28.0,12.0,0,0,2,1,16,0,20,0,0,0,6,0,1,16,4.0,1,0,0,0,2,1.3,1902,6.8,0,2018-09-01 16:30:00+00:00,01 Sep 17:30,0,0,90,0,0,0,0,2,4,0,5883,1,1,0,2.0,2,-292,293,585,50,0,2018-09-01
4,2018-09-15,Sat,5,Home,L 1–2,Newcastle Utd,Arsenal,Y,CM,90,0,0,0,0,0,0,0,0,38,4,1,1,0.0,0.0,0.0,0,0,20,26,1,18,0,0,0,380,73,8,9,7,9,4,7,0.0,0,1,0,0,24,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,3,2,0,1,2,0,2,12,20,7,0,77.0,40.0,1,0,1,1,22,1,26,0,0,0,4,0,3,20,1.2,0,0,0,0,2,1.3,2439,11.4,0,2018-09-15 14:00:00+00:00,15 Sep 15:00,0,0,90,0,0,0,0,2,5,0,6060,1,0,0,0.0,2,-25,548,573,50,0,2018-09-15
5,2018-09-22,Sat,6,Away,D 0–0,Newcastle Utd,Crystal Palace,Y,CM,90,0,0,0,0,0,0,0,0,34,7,0,4,0.0,0.0,0.0,0,0,15,19,1,11,0,1,0,213,59,8,9,3,3,2,4,0.0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0,4,4,0,4,1,0,1,12,14,8,0,42.0,12.0,1,0,1,5,14,1,18,0,0,0,1,1,1,14,1.1,0,0,0,0,1,1.6,2976,14.8,0,2018-09-22 14:00:00+00:00,22 Sep 15:00,0,0,90,0,0,0,0,2,6,0,5992,6,1,0,0.0,3,-150,341,491,50,0,2018-09-22
6,2018-09-29,Sat,7,Home,L 0–2,Newcastle Utd,Leicester City,Y,CM,90,0,0,0,0,1,0,0,0,47,4,1,2,0.2,0.2,0.0,0,0,23,33,2,18,1,0,0,307,94,15,19,3,3,3,5,0.0,0,4,0,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,2,1,0,2,0,0,0,7,38,2,1,59.0,22.0,0,0,2,3,24,0,33,0,1,0,2,0,1,23,2.5,0,0,0,0,2,1.4,3514,7.2,0,2018-09-29 14:00:00+00:00,29 Sep 15:00,0,0,90,0,0,0,0,9,7,0,6026,3,1,1,4.0,2,-47,312,359,50,0,2018-09-29
7,2018-10-06,Sat,8,Away,L 2–3,Newcastle Utd,Manchester Utd,Y,CM,90,0,0,0,0,2,1,1,0,27,3,2,2,0.1,0.1,0.0,2,0,8,11,2,10,1,2,1,78,34,4,5,1,3,0,0,0.0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,0,1,2,1,1,1,4,0,3,8,13,7,3,64.0,26.0,1,0,0,1,9,0,11,0,1,0,1,0,6,8,0.7,1,0,0,0,1,3.5,4053,19.4,0,2018-10-06 16:30:00+00:00,06 Oct 17:30,0,0,90,0,0,0,0,5,8,0,5868,2,0,1,15.0,1,-182,188,370,50,0,2018-10-06
8,2018-10-20,Sat,9,Home,L 0–1,Newcastle Utd,Brighton,Y,CM,90,0,0,0,0,2,0,0,0,65,2,0,3,0.1,0.1,0.0,5,0,40,50,6,37,1,3,2,588,213,22,26,12,15,3,5,0.0,0,8,0,0,50,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2,3,1,0,3,1,0,1,4,42,19,1,190.0,112.0,3,0,2,1,43,1,49,0,0,0,10,0,1,40,5.3,2,0,0,0,1,2.0,4595,10.6,0,2018-10-20 14:00:00+00:00,20 Oct 15:00,0,0,90,0,0,0,0,5,9,0,5950,2,1,2,4.0,2,-30,433,463,50,0,2018-10-20
9,2018-10-27,Sat,10,Away,D 0–0,Newcastle Utd,Southampton,Y,CM,75,0,0,0,0,0,0,0,0,49,2,0,2,0.0,0.0,0.0,0,0,26,35,1,20,0,1,0,404,79,14,16,8,12,2,3,0.0,0,2,0,0,34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,4,0,1,12,26,11,0,64.0,13.0,0,0,0,1,31,2,34,0,0,0,9,1,4,26,1.6,0,0,0,0,0,1.7,5141,15.8,0,2018-10-27 14:00:00+00:00,27 Oct 15:00,0,0,75,0,0,0,0,4,10,0,5662,2,0,0,0.0,3,-268,91,359,49,0,2018-10-27
