,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,recoveries,round,saves,selected,tackled,tackles,target_missed,threat,total_points,transfers_balance,transfers_in,transfers_out,value,winning_goals,kickoff_date
0,2017-08-26,Sat,3,Home,L 0–2,Crystal Palace,Swansea City,N,CM,33,0,0,0,0,1,0,1,0,45,0,1,1,0.1,0.1,0.1,2,0,35,41,5,26,3,1,0,637,249,11,13,22,22,1,5,0.1,1,4,0,0,39,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,6,32,7,1,201.0,146.0,0,0,0,1,34,1,41,0,0,0,2,0,1,36,12.3,0,0,0,0,1,1.9,1156,3.8,1,2017-08-26 14:00:00+00:00,26 Aug 15:00,0,0,32,0,0,0,0,4,3,0,17514,2,0,1,3.0,0,-1262,996,2258,55,0,2017-08-26
1,2017-09-10,Sun,4,Away,L 0–1,Crystal Palace,Burnley,Y,CM,90,0,0,0,0,4,1,0,0,83,2,3,0,0.1,0.1,0.7,8,0,47,68,5,37,0,2,2,816,285,30,34,9,18,8,16,0.6,3,1,2,0,58,10,6,0,0,7,0,4,0,4,1,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,3,19,40,25,2,130.0,58.0,1,0,4,0,40,2,60,3,0,1,30,0,7,44,46.5,2,0,0,0,2,10.4,1687,22.6,4,2017-09-10 12:30:00+00:00,10 Sep 13:30,0,0,90,0,0,0,0,7,4,0,15915,0,2,0,35.0,3,-2311,576,2887,55,0,2017-09-10
2,2017-09-16,Sat,5,Home,L 0–1,Crystal Palace,Southampton,Y,CM,90,0,0,0,0,2,0,1,0,63,0,1,3,0.1,0.1,0.3,7,0,45,52,4,40,0,0,0,786,245,17,18,19,22,6,9,0.2,4,5,2,0,46,6,2,0,1,6,0,4,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,2,0,2,7,37,19,0,146.0,36.0,0,0,3,0,39,1,46,0,0,0,12,0,4,43,53.0,0,0,0,0,3,7.3,2231,11.0,4,2017-09-16 11:30:00+00:00,16 Sep 12:30,0,0,90,0,0,0,0,3,5,0,15712,0,0,1,9.0,1,-560,1006,1566,55,0,2017-09-16
3,2017-09-23,Sat,6,Away,L 0–5,Crystal Palace,Manchester City,Y,DM,56,0,0,0,0,0,0,0,0,22,3,2,1,0.0,0.0,0.1,0,0,12,17,2,12,0,1,1,210,68,6,8,5,6,1,3,0.0,1,1,0,0,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,0,1,0,0,1,4,16,2,0,30.0,11.0,0,0,0,0,11,0,17,0,0,0,6,0,2,12,11.3,1,0,0,0,0,2.3,2777,11.2,1,2017-09-23 14:00:00+00:00,23 Sep 15:00,0,0,56,0,0,0,0,2,6,0,14754,0,0,0,0.0,1,-1329,462,1791,55,0,2017-09-23
4,2017-09-30,Sat,7,Away,L 0–4,Crystal Palace,Manchester Utd,Y,RM,90,0,0,0,0,1,0,0,0,64,2,1,1,0.0,0.0,0.2,2,0,40,54,6,38,1,0,0,567,148,24,25,15,18,1,9,0.2,2,4,2,0,44,10,1,0,1,8,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,3,0,1,0,0,0,4,35,25,3,171.0,49.0,1,0,2,1,40,3,45,0,0,0,12,0,1,38,30.6,0,0,0,0,0,4.7,3327,9.4,2,2017-09-30 14:00:00+00:00,30 Sep 15:00,0,0,90,0,1,0,0,4,7,0,13967,1,0,1,7.0,2,-1085,337,1422,55,0,2017-09-30
5,2017-10-14,Sat,8,Home,W 2–1,Crystal Palace,Chelsea,Y,CM,85,0,0,0,0,1,1,0,0,78,2,6,1,0.0,0.0,0.1,1,0,56,64,3,36,0,1,0,865,359,26,27,26,30,3,5,0.1,1,4,0,0,61,3,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,6,6,1,0,0,0,0,19,45,14,2,112.0,36.0,0,0,1,4,42,0,60,0,0,2,29,0,7,54,16.3,0,0,0,0,0,5.3,3881,25.4,1,2017-10-14 14:00:00+00:00,14 Oct 15:00,0,0,85,0,0,0,0,15,8,0,13621,5,2,0,11.0,7,-641,475,1116,54,0,2017-10-14
6,2017-10-21,Sat,9,Away,L 0–1,Crystal Palace,Newcastle Utd,Y,CM,90,0,0,0,0,1,0,1,0,56,1,2,1,0.1,0.1,0.1,1,0,30,44,4,29,0,0,0,497,185,16,20,9,13,4,9,0.0,1,1,0,0,39,5,2,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,5,35,16,1,80.0,44.0,0,0,1,0,35,0,41,0,0,0,6,0,3,28,17.3,0,0,0,0,1,3.3,4438,8.0,1,2017-10-21 14:00:00+00:00,21 Oct 15:00,0,0,90,0,0,0,0,2,9,0,17971,0,1,0,8.0,1,3891,4662,771,54,0,2017-10-21
7,2017-10-28,Sat,10,Home,D 2–2,Crystal Palace,West Ham,Y,CM,90,0,0,0,0,3,1,0,0,73,7,3,1,0.2,0.2,0.1,7,0,45,58,8,30,1,1,1,986,436,14,15,20,24,11,17,0.3,3,8,2,0,42,15,3,2,1,12,2,10,1,1,5,0,0,0,1,0,0,0,0,0,0,6,4,3,0,4,8,4,0,1,0,0,0,9,40,24,1,109.0,50.0,0,0,1,1,33,3,43,0,0,0,21,0,2,37,62.7,1,0,0,0,3,11.5,4997,26.4,2,2017-10-28 14:00:00+00:00,28 Oct 15:00,0,0,90,0,1,0,0,9,10,0,18142,1,4,1,26.0,2,-162,1582,1744,54,0,2017-10-28
8,2017-11-05,Sun,11,Away,L 0–1,Crystal Palace,Tottenham,Y,CM,90,0,0,0,0,2,0,0,0,55,3,3,0,0.0,0.0,0.1,3,0,26,42,3,14,0,1,0,607,238,8,12,7,9,9,17,0.1,3,4,0,0,29,12,3,0,1,11,0,9,1,0,3,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,2,1,0,0,4,1,3,14,24,17,0,58.0,33.0,0,0,1,0,19,1,30,0,0,0,18,0,7,21,53.3,0,0,1,0,0,7.6,5560,14.0,3,2017-11-05 12:00:00+00:00,05 Nov 12:00,0,0,90,0,1,0,0,7,11,0,17598,1,3,1,9.0,2,-771,595,1366,54,0,2017-11-05
9,2017-11-18,Sat,12,Home,D 2–2,Crystal Palace,Everton,Y,"CM,DM",84,0,0,0,0,2,1,0,0,85,2,2,3,0.1,0.1,0.5,6,0,62,74,4,47,1,0,0,1209,365,29,32,24,26,9,16,0.1,3,8,0,0,61,13,7,0,1,8,0,6,0,2,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,3,0,3,2,0,1,13,52,21,1,179.0,60.0,1,0,0,2,54,3,65,1,0,0,19,0,4,57,58.0,0,0,0,0,1,9.6,6126,20.6,3,2017-11-18 15:00:00+00:00,18 Nov 15:00,0,0,84,0,2,0,0,6,12,0,17747,2,0,0,17.0,2,-167,964,1131,54,0,2017-11-18
