,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,recoveries,round,saves,selected,tackled,tackles,target_missed,threat,total_points,transfers_balance,transfers_in,transfers_out,value,winning_goals,kickoff_date
0,2017-08-12,Sat,1,Home,W 1–0,Everton,Stoke City,Y,"AM,RW",90,1,0,0,0,1,1,0,0,70,1,0,0,0.2,0.2,0.1,3,0,48,58,7,34,2,2,0,932,380,25,26,10,13,11,17,0.5,1,8,3,1,50,8,2,1,0,8,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,3,0,4,10,34,27,3,184.0,79.0,2,0,3,4,52,8,52,0,0,3,37,1,3,43,39.6,0,0,0,0,2,10.6,161,45.8,2,2017-08-12 14:00:00+00:00,12 Aug 15:00,0,0,90,0,1,0,0,5,1,0,604383,5,1,0,21.0,9,0,0,0,75,1,2017-08-12
1,2017-08-21,Mon,2,Away,D 1–1,Everton,Manchester City,Y,"FW,RW",89,1,0,0,0,3,2,1,0,47,1,2,1,0.4,0.4,0.1,3,0,23,34,3,18,0,1,0,500,167,9,11,8,10,6,9,0.1,2,3,0,0,29,5,2,0,0,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,6,28,13,2,105.0,16.0,0,0,2,2,28,1,31,0,0,3,26,0,1,21,30.6,0,0,0,0,2,10.5,672,38.2,2,2017-08-21 19:00:00+00:00,21 Aug 20:00,0,0,89,1,1,0,0,3,2,0,743286,3,1,1,36.0,8,17315,68626,51311,75,0,2017-08-21
2,2017-08-27,Sun,3,Away,L 0–2,Everton,Chelsea,Y,AM,90,0,0,0,0,1,0,1,0,48,0,0,0,0.0,0.0,0.2,2,0,35,42,3,29,1,1,1,515,100,21,22,10,10,2,6,0.1,2,2,1,0,39,3,2,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,29,16,1,142.0,63.0,4,0,1,5,43,8,38,0,0,0,4,0,1,34,26.3,2,0,0,0,2,3.6,1188,6.6,2,2017-08-27 12:30:00+00:00,27 Aug 13:30,0,0,90,0,0,0,0,3,3,0,946023,5,0,1,3.0,1,129114,184011,54897,76,0,2017-08-27
3,2017-09-09,Sat,4,Home,L 0–3,Everton,Tottenham,Y,"RW,AM",90,0,0,0,0,2,0,1,0,50,1,0,0,0.3,0.3,0.2,4,0,29,40,6,22,0,0,0,477,126,16,20,4,5,6,11,0.2,2,5,1,0,35,5,1,0,0,1,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5,27,18,5,86.0,22.0,0,0,2,3,38,6,40,0,0,0,5,0,1,31,27.9,0,0,0,0,2,8.2,1719,6.6,2,2017-09-09 14:00:00+00:00,09 Sep 15:00,0,0,90,1,0,0,0,5,4,0,968882,2,1,0,47.0,1,-27901,93210,121111,76,0,2017-09-09
4,2017-09-17,Sun,5,Away,L 0–4,Everton,Manchester Utd,Y,FW,81,0,0,0,0,2,1,0,0,66,1,0,0,0.5,0.5,0.0,3,0,40,59,8,34,1,3,2,741,117,14,19,18,24,5,7,0.0,0,8,0,0,56,3,1,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,8,40,18,2,169.0,82.0,1,0,2,3,57,12,58,0,1,0,1,0,1,39,9.3,2,0,0,0,2,3.8,2263,5.2,0,2017-09-17 15:00:00+00:00,17 Sep 16:00,0,0,81,1,0,0,0,6,5,0,828987,4,1,1,23.0,2,-148890,16234,165124,75,0,2017-09-17
5,2017-09-23,Sat,6,Home,W 2–1,Everton,Bournemouth,Y,RW,54,0,0,0,0,0,0,0,0,30,0,0,1,0.0,0.0,0.0,0,0,22,26,2,17,0,1,0,296,75,12,14,9,9,0,1,0.0,0,1,0,0,24,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,11,1,74.0,38.0,0,0,2,0,21,1,24,0,0,0,2,0,0,21,3.8,0,0,0,0,0,0.6,2809,0.4,0,2017-09-23 14:00:00+00:00,23 Sep 15:00,0,0,54,0,0,0,0,3,6,0,796982,2,0,0,2.0,1,-41558,87863,129421,75,0,2017-09-23
6,2017-10-01,Sun,7,Home,L 0–1,Everton,Burnley,N,"DM,AM",28,0,0,0,0,3,0,0,0,27,0,0,0,0.1,0.1,0.0,0,0,17,24,4,15,0,0,0,387,151,6,7,4,6,6,9,0.0,0,3,1,0,22,2,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,2,101.0,72.0,1,0,0,1,20,1,20,0,0,0,-1,0,0,17,1.7,0,0,0,0,1,1.4,3359,0.0,0,2017-10-01 13:15:00+00:00,01 Oct 14:15,0,0,27,0,0,0,0,2,7,0,608378,1,0,2,15.0,1,-191358,16629,207987,74,0,2017-10-01
7,2017-10-15,Sun,8,Away,D 1–1,Everton,Brighton,Y,"FW,RW",89,1,0,1,1,0,0,0,0,37,2,0,0,0.8,0.0,0.3,5,0,26,32,1,23,0,1,0,395,52,14,16,9,10,2,4,0.4,4,1,1,1,31,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,1,0,1,5,20,14,3,115.0,30.0,1,0,1,3,29,3,31,0,0,3,40,0,1,25,49.9,0,0,0,0,1,11.9,3913,48.0,4,2017-10-15 12:30:00+00:00,15 Oct 13:30,0,0,89,0,1,0,0,8,8,0,535986,4,2,0,21.0,9,-76975,17921,94896,74,0,2017-10-15
8,2017-10-22,Sun,9,Home,L 2–5,Everton,Arsenal,Y,"AM,RW",73,1,0,0,0,1,1,0,0,38,0,0,2,0.0,0.0,0.1,2,0,22,31,0,19,0,0,0,321,81,8,13,9,11,1,1,0.1,2,1,2,2,28,3,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,4,18,16,0,63.0,27.0,0,0,1,1,23,3,28,0,0,0,35,0,1,19,32.2,0,0,0,0,0,8.1,4470,41.8,2,2017-10-22 12:30:00+00:00,22 Oct 13:30,0,0,73,0,2,0,0,6,9,0,519704,1,0,0,7.0,6,-18702,17664,36366,73,0,2017-10-22
9,2017-10-29,Sun,10,Away,L 0–2,Everton,Leicester City,Y,"FW,AM",73,0,0,0,0,2,0,0,0,61,3,0,1,0.1,0.1,0.1,5,0,44,55,7,35,1,1,0,843,140,19,24,18,20,6,9,0.3,4,8,2,0,52,3,2,1,4,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,1,0,1,0,0,0,1,39,23,2,194.0,93.0,4,0,0,5,54,6,51,0,0,0,10,0,0,41,52.3,0,0,0,0,3,6.9,5029,9.0,4,2017-10-29 16:00:00+00:00,29 Oct 16:00,0,0,73,0,0,0,0,3,10,0,539329,4,2,2,8.0,2,15386,46673,31287,73,0,2017-10-29
