,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,recoveries,round,saves,selected,tackled,tackles,target_missed,threat,total_points,transfers_balance,transfers_in,transfers_out,value,winning_goals,kickoff_date
0,2017-08-12,Sat,1,Home,D 0–0,Southampton,Swansea City,Y,AM,90,0,0,0,0,4,1,0,0,64,2,1,2,0.7,0.7,0.1,9,0,31,47,9,51,5,3,3,582,176,17,21,7,14,6,7,0.1,2,3,6,3,45,2,1,0,0,8,0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,2,1,0,2,3,17,46,7,269.0,142.0,3,2,5,2,49,16,40,0,1,0,12,1,2,28,43.2,3,0,0,0,1,10.0,318,21.8,2,2017-08-12 14:00:00+00:00,12 Aug 15:00,0,0,90,0,4,0,0,7,1,0,138397,2,0,2,35.0,3,0,0,0,65,0,2017-08-12
1,2017-08-19,Sat,2,Home,W 3–2,Southampton,West Ham,Y,"RW,AM",90,1,0,1,1,1,1,1,0,61,0,1,1,0.8,0.0,0.1,4,0,36,52,11,46,5,1,0,541,229,19,25,15,16,1,9,0.3,4,3,7,0,49,3,0,0,1,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4,18,39,6,209.0,153.0,4,2,2,1,48,19,45,0,0,0,21,0,1,35,51.6,0,0,0,0,4,13.8,829,44.4,4,2017-08-19 14:00:00+00:00,19 Aug 15:00,0,0,90,1,0,0,0,4,2,0,168789,2,0,0,42.0,6,13996,26296,12300,65,0,2017-08-19
2,2017-08-26,Sat,3,Away,D 0–0,Southampton,Huddersfield,Y,"RW,RM",73,0,0,0,0,0,0,0,0,41,1,0,2,0.0,0.0,0.0,0,0,27,34,2,28,0,2,1,407,39,10,13,13,16,1,2,0.0,0,1,0,0,33,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2,34,5,0,131.0,26.0,1,0,1,1,32,6,32,0,0,0,12,1,0,26,6.3,1,0,0,0,0,0.9,1345,3.0,0,2017-08-26 14:00:00+00:00,26 Aug 15:00,0,0,73,0,0,0,0,4,3,0,214337,2,1,0,0.0,3,34222,53207,18985,65,0,2017-08-26
3,2017-09-09,Sat,4,Home,L 0–2,Southampton,Watford,N,AM,45,0,0,0,0,0,0,0,0,28,1,0,2,0.0,0.0,0.1,1,0,14,22,4,19,1,0,0,187,47,9,9,5,9,0,4,0.0,1,0,2,0,19,3,0,0,0,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,8,20,3,82.0,40.0,0,2,3,2,21,5,17,0,0,0,6,0,0,15,13.5,0,0,0,0,0,2.5,1876,5.0,2,2017-09-09 14:00:00+00:00,09 Sep 15:00,0,0,45,0,0,0,0,3,4,0,237945,2,1,0,6.0,1,15776,42417,26641,65,0,2017-09-09
4,2017-09-16,Sat,5,Away,W 1–0,Southampton,Crystal Palace,Y,RW,86,0,0,0,0,1,0,0,0,56,2,0,2,0.1,0.1,0.1,2,0,26,41,11,42,4,2,1,498,159,10,13,12,17,4,6,0.3,2,1,7,1,41,0,0,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,2,3,0,0,11,21,27,2,264.0,133.0,2,0,0,3,40,12,35,0,0,0,11,1,2,25,27.6,2,0,0,0,1,6.4,2420,16.2,2,2017-09-16 11:30:00+00:00,16 Sep 12:30,0,0,86,0,1,0,0,6,5,0,211000,4,0,0,20.0,3,-28579,7354,35933,65,0,2017-09-16
5,2017-09-23,Sat,6,Home,L 0–1,Southampton,Manchester Utd,Y,"RW,RM",90,0,0,0,0,1,0,0,0,67,1,1,1,0.1,0.1,0.4,6,0,42,59,9,47,4,1,0,731,266,21,26,17,21,4,8,0.2,3,5,1,0,55,3,0,1,0,7,1,2,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,36,32,3,219.0,93.0,1,0,1,2,51,13,50,0,0,0,11,0,1,39,49.0,0,0,0,0,1,8.7,2966,11.6,3,2017-09-23 14:00:00+00:00,23 Sep 15:00,0,0,90,0,0,0,0,6,6,0,179782,3,1,0,26.0,2,-32355,4157,36512,65,0,2017-09-23
6,2017-09-30,Sat,7,Away,L 1–2,Southampton,Stoke City,Y,"RW,AM",90,0,0,0,0,2,0,1,0,63,2,2,1,0.1,0.1,0.2,8,1,39,54,6,49,5,7,7,582,158,23,26,15,19,1,4,0.4,2,6,2,1,53,0,0,1,0,6,0,0,1,4,0,2,1,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,7,28,29,3,361.0,168.0,6,0,2,0,49,10,47,0,0,0,20,0,2,38,37.0,7,0,0,0,3,7.0,3516,16.6,2,2017-09-30 14:00:00+00:00,30 Sep 15:00,0,0,90,0,1,0,0,6,7,0,162577,0,2,1,16.0,1,-18306,5485,23791,65,0,2017-09-30
7,2017-10-15,Sun,8,Home,D 2–2,Southampton,Newcastle Utd,Y,RM,90,0,0,0,0,3,0,0,0,45,0,1,0,0.3,0.3,0.1,3,0,29,36,3,34,4,1,1,415,108,14,16,10,13,1,3,0.0,1,1,1,0,35,1,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,3,7,17,21,2,194.0,70.0,0,0,2,3,37,8,33,0,1,0,5,0,3,29,16.1,1,0,0,0,2,6.0,4070,2.4,1,2017-10-15 15:00:00+00:00,15 Oct 16:00,0,0,90,0,0,0,0,8,8,0,150318,3,0,2,41.0,2,-13271,6841,20112,65,0,2017-10-15
8,2017-10-21,Sat,9,Home,W 1–0,Southampton,West Brom,Y,"AM,RM",80,0,0,0,0,3,2,0,0,57,3,1,1,0.3,0.3,0.0,4,0,38,49,5,45,4,4,4,482,67,21,28,12,14,1,1,0.1,1,4,1,0,49,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,0,0,1,1,0,2,4,20,35,8,243.0,122.0,2,0,0,1,48,10,47,0,1,0,13,1,3,38,21.8,4,0,0,0,0,9.7,4627,21.0,1,2017-10-21 16:30:00+00:00,21 Oct 17:30,0,0,80,0,0,0,0,5,9,0,138986,1,0,0,54.0,3,-11741,2004,13745,65,0,2017-10-21
9,2017-10-29,Sun,10,Away,D 1–1,Southampton,Brighton,Y,RM,83,0,0,0,0,1,0,0,0,36,1,0,1,0.1,0.1,0.0,1,0,21,30,4,32,4,1,1,303,106,13,16,6,10,2,4,0.0,0,1,2,1,28,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0,1,0,0,0,2,21,13,2,149.0,72.0,2,0,2,6,32,9,26,0,0,0,5,0,0,18,9.1,1,0,0,0,0,3.4,5186,5.2,0,2017-10-29 13:30:00+00:00,29 Oct 13:30,0,0,83,0,1,0,0,3,10,0,124920,6,1,0,20.0,2,-14535,1615,16150,65,0,2017-10-29
