,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,recoveries,round,saves,selected,tackled,tackles,target_missed,threat,total_points,transfers_balance,transfers_in,transfers_out,value,winning_goals,kickoff_date
0,2017-09-09,Sat,4,Away,L 1–3,West Brom,Brighton,Y,"DM,CM",90,0,0,0,0,2,0,0,0,66,1,2,1,0.1,0.1,0.0,0,0,54,59,8,48,4,1,1,939,298,27,27,22,24,4,7,0.0,0,9,0,0,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,9,52,7,0,293.0,155.0,1,0,0,0,48,0,58,0,0,0,13,0,3,52,2.8,1,0,0,0,1,1.4,2091,9.6,0,2017-09-09 14:00:00+00:00,09 Sep 15:00,0,0,90,0,0,0,0,8,4,0,6049,0,1,2,2.0,2,5262,6285,1023,50,0,2017-09-09
1,2017-09-16,Sat,5,Home,D 0–0,West Brom,West Ham,Y,DM,90,0,0,0,0,0,0,0,0,42,2,1,1,0.0,0.0,0.0,0,0,27,33,4,14,0,1,1,446,175,16,17,8,10,3,6,0.0,0,1,0,0,31,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,1,0,1,3,0,6,20,21,2,0,151.0,76.0,1,0,0,0,19,0,30,0,0,0,16,1,4,25,0.7,0,0,0,0,2,1.2,2635,11.4,0,2017-09-16 14:00:00+00:00,16 Sep 15:00,0,0,90,0,0,0,0,7,5,0,7611,0,2,0,0.0,3,1067,1803,736,50,0,2017-09-16
2,2017-09-25,Mon,6,Away,L 0–2,West Brom,Arsenal,Y,CM,90,0,0,0,0,0,0,1,0,51,2,6,0,0.0,0.0,0.0,3,0,25,36,4,33,1,5,3,462,167,10,12,10,12,3,8,0.0,1,2,1,0,35,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,3,3,0,0,4,0,2,11,33,9,1,216.0,62.0,3,1,1,0,28,0,36,0,0,0,8,0,9,25,11.8,3,0,0,0,3,3.3,3181,18.8,1,2017-09-25 19:00:00+00:00,25 Sep 20:00,0,0,90,0,0,0,0,8,6,0,8647,2,0,0,2.0,1,525,1480,955,50,0,2017-09-25
3,2017-09-30,Sat,7,Home,D 2–2,West Brom,Watford,Y,"DM,CM",90,0,1,0,0,0,0,0,0,47,4,6,1,0.0,0.0,0.7,3,1,31,35,5,32,1,4,1,609,199,11,12,10,11,8,10,0.2,1,5,1,0,34,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,3,1,0,2,3,1,0,1,0,0,1,14,29,5,0,147.0,61.0,1,0,0,2,26,2,34,1,0,1,33,0,6,30,14.5,1,0,0,0,0,5.0,3731,35.4,1,2017-09-30 14:00:00+00:00,30 Sep 15:00,0,0,90,0,0,0,0,11,7,0,9966,5,4,0,0.0,6,958,1837,879,50,0,2017-09-30
4,2017-10-16,Mon,8,Away,D 1–1,West Brom,Leicester City,Y,"RM,LM",90,0,0,0,0,2,0,0,0,66,5,3,0,0.1,0.1,0.0,2,1,39,53,4,49,2,4,3,755,229,15,19,19,25,5,7,0.0,0,5,0,0,52,1,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,3,1,1,1,3,2,0,0,1,0,2,11,46,10,0,231.0,134.0,1,0,1,1,46,0,53,0,0,2,24,0,4,39,2.5,3,0,0,0,0,2.3,4285,18.0,0,2017-10-16 19:00:00+00:00,16 Oct 20:00,0,0,90,0,0,0,0,13,8,0,15381,2,1,2,2.0,7,4760,5862,1102,50,0,2017-10-16
5,2017-10-21,Sat,9,Away,L 0–1,West Brom,Southampton,Y,CM,90,0,0,0,0,0,0,0,0,37,1,2,0,0.0,0.0,0.2,1,0,22,28,2,23,2,0,0,410,95,8,11,11,13,2,2,0.1,1,4,1,0,28,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,4,0,0,1,0,2,9,22,7,1,167.0,67.0,1,0,1,1,20,1,29,1,0,0,12,0,0,22,11.7,0,0,0,0,0,2.0,4842,5.8,1,2017-10-21 16:30:00+00:00,21 Oct 17:30,0,0,90,0,0,0,0,4,9,0,22241,1,1,0,2.0,2,6343,7685,1342,50,0,2017-10-21
6,2017-10-28,Sat,10,Home,L 2–3,West Brom,Manchester City,Y,"CM,DM",80,0,0,0,0,2,1,0,0,34,3,3,2,0.1,0.1,0.0,2,0,11,21,3,13,1,2,2,211,79,5,9,3,4,2,5,0.0,0,2,1,0,19,2,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,1,0,2,14,13,8,1,102.0,56.0,1,0,1,2,17,1,20,0,0,0,6,0,4,11,3.9,2,0,0,0,2,4.2,5401,13.4,0,2017-10-28 14:00:00+00:00,28 Oct 15:00,0,0,80,0,0,0,0,4,10,0,22598,3,0,0,25.0,2,-149,3072,3221,50,0,2017-10-28
7,2017-11-04,Sat,11,Away,L 0–1,West Brom,Huddersfield,Y,CM,58,0,0,0,0,0,0,0,0,28,1,2,1,0.0,0.0,0.0,1,0,20,21,1,5,0,1,1,331,117,11,11,7,7,2,2,0.0,0,1,0,0,19,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,2,14,14,0,0,41.0,4.0,0,0,1,0,12,1,21,0,0,0,9,0,4,20,0.0,1,0,0,0,1,0.8,5964,7.8,0,2017-11-04 15:00:00+00:00,04 Nov 15:00,0,0,58,0,0,0,0,6,11,0,22282,0,1,0,0.0,1,-630,1252,1882,50,0,2017-11-04
8,2017-11-18,Sat,12,Home,L 0–4,West Brom,Chelsea,Y,CM,45,0,0,0,0,0,0,0,0,30,1,2,1,0.0,0.0,0.0,1,0,18,22,2,25,0,0,0,306,87,9,9,6,7,2,5,0.0,0,0,0,0,22,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,3,0,1,1,0,2,12,12,7,0,82.0,23.0,1,0,2,2,21,0,21,0,0,0,5,0,3,18,1.3,0,0,0,0,0,0.7,6530,5.6,0,2017-11-18 15:00:00+00:00,18 Nov 15:00,0,0,45,0,0,0,0,5,12,0,20172,2,1,0,0.0,1,-2256,246,2502,50,0,2017-11-18
9,2017-11-28,Tue,14,Home,D 2–2,West Brom,Newcastle Utd,N,CM,7,0,0,0,0,1,0,0,0,4,0,0,0,0.1,0.1,0.0,0,0,2,3,1,0,0,0,0,40,3,0,0,2,3,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0.0,0.0,0,0,0,0,1,0,3,0,0,0,3,0,0,2,0.5,0,0,0,0,0,0.9,7669,0.4,0,2017-11-28 20:00:00+00:00,28 Nov 20:00,0,0,6,0,0,0,0,0,14,0,16050,0,0,0,8.0,1,-1971,80,2051,50,0,2017-11-28
