,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,recoveries,round,saves,selected,tackled,tackles,target_missed,threat,total_points,transfers_balance,transfers_in,transfers_out,value,winning_goals,kickoff_date
0,2018-08-11,Sat,1,Home,L 0–2,Fulham,Crystal Palace,N,RW,20,0,0,0,0,1,0,0,0,12,1,0,0,0.0,0.0,0.1,2,0,5,8,0,9,0,2,1,101,30,3,4,1,2,1,2,0.0,2,1,1,1,8,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,0,1,3,8,1,83.0,3.0,0,0,1,0,9,4,6,0,0,0,6,0,0,3,24.6,0,0,0,0,0,3.6,513,7.4,2,2018-08-11 14:00:00+00:00,11 Aug 15:00,0,0,19,0,1,0,0,2,1,0,21756,1,1,1,4.0,1,0,0,0,55,0,2018-08-11
1,2018-08-26,Sun,3,Home,W 4–2,Fulham,Burnley,Y,"LW,RW",90,0,2,0,0,3,0,0,0,54,0,0,0,0.2,0.2,0.5,8,2,32,41,3,34,3,4,1,404,131,19,21,9,10,1,5,0.3,5,3,3,2,41,0,0,0,0,4,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,5,25,26,3,227.0,81.0,2,0,5,1,47,10,37,1,0,1,33,0,2,30,64.4,1,0,0,0,2,13.1,1565,42.6,5,2018-08-26 15:00:00+00:00,26 Aug 16:00,0,0,90,0,2,0,0,3,3,0,19900,4,0,2,24.0,9,-5587,886,6473,55,0,2018-08-26
2,2018-09-01,Sat,4,Away,D 2–2,Fulham,Brighton,Y,RW,73,0,0,0,0,1,0,0,0,39,2,0,0,0.1,0.1,0.0,1,0,21,29,2,25,2,4,2,288,8,11,14,7,9,0,1,0.0,0,1,1,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,1,0,1,7,17,17,2,177.0,66.0,4,0,2,1,30,4,30,0,0,0,9,0,1,22,2.9,4,0,0,0,1,2.4,2096,0.8,0,2018-09-01 14:00:00+00:00,01 Sep 15:00,0,0,73,0,0,0,1,7,4,0,41932,3,1,0,20.0,2,16931,22917,5986,55,0,2018-09-01
3,2018-09-15,Sat,5,Away,L 0–3,Fulham,Manchester City,Y,RW,68,0,0,0,0,0,0,0,0,27,1,1,2,0.0,0.0,0.1,2,0,16,19,1,22,2,3,0,222,33,10,13,6,6,0,0,0.0,2,1,0,0,19,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,2,0,0,0,5,10,12,1,155.0,75.0,3,0,1,2,26,8,19,0,0,0,3,0,1,16,22.8,0,0,0,0,0,3.1,2633,6.6,2,2018-09-15 14:00:00+00:00,15 Sep 15:00,0,0,68,0,0,0,0,1,5,0,39698,5,0,0,2.0,2,-2424,6518,8942,55,0,2018-09-15
4,2018-09-22,Sat,6,Home,D 1–1,Fulham,Watford,Y,"AM,RW",90,0,1,0,0,3,1,0,0,52,0,2,0,0.4,0.4,0.6,9,1,31,43,7,38,7,1,1,467,154,19,23,10,14,1,5,0.6,2,2,2,0,43,0,0,0,0,5,0,0,0,7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,20,27,5,306.0,222.0,8,1,1,2,39,17,38,1,1,2,22,0,3,30,29.1,1,0,0,0,1,8.4,3170,27.0,2,2018-09-22 11:30:00+00:00,22 Sep 12:30,0,0,90,0,1,0,0,9,6,0,42713,2,1,2,28.0,7,1686,7702,6016,55,0,2018-09-22
5,2018-09-29,Sat,7,Away,L 0–3,Fulham,Everton,Y,RM,63,0,0,0,0,0,0,0,0,38,2,0,0,0.0,0.0,0.0,2,0,25,30,1,22,0,2,1,246,45,19,20,4,6,0,2,0.0,1,1,0,0,29,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,5,17,18,3,139.0,60.0,2,0,3,5,28,12,29,0,1,0,5,0,0,24,14.2,1,0,0,0,0,2.9,3708,7.2,1,2018-09-29 14:00:00+00:00,29 Sep 15:00,0,0,63,0,0,0,0,6,7,0,46768,6,2,0,8.0,2,3118,7434,4316,55,0,2018-09-29
6,2018-10-07,Sun,8,Home,L 1–5,Fulham,Arsenal,Y,"RW,AM",82,0,1,0,0,2,1,1,0,38,2,0,1,0.1,0.1,0.5,6,1,25,30,8,22,5,0,0,387,100,12,14,10,11,1,2,0.3,2,2,2,0,28,2,0,1,1,1,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,20,17,2,200.0,89.0,2,0,3,3,28,9,29,1,0,0,17,0,0,25,28.3,0,0,0,0,1,6.3,4247,22.6,2,2018-10-07 11:00:00+00:00,07 Oct 12:00,0,0,82,0,0,0,0,4,8,0,45815,3,2,1,12.0,4,-1253,4282,5535,55,0,2018-10-07
7,2018-10-20,Sat,9,Away,L 2–4,Fulham,Cardiff City,N,DM,9,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,6,6,0,5,0,0,0,66,7,4,4,1,1,0,0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,3,0,43.0,13.0,1,0,0,0,6,0,6,0,0,0,3,0,0,6,0.8,0,0,0,0,0,0.1,4789,0.4,0,2018-10-20 14:00:00+00:00,20 Oct 15:00,0,0,8,0,0,0,0,0,9,0,49895,0,0,0,0.0,1,2895,8901,6006,55,0,2018-10-20
8,2018-11-05,Mon,11,Away,L 0–1,Fulham,Huddersfield,Y,RW,45,0,0,0,0,1,1,0,0,21,2,1,0,0.1,0.1,0.0,0,0,9,15,0,9,1,0,0,125,10,6,9,3,5,0,0,0.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,12,7,1,54.0,12.0,0,0,2,1,16,2,15,0,0,0,2,0,1,9,1.2,0,0,0,0,0,2.5,5883,7.0,0,2018-11-05 20:00:00+00:00,05 Nov 20:00,0,0,45,0,0,0,0,0,11,0,45218,1,0,0,17.0,1,-3934,3307,7241,55,0,2018-11-05
9,2018-11-11,Sun,12,Away,L 0–2,Fulham,Liverpool,N,LW,13,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,7,8,0,5,0,0,0,82,29,6,6,1,1,0,0,0.0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,5,2,1,27.0,3.0,0,0,0,1,6,3,7,0,0,0,2,0,0,6,0.3,0,0,0,0,0,0.3,6433,0.4,0,2018-11-11 12:00:00+00:00,11 Nov 12:00,0,0,12,0,0,0,0,1,12,0,39486,1,0,0,2.0,1,-5692,658,6350,55,0,2018-11-11
10,2018-12-05,Wed,15,Home,D 1–1,Fulham,Leicester City,Y,AM,45,0,0,0,0,1,0,0,0,18,0,0,2,0.1,0.1,0.0,4,1,10,12,0,10,1,2,2,104,9,7,8,1,2,0,0,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,10,7,1,50.0,5.0,0,1,1,3,15,3,12,0,0,0,-2,0,0,10,3.2,1,0,0,0,3,2.0,8094,0.0,0,2018-12-05 19:45:00+00:00,05 Dec 19:45,0,0,45,0,0,0,0,2,15,0,34634,3,0,0,20.0,1,-1807,922,2729,55,0,2018-12-05
11,2018-12-08,Sat,16,Away,L 1–4,Fulham,Manchester Utd,N,"FW,RM",45,0,0,0,0,1,1,0,0,26,1,0,1,0.0,0.0,0.1,2,0,21,23,3,13,2,2,2,232,57,13,13,5,6,0,0,0.1,1,2,1,0,23,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,0,0,3,8,15,1,103.0,50.0,1,1,0,1,23,5,23,0,0,0,3,0,0,21,13.5,1,0,0,0,1,3.2,8652,9.2,1,2018-12-08 15:00:00+00:00,08 Dec 15:00,0,0,45,0,0,0,0,1,16,0,32915,1,0,0,9.0,1,-1754,493,2247,55,0,2018-12-08
12,2018-12-29,Sat,20,Home,W 1–0,Fulham,Huddersfield,Y,"AM,LW",76,0,0,0,0,0,0,0,0,43,1,1,0,0.0,0.0,0.1,4,0,22,36,3,22,2,0,0,342,118,15,21,5,8,2,3,0.3,3,2,2,1,35,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,7,16,20,1,130.0,68.0,2,0,1,3,31,8,33,0,0,0,11,1,2,20,37.6,0,0,0,0,1,5.1,10906,11.2,3,2018-12-29 15:00:00+00:00,29 Dec 15:00,0,0,76,0,1,0,0,6,20,0,28684,3,1,0,2.0,2,-947,502,1449,54,0,2018-12-29
13,2019-01-12,Sat,22,Away,L 1–2,Fulham,Burnley,N,LW,45,0,0,0,0,5,1,0,0,20,0,0,0,0.3,0.3,0.0,1,0,8,14,1,10,0,0,0,117,26,5,8,3,4,0,0,0.0,0,1,0,0,14,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,5,36.0,13.0,0,0,0,0,14,4,14,0,0,0,2,0,0,9,1.9,0,0,0,0,0,7.0,12044,1.2,0,2019-01-12 15:00:00+00:00,12 Jan 15:00,0,0,45,0,0,0,0,1,22,0,27315,0,0,1,67.0,1,-985,550,1535,54,0,2019-01-12
