,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,recoveries,round,saves,selected,tackled,tackles,target_missed,threat,total_points,transfers_balance,transfers_in,transfers_out,value,winning_goals,kickoff_date
0,2018-08-11,Sat,1,Away,L 0–2,Cardiff City,Bournemouth,Y,CM,61,0,0,0,0,1,0,0,0,30,1,0,0,0.1,0.1,0.1,1,0,11,26,3,10,0,0,0,173,68,5,13,5,8,0,1,0.0,1,3,1,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,2,0,2,6,14,10,1,29.0,3.0,0,0,0,0,15,1,26,0,0,0,10,0,2,11,11.3,0,0,0,0,0,3.7,101,7.4,1,2018-08-11 14:00:00+00:00,11 Aug 15:00,0,0,62,0,0,0,0,6,1,0,8529,0,0,0,18.0,2,0,0,0,55,0,2018-08-11
1,2018-08-18,Sat,2,Home,D 0–0,Cardiff City,Newcastle Utd,N,AM,8,0,0,0,0,1,0,0,0,7,0,0,0,0.1,0.1,0.1,2,0,3,6,2,0,0,0,0,35,18,2,4,1,1,0,0,0.2,1,0,2,0,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0.0,0.0,0,0,0,0,6,0,5,0,0,0,4,0,0,3,10.8,0,0,0,0,0,3.1,626,2.2,1,2018-08-18 11:30:00+00:00,18 Aug 12:30,0,0,7,0,0,0,0,0,2,0,8254,0,0,0,18.0,1,-951,153,1104,55,0,2018-08-18
2,2018-08-25,Sat,3,Away,D 0–0,Cardiff City,Huddersfield,N,RM,81,0,0,0,0,0,0,0,0,32,3,4,0,0.0,0.0,0.2,4,0,11,19,5,11,0,1,0,220,135,2,4,8,11,1,1,0.5,2,2,1,0,18,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,1,0,0,0,0,0,7,14,12,2,53.0,1.0,0,0,1,1,18,1,17,0,0,0,15,1,5,9,25.9,0,0,0,0,1,4.9,1153,18.6,2,2018-08-25 14:00:00+00:00,25 Aug 15:00,0,0,80,0,1,0,0,3,3,0,6738,2,3,0,4.0,3,-1661,89,1750,54,0,2018-08-25
3,2018-09-15,Sat,5,Away,L 1–4,Cardiff City,Chelsea,N,FW,20,0,0,0,0,1,1,0,0,7,1,0,0,0.0,0.0,0.0,0,0,2,5,0,2,0,0,0,27,0,0,2,1,2,0,0,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,2,3,1,3.0,1.0,0,0,0,0,4,0,5,0,0,0,5,0,0,2,1.0,0,0,0,0,0,2.3,2221,5.0,0,2018-09-15 14:00:00+00:00,15 Sep 15:00,0,0,19,0,0,0,0,2,5,0,5380,0,1,0,17.0,1,-765,47,812,53,0,2018-09-15
4,2018-09-30,Sun,7,Home,L 1–2,Cardiff City,Burnley,Y,"FW,RM",90,0,0,0,0,4,1,0,0,54,1,0,2,0.6,0.6,0.1,5,0,21,45,8,13,1,0,0,321,157,13,22,7,14,1,2,0.1,2,5,2,0,45,0,0,0,1,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,2,21,31,11,40.0,24.0,1,1,0,1,41,9,44,0,1,0,4,0,1,22,23.4,0,0,0,0,1,12.1,3296,11.4,2,2018-09-30 15:00:00+00:00,30 Sep 16:00,0,0,90,1,0,0,0,3,7,0,4467,1,1,1,86.0,2,-425,25,450,52,0,2018-09-30
5,2018-10-06,Sat,8,Away,L 0–1,Cardiff City,Tottenham,Y,FW,77,0,0,0,0,0,0,0,0,25,0,0,2,0.0,0.0,0.5,3,0,6,18,3,11,1,3,0,95,78,3,9,3,6,0,0,0.1,2,2,2,0,18,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,12,13,0,41.0,19.0,0,0,2,0,18,2,18,2,0,0,9,0,0,6,21.0,0,0,0,0,2,2.3,3835,2.0,2,2018-10-06 14:00:00+00:00,06 Oct 15:00,0,0,77,0,0,0,0,2,8,0,4327,3,0,0,0.0,2,-161,70,231,52,0,2018-10-06
6,2018-10-20,Sat,9,Home,W 4–2,Cardiff City,Fulham,Y,FW,90,1,0,0,0,5,1,0,0,39,1,0,0,0.4,0.4,0.1,4,0,14,27,1,11,1,1,1,265,79,7,13,3,7,3,4,0.1,2,1,1,1,27,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,12,26,7,66.0,15.0,0,1,2,0,28,3,24,0,0,0,27,0,0,12,31.9,1,0,0,0,4,12.6,4377,37.0,2,2018-10-20 14:00:00+00:00,20 Oct 15:00,0,0,90,0,2,0,0,3,9,0,4406,0,0,2,57.0,7,-69,205,274,52,1,2018-10-20
7,2018-10-27,Sat,10,Away,L 1–4,Cardiff City,Liverpool,Y,FW,90,1,0,0,0,1,1,0,0,25,1,0,0,0.8,0.8,0.0,0,0,12,19,2,4,0,0,0,160,64,7,8,4,8,0,1,0.0,0,1,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,2,14,9,1,19.0,8.0,1,0,0,1,14,1,19,0,0,0,22,0,1,12,1.3,0,0,0,0,0,7.3,4923,38.2,0,2018-10-27 14:00:00+00:00,27 Oct 15:00,0,0,90,1,0,0,0,1,10,0,4921,1,0,0,33.0,7,387,634,247,52,0,2018-10-27
8,2018-11-03,Sat,11,Home,L 0–1,Cardiff City,Leicester City,Y,FW,90,0,0,0,0,2,0,0,0,35,1,0,0,0.2,0.2,0.0,2,0,11,25,3,8,0,2,1,130,41,6,12,3,5,0,0,0.0,1,3,0,0,23,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,17,17,5,20.0,5.0,0,0,3,0,23,4,22,0,0,0,3,0,1,10,12.5,1,0,0,0,3,3.0,5471,0.8,1,2018-11-03 15:00:00+00:00,03 Nov 15:00,0,0,90,2,0,0,0,3,11,0,11309,1,1,2,17.0,2,5938,6604,666,52,0,2018-11-03
9,2018-11-10,Sat,12,Home,W 2–1,Cardiff City,Brighton,Y,FW,90,1,0,0,0,3,1,1,0,31,0,0,2,1.0,1.0,0.0,1,1,8,21,2,9,0,1,1,119,37,5,11,2,7,1,2,0.0,0,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,10,20,4,27.0,10.0,0,0,1,0,19,4,21,0,0,3,28,0,1,8,1.3,1,0,0,0,2,9.0,6021,31.8,0,2018-11-10 12:30:00+00:00,10 Nov 12:30,0,0,90,0,0,0,0,2,12,0,15557,0,0,1,57.0,12,3963,5391,1428,52,0,2018-11-10
