,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,recoveries,round,saves,selected,tackled,tackles,target_missed,threat,total_points,transfers_balance,transfers_in,transfers_out,value,winning_goals,kickoff_date
0,2017-08-12,Sat,1,Away,D 0–0,Swansea City,Southampton,Y,LM,90,0,0,0,0,0,0,0,0,47,2,2,2,0.0,0.0,0.0,1,0,33,40,6,12,0,0,0,626,252,14,15,12,16,7,9,0.0,1,6,0,0,35,5,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,0,0,4,11,35,3,0,79.0,35.0,0,0,1,1,28,1,37,0,0,0,14,1,2,31,16.0,0,0,0,0,0,3.3,367,16.8,1,2017-08-12 14:00:00+00:00,12 Aug 15:00,0,0,90,0,1,0,0,7,1,0,267869,1,0,0,0.0,3,0,0,0,45,0,2017-08-12
1,2017-08-19,Sat,2,Home,L 0–4,Swansea City,Manchester Utd,Y,CM,90,0,0,0,0,0,0,0,0,77,5,1,2,0.0,0.0,0.3,2,0,58,69,6,54,4,0,0,907,298,29,31,22,26,4,8,0.1,2,6,1,1,63,6,3,0,0,6,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,6,5,0,2,1,1,4,15,44,19,0,246.0,121.0,1,0,0,1,57,0,63,1,0,0,17,0,3,55,37.0,0,0,1,0,1,5.4,878,17.2,2,2017-08-19 11:30:00+00:00,19 Aug 12:30,0,0,90,0,1,0,0,9,2,0,285540,1,1,0,0.0,2,3829,14479,10650,45,0,2017-08-19
2,2017-08-26,Sat,3,Away,W 2–0,Swansea City,Crystal Palace,Y,CM,90,0,0,0,0,0,0,0,0,55,3,0,0,0.0,0.0,0.1,1,0,43,51,3,26,2,1,1,692,99,20,20,18,22,4,6,0.1,1,1,1,0,46,4,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,8,42,6,0,154.0,85.0,0,0,0,2,42,3,48,0,0,0,9,1,0,42,16.5,0,0,0,0,1,2.6,1394,9.2,0,2017-08-26 14:00:00+00:00,26 Aug 15:00,0,0,90,0,0,0,0,2,3,0,293322,2,1,0,0.0,3,3162,26206,23044,45,0,2017-08-26
3,2017-09-10,Sun,4,Home,L 0–1,Swansea City,Newcastle Utd,Y,LM,85,0,0,0,0,2,1,0,0,76,3,0,0,0.1,0.1,0.3,1,0,54,71,6,38,4,1,1,1036,272,25,27,20,27,9,15,0.2,1,4,0,0,63,7,3,0,0,7,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,4,48,25,3,201.0,128.0,4,0,0,1,59,2,63,1,0,0,13,0,1,54,18.8,1,0,0,0,0,5.5,1925,14.2,1,2017-09-10 15:00:00+00:00,10 Sep 16:00,0,0,85,0,0,0,0,0,4,0,307089,1,0,1,22.0,2,7985,47439,39454,45,0,2017-09-10
4,2017-09-16,Sat,5,Away,D 0–0,Swansea City,Tottenham,Y,CM,90,0,0,0,0,1,0,1,0,45,0,1,1,0.0,0.0,0.1,2,0,19,36,3,23,0,0,0,358,166,9,12,4,8,5,12,0.1,1,3,0,0,32,4,3,0,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,10,23,12,1,68.0,24.0,0,0,1,2,25,1,31,0,0,0,4,1,2,18,15.4,0,0,0,0,0,2.2,2469,2.8,1,2017-09-16 16:30:00+00:00,16 Sep 17:30,0,0,90,0,0,0,0,6,5,0,310432,2,0,1,4.0,2,1511,23809,22298,45,0,2017-09-16
5,2017-09-23,Sat,6,Home,L 1–2,Swansea City,Watford,Y,"LM,CM",90,0,0,0,0,2,0,0,0,66,3,1,2,0.1,0.1,0.3,5,0,38,57,4,20,2,0,0,635,230,17,19,18,22,3,14,0.3,3,2,1,0,43,14,9,0,1,12,0,5,0,0,4,0,1,0,0,0,0,0,0,0,0,3,0,1,2,2,4,2,1,1,0,0,1,7,37,22,0,132.0,72.0,1,0,1,1,33,1,42,1,0,0,22,0,2,31,50.0,0,0,0,0,0,8.7,3015,21.0,3,2017-09-23 14:00:00+00:00,23 Sep 15:00,0,0,90,0,2,0,0,2,6,0,312938,1,3,0,16.0,2,591,24681,24090,45,0,2017-09-23
6,2017-09-30,Sat,7,Away,L 0–1,Swansea City,West Ham,Y,LM,90,0,0,0,0,1,0,0,0,75,1,0,3,0.0,0.0,0.0,2,0,51,66,11,45,5,1,0,905,273,27,29,17,22,6,11,0.0,1,7,0,0,61,5,3,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,3,53,20,0,307.0,217.0,3,0,2,0,57,2,58,0,0,0,11,0,0,49,19.0,0,0,0,0,2,3.5,3565,8.0,1,2017-09-30 14:00:00+00:00,30 Sep 15:00,0,0,90,0,0,0,0,3,7,0,314527,1,1,0,8.0,2,72,18498,18426,45,0,2017-09-30
7,2017-10-14,Sat,8,Home,W 2–0,Swansea City,Huddersfield,Y,LM,90,0,1,0,0,0,0,0,0,58,3,3,3,0.0,0.0,0.4,5,2,30,48,4,18,1,0,0,447,102,16,19,14,19,0,10,0.2,2,5,0,0,39,9,4,1,0,9,0,5,0,3,0,0,0,1,1,1,0,0,0,0,1,3,1,2,0,1,4,3,0,3,1,0,1,5,34,20,1,95.0,38.0,1,1,2,1,37,1,39,1,0,2,29,1,4,30,26.9,0,0,0,0,1,5.9,4119,29.8,2,2017-10-14 14:00:00+00:00,14 Oct 15:00,0,0,90,0,0,0,0,3,8,0,316107,1,3,0,2.0,8,-186,24366,24552,45,0,2017-10-14
8,2017-10-21,Sat,9,Home,L 1–2,Swansea City,Leicester City,Y,LM,90,0,0,0,0,3,0,0,0,84,3,0,1,0.1,0.1,0.1,4,0,58,74,10,29,2,0,0,1143,409,25,27,20,27,12,18,0.1,2,10,1,0,68,6,2,0,0,7,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,3,5,2,0,1,0,0,2,10,52,22,0,194.0,134.0,2,0,0,0,60,1,68,0,0,0,12,0,0,55,40.1,0,0,0,0,0,7.2,4676,15.0,2,2017-10-21 14:00:00+00:00,21 Oct 15:00,0,0,90,0,0,0,0,5,9,0,368788,0,0,1,17.0,2,49647,62371,12724,45,0,2017-10-21
9,2017-10-28,Sat,10,Away,L 1–2,Swansea City,Arsenal,Y,CM,83,0,0,0,0,0,0,0,0,32,0,3,0,0.0,0.0,0.1,3,0,22,27,3,12,2,1,1,345,77,12,13,10,10,0,4,0.1,1,1,1,0,23,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,18,4,0,83.0,66.0,1,1,0,0,19,1,27,0,0,0,8,0,4,22,1.7,1,0,0,0,1,0.9,5235,7.4,0,2017-10-28 14:00:00+00:00,28 Oct 15:00,0,0,83,0,0,0,0,2,10,0,360135,0,0,0,0.0,2,-10843,26932,37775,45,0,2017-10-28
