,Date,Time,Matchweek,Day,Venue,Result,Goals Scored,Goals Conceded,Opponent,xG,xGA,Possession,Attendance,Captain,Formation,Opposition Formation,Referee
22,2024-02-03,15:00 ,23,Sat,Away,L,1,4,Brighton,0.3,1.4,32,"31,345",Marc Guéhi,4-3-3,3-4-3,Simon Hooper
23,2024-02-12,20:00 ,24,Mon,Home,L,1,3,Chelsea,0.6,1.4,23,"25,110",Joachim Andersen,4-1-4-1,4-2-3-1,Michael Oliver
24,2024-02-19,20:00 ,25,Mon,Away,D,1,1,Everton,0.7,1.7,39,"38,164",Joel Ward,3-4-3,4-4-1-1,Paul Tierney
25,2024-02-24,15:00 ,26,Sat,Home,W,3,0,Burnley,2.4,0.1,56,"24,042",Joel Ward,3-4-3,4-4-2,Lewis Smith
26,2024-03-02,15:00 ,27,Sat,Away,L,1,3,Tottenham,0.3,1.9,22,"61,339",Joel Ward,3-4-3,4-2-3-1,John Brooks
27,2024-03-09,15:00 ,28,Sat,Home,D,1,1,Luton Town,2.7,0.8,49,"25,103",Joel Ward,3-4-3,3-4-3,Sunny Singh
28,2024-03-30,15:00 ,30,Sat,Away,D,1,1,Nott'ham Forest,1.2,0.9,41,"29,520",Joel Ward,3-4-3,4-2-3-1,Chris Kavanagh
29,2024-04-02,19:45 ,31,Tue,Away,L,0,1,Bournemouth,0.2,1.1,50,"11,058",Joel Ward,3-4-3,4-3-3,Graham Scott
30,2024-04-06,12:30 ,32,Sat,Home,L,2,4,Manchester City,1.1,1.9,25,"25,132",Joel Ward,3-4-3,3-2-4-1,Paul Tierney
31,2024-04-14,14:00 ,33,Sun,Away,W,1,0,Liverpool,2.0,2.7,31,"60,090",Joachim Andersen,3-4-3,4-3-3,Chris Kavanagh
32,2024-04-21,15:00 ,34,Sun,Home,W,5,2,West Ham,2.4,1.3,60,"25,145",Joachim Andersen,3-4-3,4-2-3-1,Graham Scott
33,2024-04-24,20:00 ,29,Wed,Home,W,2,0,Newcastle Utd,0.9,0.4,47,"25,002",Joachim Andersen,3-4-3,3-4-3,Thomas Bramall
34,2024-04-27,15:00 ,35,Sat,Away,D,1,1,Fulham,1.0,1.1,47,"24,142",Joachim Andersen,3-4-3,4-2-3-1,Stuart Attwell
35,2024-05-06,20:00 ,36,Mon,Home,W,4,0,Manchester Utd,1.7,0.4,43,"25,190",Joachim Andersen,3-4-3,4-2-3-1,Jarred Gillett
36,2024-05-11,15:00 ,37,Sat,Away,W,3,1,Wolves,2.6,1.6,38,"31,424",Joachim Andersen,3-4-3,3-5-1-1,Thomas Bramall
37,2024-05-19,16:00 ,38,Sun,Home,W,5,0,Aston Villa,2.5,0.9,54,"25,191",Marc Guéhi,3-4-3,4-4-2,Darren Bond
38,2022-08-05,20:00 ,1,Fri,Home,L,0,2,Arsenal,1.2,1.0,56,"25,286",Marc Guéhi,4-2-3-1,4-3-3,Anthony Taylor
39,2022-08-15,20:00 ,2,Mon,Away,D,1,1,Liverpool,1.0,2.0,28,"52,970",Joel Ward,5-4-1,4-3-3,Paul Tierney
40,2022-08-20,15:00 ,3,Sat,Home,W,3,1,Aston Villa,2.6,0.9,51,"22,012",Joel Ward,4-3-3,4-3-3,Andy Madley
41,2022-08-27,15:00 ,4,Sat,Away,L,2,4,Manchester City,0.1,2.2,26,"53,112",Joel Ward,5-4-1,4-2-3-1,Darren England
42,2022-08-30,19:30 ,5,Tue,Home,D,1,1,Brentford,1.0,1.4,49,"25,043",Joel Ward,4-1-4-1,4-3-3,Simon Hooper
43,2022-09-03,15:00 ,6,Sat,Away,D,0,0,Newcastle Utd,1.0,2.8,48,"51,863",Joel Ward,4-3-3,4-3-3,Michael Salisbury
44,2022-10-01,15:00 ,9,Sat,Home,L,1,2,Chelsea,0.4,1.1,36,"25,198",Joel Ward,4-3-3,4-2-2-2,Chris Kavanagh
45,2022-10-09,14:00 ,10,Sun,Home,W,2,1,Leeds United,1.1,1.0,54,"25,042",Joel Ward,4-3-3,4-2-3-1,Paul Tierney
46,2022-10-15,12:30 ,11,Sat,Away,D,0,0,Leicester City,0.4,1.0,46,"31,298",Joel Ward,4-3-3,4-1-4-1,Andy Madley
47,2022-10-18,20:15 ,12,Tue,Home,W,2,1,Wolves,1.2,0.8,51,"25,125",Joel Ward,4-3-3,4-2-3-1,David Coote
48,2022-10-22,15:00 ,13,Sat,Away,L,0,3,Everton,0.9,1.4,54,"38,939",Luka Milivojević,4-1-4-1,4-2-3-1,Simon Hooper
49,2022-10-29,15:00 ,14,Sat,Home,W,1,0,Southampton,0.9,1.3,44,"25,130",Luka Milivojević,4-3-3,3-5-2,Michael Salisbury
50,2022-11-06,14:00 ,15,Sun,Away,W,2,1,West Ham,1.0,0.3,58,"62,451",Marc Guéhi,4-3-3,4-2-3-1,Paul Tierney
51,2022-11-12,15:00 ,16,Sat,Away,L,0,1,Nott'ham Forest,1.2,1.1,68,"29,045",Marc Guéhi,4-3-3,4-3-3,John Brooks
52,2022-12-26,15:00 ,17,Mon,Home,L,0,3,Fulham,0.4,2.5,36,"25,176",Joachim Andersen,4-3-3,4-2-3-1,Andy Madley
53,2022-12-31,15:00 ,18,Sat,Away,W,2,0,Bournemouth,1.6,0.6,41,"9,972",Joel Ward,4-2-3-1,4-4-2,Andre Marriner
54,2023-01-04,20:00 ,19,Wed,Home,L,0,4,Tottenham,0.8,1.4,47,"25,132",Joel Ward,4-2-3-1,3-4-3,Michael Oliver
55,2023-01-15,14:00 ,20,Sun,Away,L,0,1,Chelsea,0.7,1.5,39,"40,075",Marc Guéhi,4-2-3-1,4-2-3-1,Peter Bankes
56,2023-01-18,20:00 ,7,Wed,Home,D,1,1,Manchester Utd,0.5,2.1,40,"23,343",Marc Guéhi,4-2-3-1,4-2-3-1,Robert Jones
57,2023-01-21,17:30 ,21,Sat,Home,D,0,0,Newcastle Utd,0.3,1.2,40,"25,350",Joel Ward,4-2-3-1,4-3-3,Craig Pawson
58,2023-02-04,15:00 ,22,Sat,Away,L,1,2,Manchester Utd,1.3,2.0,48,"73,420",Marc Guéhi,4-2-3-1,4-2-3-1,Andre Marriner
59,2023-02-11,15:00 ,23,Sat,Home,D,1,1,Brighton,1.1,2.5,27,"24,827",Marc Guéhi,4-4-2,4-2-3-1,Michael Oliver
60,2023-02-18,15:00 ,24,Sat,Away,D,1,1,Brentford,1.1,0.9,41,"17,122",Marc Guéhi,4-2-3-1,4-3-3,Paul Tierney
61,2023-02-25,19:45 ,25,Sat,Home,D,0,0,Liverpool,0.7,0.9,37,"25,842",Marc Guéhi,4-2-3-1,4-3-3,Darren England
62,2023-03-04,15:00 ,26,Sat,Away,L,0,1,Aston Villa,0.2,1.2,42,"41,893",Marc Guéhi,4-2-3-1,4-2-3-1,Craig Pawson
63,2023-03-11,17:30 ,27,Sat,Home,L,0,1,Manchester City,0.2,2.1,33,"25,844",Luka Milivojević,4-3-3,4-2-3-1,Robert Jones
64,2023-03-15,19:30 ,8,Wed,Away,L,0,1,Brighton,1.1,0.6,43,"30,933",Marc Guéhi,4-3-3,4-2-3-1,Peter Bankes
65,2023-03-19,14:00 ,28,Sun,Away,L,1,4,Arsenal,0.8,1.6,38,"60,247",Luka Milivojević,4-2-3-1,4-3-3,Stuart Attwell
66,2023-04-01,15:00 ,29,Sat,Home,W,2,1,Leicester City,2.3,0.2,52,"25,147",Wilfried Zaha,4-3-3,4-2-3-1,Tim Robinson
67,2023-04-09,14:00 ,30,Sun,Away,W,5,1,Leeds United,3.0,0.9,52,"36,427",Joel Ward,4-3-3,4-2-3-1,Simon Hooper
68,2023-04-15,15:00 ,31,Sat,Away,W,2,0,Southampton,0.9,0.8,42,"30,309",Joel Ward,4-3-3,4-4-2,Michael Oliver
69,2023-04-22,15:00 ,32,Sat,Home,D,0,0,Everton,0.5,0.4,56,"25,202",Joel Ward,4-3-3,4-2-3-1,John Brooks
70,2023-04-25,19:30 ,33,Tue,Away,L,0,2,Wolves,0.8,1.4,59,"30,294",Luka Milivojević,4-3-3,4-4-2,Robert Jones
71,2023-04-29,12:30 ,34,Sat,Home,W,4,3,West Ham,2.1,1.7,59,"25,148",Wilfried Zaha,4-3-3,4-2-3-1,Craig Pawson
72,2023-05-06,15:00 ,35,Sat,Away,L,0,1,Tottenham,0.4,0.9,44,"61,093",Wilfried Zaha,4-3-3,3-4-3,Darren England
73,2023-05-13,15:00 ,36,Sat,Home,W,2,0,Bournemouth,1.5,0.3,59,"25,034",Wilfried Zaha,4-2-3-1,4-2-3-1,Michael Salisbury
74,2023-05-20,15:00 ,37,Sat,Away,D,2,2,Fulham,1.6,1.7,51,"24,356",Joel Ward,4-2-3-1,4-2-3-1,Joshua Smith
75,2023-05-28,16:30 ,38,Sun,Home,D,1,1,Nott'ham Forest,1.4,0.5,66,"25,198",Joel Ward,4-2-3-1,3-4-3,Thomas Bramall
76,2021-08-14,15:00 ,1,Sat,Away,L,0,3,Chelsea,0.2,0.7,38,"38,965",James McArthur,4-4-2,3-4-3,Jonathan Moss
77,2021-08-21,15:00 ,2,Sat,Home,D,0,0,Brentford,0.5,0.9,53,"23,091",James McArthur,4-3-3,3-5-2,Martin Atkinson
78,2021-08-28,15:00 ,3,Sat,Away,D,2,2,West Ham,1.1,1.3,53,"59,751",James McArthur,4-3-3,4-2-3-1,Stuart Attwell
79,2021-09-11,12:30 ,4,Sat,Home,W,3,0,Tottenham,2.1,0.1,62,"26,000",James McArthur,4-3-3,4-1-2-1-2,Jonathan Moss
80,2021-09-18,15:00 ,5,Sat,Away,L,0,3,Liverpool,0.6,3.1,41,"52,000",James McArthur,4-3-3,4-3-3,Andy Madley
81,2021-09-27,20:00 ,6,Mon,Home,D,1,1,Brighton,1.4,0.8,47,"22,975",Luka Milivojević,4-3-3,3-4-3,Andre Marriner
82,2021-10-03,14:00 ,7,Sun,Home,D,2,2,Leicester City,1.5,1.2,60,"25,000",Luka Milivojević,4-3-3,4-4-2,Anthony Taylor
83,2021-10-18,20:00 ,8,Mon,Away,D,2,2,Arsenal,0.7,1.7,46,"59,475",Luka Milivojević,4-2-3-1,4-1-4-1,Mike Dean
84,2021-10-23,15:00 ,9,Sat,Home,D,1,1,Newcastle Utd,1.9,0.3,74,"24,609",Luka Milivojević,4-3-3,5-3-2,Darren England
85,2021-10-30,15:00 ,10,Sat,Away,W,2,0,Manchester City,0.7,0.7,32,"53,014",James McArthur,4-3-3,4-3-3,Andre Marriner
86,2021-11-06,15:00 ,11,Sat,Home,W,2,0,Wolves,1.9,0.3,60,"24,390",James McArthur,4-3-3,3-4-3,Graham Scott
87,2021-11-20,15:00 ,12,Sat,Away,D,3,3,Burnley,1.9,1.5,60,"18,028",Luka Milivojević,4-3-3,4-4-2,Simon Hooper
88,2021-11-27,15:00 ,13,Sat,Home,L,1,2,Aston Villa,1.0,0.5,64,"25,203",Luka Milivojević,4-2-3-1,4-3-3,Michael Salisbury
89,2021-11-30,20:15 ,14,Tue,Away,L,0,1,Leeds United,1.1,1.4,39,"35,558",Joel Ward,4-3-3,4-1-4-1,Kevin Friend
90,2021-12-05,14:00 ,15,Sun,Away,L,0,1,Manchester Utd,0.5,0.9,39,"73,172",Wilfried Zaha,4-3-3,4-2-2-2,Craig Pawson
91,2021-12-12,16:30 ,16,Sun,Home,W,3,1,Everton,1.8,1.0,61,"24,066",Joel Ward,4-3-3,4-1-4-1,Andy Madley
92,2021-12-15,19:30 ,17,Wed,Home,D,2,2,Southampton,1.2,0.6,59,"22,861",Joel Ward,4-3-3,4-4-2,Simon Hooper
93,2021-12-26,15:00 ,19,Sun,Away,L,0,3,Tottenham,0.2,2.3,40,"40,539",Joel Ward,4-3-3,3-4-3,Jonathan Moss
94,2021-12-28,15:00 ,20,Tue,Home,W,3,0,Norwich City,1.9,0.9,51,"24,433",Joel Ward,4-3-3,4-2-3-1,Paul Tierney
95,2022-01-01,17:30 ,21,Sat,Home,L,2,3,West Ham,2.4,2.2,62,"24,351",Luka Milivojević,4-3-3,4-2-3-1,Darren England
96,2022-01-14,20:00 ,22,Fri,Away,D,1,1,Brighton,0.2,2.0,37,"30,675",Joel Ward,4-3-3,4-1-2-1-2,Robert Jones
97,2022-01-23,14:00 ,23,Sun,Home,L,1,3,Liverpool,2.2,1.9,43,"25,002",Joel Ward,4-3-3,4-3-3,Kevin Friend
98,2022-02-09,19:45 ,24,Wed,Away,D,1,1,Norwich City,1.3,0.4,70,"26,652",Joel Ward,4-3-3,4-4-2,Paul Tierney
99,2022-02-12,15:00 ,25,Sat,Away,D,0,0,Brentford,0.3,1.6,58,"16,958",Joel Ward,4-3-3,3-5-2,Simon Hooper
100,2022-02-19,15:00 ,26,Sat,Home,L,0,1,Chelsea,0.5,0.9,42,"25,109",James McArthur,4-2-3-1,4-3-3,David Coote
101,2022-02-23,19:30 ,18,Wed,Away,W,4,1,Watford,1.1,1.4,54,"20,012",Marc Guéhi,4-3-3,4-3-3,Andre Marriner
102,2022-02-26,15:00 ,27,Sat,Home,D,1,1,Burnley,1.0,0.2,59,"24,203",Luka Milivojević,4-3-3,4-4-2,Jonathan Moss
103,2022-03-05,15:00 ,28,Sat,Away,W,2,0,Wolves,2.7,0.7,37,"31,395",Marc Guéhi,4-2-3-1,3-4-3,Andy Madley
104,2022-03-14,20:00 ,29,Mon,Home,D,0,0,Manchester City,0.6,2.8,27,"25,309",Marc Guéhi,4-3-3,4-3-3,Martin Atkinson
105,2022-04-04,20:00 ,31,Mon,Home,W,3,0,Arsenal,1.5,0.8,32,"25,149",Marc Guéhi,4-2-3-1,4-2-3-1,Paul Tierney
106,2022-04-10,14:00 ,32,Sun,Away,L,1,2,Leicester City,1.4,1.0,49,"31,896",Marc Guéhi,4-2-3-1,4-2-3-1,Robert Jones
107,2022-04-20,19:45 ,30,Wed,Away,L,0,1,Newcastle Utd,0.5,0.9,63,"51,938",Marc Guéhi,4-2-3-1,4-3-3,Tony Harrington
108,2022-04-25,20:00 ,34,Mon,Home,D,0,0,Leeds United,1.9,0.5,53,"25,357",James McArthur,4-3-3,4-2-3-1,Darren England
109,2022-04-30,15:00 ,35,Sat,Away,W,2,1,Southampton,1.1,0.6,62,"31,359",James McArthur,4-3-3,4-4-2,Jarred Gillett
110,2022-05-07,15:00 ,36,Sat,Home,W,1,0,Watford,2.2,0.4,67,"24,622",Joel Ward,4-3-3,4-3-3,Graham Scott
111,2022-05-15,14:00 ,37,Sun,Away,D,1,1,Aston Villa,1.4,1.0,51,"41,136",Luka Milivojević,5-3-2,4-3-1-2,Chris Kavanagh
112,2022-05-19,19:45 ,33,Thu,Away,L,2,3,Everton,1.1,0.8,57,"38,448",Marc Guéhi,4-3-3,3-4-3,Anthony Taylor
113,2022-05-22,16:00 ,38,Sun,Home,W,1,0,Manchester Utd,0.6,0.7,39,"25,434",Joel Ward,4-3-3,4-2-3-1,Martin Atkinson
114,2020-09-12,15:00 ,1,Sat,Home,W,1,0,Southampton,1.1,0.9,31,,Scott Dann,4-4-2,4-4-2,Jonathan Moss
115,2020-09-19,17:30 ,2,Sat,Away,W,3,1,Manchester Utd,1.6,1.2,25,,Wilfried Zaha,4-4-2,4-2-3-1,Martin Atkinson
116,2020-09-26,15:00 ,3,Sat,Home,L,1,2,Everton,0.4,1.9,42,,Wilfried Zaha,4-4-2,4-3-3,Kevin Friend
117,2020-10-03,12:30 ,4,Sat,Away,L,0,4,Chelsea,0.2,2.7,30,,Wilfried Zaha,4-4-2,4-2-3-1,Michael Oliver
118,2020-10-18,14:00 ,5,Sun,Home,D,1,1,Brighton,0.8,1.7,34,,Gary Cahill,4-4-2,3-4-3,Stuart Attwell
119,2020-10-24,15:00 ,6,Sat,Away,W,2,1,Fulham,2.5,1.1,36,,Luka Milivojević,4-4-2,4-3-2-1,Graham Scott
120,2020-10-30,20:00 ,7,Fri,Away,L,0,2,Wolves,0.7,1.3,55,,Luka Milivojević,4-3-3,3-4-3,Martin Atkinson
121,2020-11-07,15:00 ,8,Sat,Home,W,4,1,Leeds United,0.9,0.8,36,,Scott Dann,4-4-2,3-3-3-1,Chris Kavanagh
122,2020-11-23,17:30 ,9,Mon,Away,L,0,1,Burnley,1.5,1.5,54,,Scott Dann,4-4-2,4-4-2,Kevin Friend
123,2020-11-27,20:00 ,10,Fri,Home,L,0,2,Newcastle Utd,0.6,1.3,57,,Scott Dann,4-4-2,4-4-2,Graham Scott
124,2020-12-06,12:00 ,11,Sun,Away,W,5,1,West Brom,1.6,0.7,50,,Luka Milivojević,4-4-2,3-4-1-2,Paul Tierney
125,2020-12-13,14:15 ,12,Sun,Home,D,1,1,Tottenham,1.6,0.9,44,"2,000",Luka Milivojević,4-4-2,4-2-3-1,Kevin Friend
126,2020-12-16,20:00 ,13,Wed,Away,D,1,1,West Ham,1.1,0.4,48,,Luka Milivojević,4-4-2,4-2-3-1,David Coote
127,2020-12-19,12:30 ,14,Sat,Home,L,0,7,Liverpool,0.3,2.5,36,,Luka Milivojević,4-4-2,4-3-3,Jonathan Moss
128,2020-12-26,15:00 ,15,Sat,Away,L,0,3,Aston Villa,0.9,3.9,61,,Luka Milivojević,4-4-2,4-2-3-1,Anthony Taylor
129,2020-12-28,15:00 ,16,Mon,Home,D,1,1,Leicester City,0.5,1.9,34,,Luka Milivojević,4-4-2,4-2-3-1,Graham Scott
130,2021-01-02,15:00 ,17,Sat,Home,W,2,0,Sheffield Utd,0.6,0.4,44,,Luka Milivojević,4-4-2,3-5-2,Stuart Attwell
131,2021-01-14,20:00 ,18,Thu,Away,D,0,0,Arsenal,0.8,0.4,33,,Luka Milivojević,4-4-2,4-2-3-1,Andre Marriner
132,2021-01-17,19:15 ,19,Sun,Away,L,0,4,Manchester City,0.1,0.7,29,,Luka Milivojević,4-1-4-1,4-3-3,Lee Mason
133,2021-01-26,18:00 ,20,Tue,Home,L,2,3,West Ham,0.7,2.8,54,,Luka Milivojević,4-4-2,4-2-3-1,Stuart Attwell
134,2021-01-30,15:00 ,21,Sat,Home,W,1,0,Wolves,1.4,0.4,48,,Luka Milivojević,4-2-3-1,3-4-3,Simon Hooper
135,2021-02-02,20:15 ,22,Tue,Away,W,2,1,Newcastle Utd,0.7,1.9,39,,Luka Milivojević,4-4-2,4-3-1-2,Darren England
136,2021-02-08,20:00 ,23,Mon,Away,L,0,2,Leeds United,0.4,1.9,33,,Luka Milivojević,4-4-2,4-1-4-1,Andre Marriner
137,2021-02-13,15:00 ,24,Sat,Home,L,0,3,Burnley,0.5,1.4,54,,Luka Milivojević,4-4-2,4-4-2,Michael Oliver
138,2021-02-22,20:00 ,25,Mon,Away,W,2,1,Brighton,0.2,2.4,26,,Luka Milivojević,4-3-3,4-4-2,Kevin Friend
139,2021-02-28,12:00 ,26,Sun,Home,D,0,0,Fulham,0.1,1.4,40,,Luka Milivojević,4-2-3-1,4-2-3-1,Anthony Taylor
140,2021-03-03,20:15 ,29,Wed,Home,D,0,0,Manchester Utd,0.9,0.9,37,,Luka Milivojević,4-4-2,4-2-3-1,Andre Marriner
141,2021-03-07,19:15 ,27,Sun,Away,L,1,4,Tottenham,0.5,2.7,37,,Luka Milivojević,4-4-2,4-2-3-1,Stuart Attwell
142,2021-03-13,15:00 ,28,Sat,Home,W,1,0,West Brom,1.2,0.8,45,,Luka Milivojević,4-4-2,4-1-4-1,Simon Hooper
143,2021-04-05,18:00 ,30,Mon,Away,D,1,1,Everton,0.7,2.5,52,,Luka Milivojević,4-4-2,3-4-1-2,Kevin Friend
144,2021-04-10,17:30 ,31,Sat,Home,L,1,4,Chelsea,0.4,3.1,36,,Luka Milivojević,4-4-2,3-4-3,Michael Oliver
145,2021-04-26,20:00 ,33,Mon,Away,L,1,2,Leicester City,0.7,1.5,34,,Luka Milivojević,4-3-3,3-4-1-2,Graham Scott
146,2021-05-01,12:30 ,34,Sat,Home,L,0,2,Manchester City,0.9,1.7,32,,Luka Milivojević,4-3-3,4-4-1-1,David Coote
147,2021-05-08,15:00 ,35,Sat,Away,W,2,0,Sheffield Utd,2.0,0.7,50,,Luka Milivojević,4-3-3,3-5-2,Simon Hooper
148,2021-05-11,20:15 ,32,Tue,Away,L,1,3,Southampton,1.5,1.2,38,,Luka Milivojević,4-3-3,4-4-2,Andy Madley
149,2021-05-16,12:00 ,36,Sun,Home,W,3,2,Aston Villa,1.9,1.4,45,,Gary Cahill,4-3-3,4-3-3,David Coote
150,2021-05-19,19:00 ,37,Wed,Home,L,1,3,Arsenal,1.0,1.8,32,"6,500",Gary Cahill,4-3-3,4-2-3-1,Anthony Taylor
151,2021-05-23,16:00 ,38,Sun,Away,L,0,2,Liverpool,0.6,1.6,31,"9,901",Gary Cahill,4-3-3,4-3-3,Craig Pawson
152,2019-08-10,15:00 ,1,Sat,Home,D,0,0,Everton,0.9,1.1,36,"25,151",Luka Milivojević,4-4-2,4-2-3-1,Jonathan Moss
153,2019-08-18,14:00 ,2,Sun,Away,L,0,1,Sheffield Utd,0.3,2.2,57,"30,197",Luka Milivojević,4-4-2,3-5-2,David Coote
154,2019-08-24,15:00 ,3,Sat,Away,W,2,1,Manchester Utd,1.1,2.5,29,"73,454",Luka Milivojević,4-5-1,4-2-3-1,Paul Tierney
155,2019-08-31,15:00 ,4,Sat,Home,W,1,0,Aston Villa,1.4,0.4,52,"25,248",Luka Milivojević,4-3-3,4-3-3,Kevin Friend
156,2019-09-14,15:00 ,5,Sat,Away,L,0,4,Tottenham,0.6,1.0,36,"59,812",Luka Milivojević,4-5-1,4-2-2-2,Craig Pawson
157,2019-09-22,14:00 ,6,Sun,Home,D,1,1,Wolves,0.9,1.5,51,"25,122",Luka Milivojević,4-5-1,3-4-3,Stuart Attwell
158,2019-09-28,15:00 ,7,Sat,Home,W,2,0,Norwich City,1.5,0.7,45,"25,477",Luka Milivojević,4-5-1,4-2-3-1,Jonathan Moss
159,2019-10-05,17:30 ,8,Sat,Away,W,2,1,West Ham,2.1,1.4,48,"59,912",Gary Cahill,4-5-1,4-1-4-1,Michael Oliver
160,2019-10-19,17:30 ,9,Sat,Home,L,0,2,Manchester City,0.9,3.5,29,"25,480",Luka Milivojević,4-5-1,4-3-3,Anthony Taylor
161,2019-10-27,16:30 ,10,Sun,Away,D,2,2,Arsenal,1.6,1.3,44,"60,345",Luka Milivojević,4-5-1,4-4-2,Martin Atkinson
162,2019-11-03,14:00 ,11,Sun,Home,L,0,2,Leicester City,0.5,1.1,45,"25,480",Luka Milivojević,4-5-1,4-1-4-1,Paul Tierney
163,2019-11-09,12:30 ,12,Sat,Away,L,0,2,Chelsea,0.2,3.6,40,"40,525",Luka Milivojević,4-5-1,4-2-3-1,Mike Dean
164,2019-11-23,15:00 ,13,Sat,Home,L,1,2,Liverpool,1.0,1.4,40,"25,486",Luka Milivojević,4-5-1,4-3-3,Kevin Friend
165,2019-11-30,15:00 ,14,Sat,Away,W,2,0,Burnley,0.7,1.9,56,"19,818",Luka Milivojević,4-5-1,4-4-2,Peter Bankes
166,2019-12-03,19:30 ,15,Tue,Home,W,1,0,Bournemouth,0.3,0.4,32,"23,497",Luka Milivojević,4-5-1,4-4-2,Anthony Taylor
167,2019-12-07,15:00 ,16,Sat,Away,D,0,0,Watford,0.2,1.4,49,"20,070",Luka Milivojević,4-5-1,4-2-3-1,Martin Atkinson
168,2019-12-16,19:45 ,17,Mon,Home,D,1,1,Brighton,0.7,2.3,35,"24,175",Luka Milivojević,4-3-3,4-2-3-1,Craig Pawson
169,2019-12-21,15:00 ,18,Sat,Away,L,0,1,Newcastle Utd,1.3,0.5,57,"45,453",Luka Milivojević,4-3-3,3-5-2,Simon Hooper
170,2019-12-26,15:00 ,19,Thu,Home,W,2,1,West Ham,2.7,0.9,58,"25,462",Luka Milivojević,4-5-1,4-4-2,Andre Marriner
171,2019-12-28,15:00 ,20,Sat,Away,D,1,1,Southampton,0.3,1.4,41,"31,108",Luka Milivojević,4-5-1,4-4-2,Andy Madley
172,2020-01-01,17:30 ,21,Wed,Away,D,1,1,Norwich City,1.3,1.4,59,"27,021",Luka Milivojević,4-5-1,4-2-3-1,Jonathan Moss
