,Date,Time,Matchweek,Day,Venue,Result,Goals Scored,Goals Conceded,Opponent,xG,xGA,Possession,Attendance,Captain,Formation,Opposition Formation,Referee
59,2023-02-11,12:30 ,23,Sat,Home,D,1,1,Chelsea,1.3,1.1,29,"62,471",Declan Rice,3-4-3,4-2-3-1,Craig Pawson
60,2023-02-19,16:30 ,24,Sun,Away,L,0,2,Tottenham,0.5,1.5,43,"61,476",Declan Rice,3-4-3,3-4-3,Michael Oliver
61,2023-02-25,15:00 ,25,Sat,Home,W,4,0,Nott'ham Forest,2.7,0.4,49,"62,469",Declan Rice,4-3-3,4-3-2-1,Jarred Gillett
62,2023-03-04,15:00 ,26,Sat,Away,L,0,4,Brighton,0.3,3.5,35,"31,523",Declan Rice,4-2-3-1,4-2-3-1,Stuart Attwell
63,2023-03-12,14:00 ,27,Sun,Home,D,1,1,Aston Villa,2.1,1.5,41,"62,472",Declan Rice,4-1-4-1,4-2-3-1,Chris Kavanagh
64,2023-04-02,14:00 ,29,Sun,Home,W,1,0,Southampton,1.4,0.3,43,"62,498",Declan Rice,4-3-3,4-4-2,Paul Tierney
65,2023-04-05,20:00 ,7,Wed,Home,L,1,5,Newcastle Utd,1.0,3.3,42,"62,481",Declan Rice,4-2-3-1,4-3-3,Craig Pawson
66,2023-04-08,15:00 ,30,Sat,Away,W,1,0,Fulham,1.1,0.7,24,"24,491",Declan Rice,4-4-2,4-2-3-1,Jarred Gillett
67,2023-04-16,14:00 ,31,Sun,Home,D,2,2,Arsenal,1.8,2.7,30,"62,481",Declan Rice,4-3-3,4-3-3,David Coote
68,2023-04-23,14:00 ,32,Sun,Away,W,4,0,Bournemouth,2.4,1.5,36,"10,465",Declan Rice,4-3-3,3-4-3,Anthony Taylor
69,2023-04-26,19:45 ,33,Wed,Home,L,1,2,Liverpool,0.8,1.9,28,"62,473",Declan Rice,4-2-3-1,4-3-3,Chris Kavanagh
70,2023-04-29,12:30 ,34,Sat,Away,L,3,4,Crystal Palace,1.7,2.1,41,"25,148",Declan Rice,4-2-3-1,4-3-3,Craig Pawson
71,2023-05-03,20:00 ,28,Wed,Away,L,0,3,Manchester City,0.4,2.3,31,"53,305",Aaron Cresswell,4-2-3-1,3-2-4-1,John Brooks
72,2023-05-07,19:00 ,35,Sun,Home,W,1,0,Manchester Utd,1.3,1.2,35,"62,477",Declan Rice,4-2-3-1,4-2-3-1,Peter Bankes
73,2023-05-14,14:00 ,36,Sun,Away,L,0,2,Brentford,0.2,3.4,47,"17,075",Angelo Ogbonna,4-2-3-1,4-3-3,Michael Oliver
74,2023-05-21,13:30 ,37,Sun,Home,W,3,1,Leeds United,2.1,0.9,59,"62,478",Declan Rice,4-2-3-1,4-3-3,Peter Bankes
75,2023-05-28,16:30 ,38,Sun,Away,L,1,2,Leicester City,1.4,1.4,52,"32,183",Declan Rice,4-2-3-1,4-2-3-1,Simon Hooper
76,2021-08-15,14:00 ,1,Sun,Away,W,4,2,Newcastle Utd,2.7,1.8,54,"50,673",Declan Rice,4-2-3-1,5-3-2,Martin Atkinson
77,2021-08-23,20:00 ,2,Mon,Home,W,4,1,Leicester City,2.3,0.6,52,"59,901",Declan Rice,4-2-3-1,4-2-3-1,Michael Oliver
78,2021-08-28,15:00 ,3,Sat,Home,D,2,2,Crystal Palace,1.3,1.1,47,"59,751",Declan Rice,4-2-3-1,4-3-3,Stuart Attwell
79,2021-09-11,15:00 ,4,Sat,Away,D,0,0,Southampton,0.7,0.7,58,"30,000",Declan Rice,4-2-3-1,4-1-4-1,David Coote
80,2021-09-19,14:00 ,5,Sun,Home,L,1,2,Manchester Utd,1.6,2.0,40,"60,000",Declan Rice,4-4-2,4-2-3-1,Martin Atkinson
81,2021-09-25,15:00 ,6,Sat,Away,W,2,1,Leeds United,1.6,1.2,47,"36,417",Declan Rice,4-2-3-1,4-1-4-1,Kevin Friend
82,2021-10-03,14:00 ,7,Sun,Home,L,1,2,Brentford,1.5,1.2,59,"49,940",Declan Rice,4-2-3-1,3-5-2,Peter Bankes
83,2021-10-17,14:00 ,8,Sun,Away,W,1,0,Everton,1.2,0.9,61,"39,132",Declan Rice,4-2-3-1,4-4-1-1,Stuart Attwell
84,2021-10-24,14:00 ,9,Sun,Home,W,1,0,Tottenham,1.3,0.7,38,"59,924",Declan Rice,4-2-3-1,4-2-3-1,Paul Tierney
85,2021-10-31,16:30 ,10,Sun,Away,W,4,1,Aston Villa,2.3,0.7,57,"41,874",Declan Rice,4-2-3-1,4-3-3,Chris Kavanagh
86,2021-11-07,16:30 ,11,Sun,Home,W,3,2,Liverpool,1.0,1.2,31,"59,909",Declan Rice,4-2-3-1,4-3-3,Craig Pawson
87,2021-11-20,15:00 ,12,Sat,Away,L,0,1,Wolves,0.4,1.4,48,"30,667",Declan Rice,4-2-3-1,3-4-3,Mike Dean
88,2021-11-28,14:00 ,13,Sun,Away,L,1,2,Manchester City,0.2,2.1,32,"53,245",Declan Rice,4-2-3-1,4-3-3,Michael Oliver
89,2021-12-01,19:30 ,14,Wed,Home,D,1,1,Brighton,1.3,1.3,35,"59,626",Declan Rice,4-2-3-1,4-2-3-1,Chris Kavanagh
90,2021-12-04,12:30 ,15,Sat,Home,W,3,2,Chelsea,1.8,1.1,37,"59,942",Declan Rice,3-4-3,3-4-3,Andre Marriner
91,2021-12-12,14:00 ,16,Sun,Away,D,0,0,Burnley,0.8,0.8,60,"18,065",Declan Rice,4-2-3-1,4-4-2,Graham Scott
92,2021-12-15,20:00 ,17,Wed,Away,L,0,2,Arsenal,0.4,2.8,45,"59,777",Declan Rice,4-2-3-1,4-4-1-1,Anthony Taylor
93,2021-12-26,15:00 ,19,Sun,Home,L,2,3,Southampton,1.6,1.2,56,"41,027",Declan Rice,4-2-3-1,4-1-4-1,Kevin Friend
94,2021-12-28,15:00 ,20,Tue,Away,W,4,1,Watford,3.6,1.6,57,"20,073",Mark Noble,4-2-3-1,4-1-4-1,Darren England
95,2022-01-01,17:30 ,21,Sat,Away,W,3,2,Crystal Palace,2.2,2.4,38,"24,351",Declan Rice,4-2-3-1,4-3-3,Darren England
96,2022-01-12,19:45 ,18,Wed,Home,W,2,0,Norwich City,2.5,0.3,62,"59,775",Declan Rice,4-2-3-1,4-2-3-1,Simon Hooper
97,2022-01-16,14:00 ,22,Sun,Home,L,2,3,Leeds United,2.4,2.2,48,"59,951",Declan Rice,4-2-3-1,4-1-4-1,Mike Dean
98,2022-01-22,15:00 ,23,Sat,Away,L,0,1,Manchester Utd,0.3,1.9,43,"73,130",Declan Rice,4-2-3-1,4-2-3-1,Jonathan Moss
99,2022-02-08,19:45 ,24,Tue,Home,W,1,0,Watford,0.8,0.3,64,"59,581",Declan Rice,4-2-3-1,4-4-2,Martin Atkinson
100,2022-02-13,16:30 ,25,Sun,Away,D,2,2,Leicester City,1.1,1.4,45,"32,061",Declan Rice,4-2-3-1,4-3-3,Michael Oliver
101,2022-02-19,12:30 ,26,Sat,Home,D,1,1,Newcastle Utd,0.6,0.8,47,"59,949",Declan Rice,4-2-3-1,4-3-3,Chris Kavanagh
102,2022-02-27,14:00 ,27,Sun,Home,W,1,0,Wolves,1.8,0.7,39,"59,946",Declan Rice,3-4-3,3-4-3,Anthony Taylor
103,2022-03-05,17:30 ,28,Sat,Away,L,0,1,Liverpool,1.3,2.4,32,"59,925",Aaron Cresswell,4-4-2,4-3-3,Jonathan Moss
104,2022-03-13,14:00 ,29,Sun,Home,W,2,1,Aston Villa,1.2,1.1,47,"59,957",Declan Rice,4-2-3-1,4-1-2-1-2,Jarred Gillett
105,2022-03-20,16:30 ,30,Sun,Away,L,1,3,Tottenham,0.6,3.0,47,"58,685",Declan Rice,3-4-3,3-4-3,Anthony Taylor
106,2022-04-03,14:00 ,31,Sun,Home,W,2,1,Everton,1.2,0.7,55,"59,953",Declan Rice,4-2-3-1,4-3-3,Michael Oliver
107,2022-04-10,14:00 ,32,Sun,Away,L,0,2,Brentford,0.3,1.4,53,"17,032",Declan Rice,4-2-3-1,4-3-3,Martin Atkinson
108,2022-04-17,14:15 ,33,Sun,Home,D,1,1,Burnley,2.2,1.8,61,"59,958",Declan Rice,4-2-3-1,4-4-2,Paul Tierney
109,2022-04-24,14:00 ,34,Sun,Away,L,0,1,Chelsea,0.5,3.0,34,"32,231",Mark Noble,3-4-3,3-4-1-2,Michael Oliver
110,2022-05-01,16:30 ,35,Sun,Home,L,1,2,Arsenal,0.5,0.9,57,"59,959",Mark Noble,4-2-3-1,4-2-3-1,Mike Dean
111,2022-05-08,14:00 ,36,Sun,Away,W,4,0,Norwich City,3.0,0.8,63,"26,428",Declan Rice,4-2-3-1,4-2-3-1,Robert Jones
112,2022-05-15,14:00 ,37,Sun,Home,D,2,2,Manchester City,1.1,2.4,22,"59,972",Declan Rice,4-2-3-1,4-3-3,Anthony Taylor
113,2022-05-22,16:00 ,38,Sun,Away,L,1,3,Brighton,0.2,1.6,50,"31,604",Declan Rice,4-2-3-1,4-3-2-1,Kevin Friend
114,2020-09-12,20:00 ,1,Sat,Home,L,0,2,Newcastle Utd,1.0,1.6,58,,Mark Noble,4-2-3-1,4-4-2,Stuart Attwell
115,2020-09-19,20:00 ,2,Sat,Away,L,1,2,Arsenal,2.0,1.1,38,,Declan Rice,5-4-1,3-4-3,Michael Oliver
116,2020-09-27,19:00 ,3,Sun,Home,W,4,0,Wolves,2.4,0.5,37,,Declan Rice,5-4-1,3-4-3,Martin Atkinson
117,2020-10-04,12:00 ,4,Sun,Away,W,3,0,Leicester City,2.0,0.6,31,,Declan Rice,5-4-1,3-4-3,Andy Madley
118,2020-10-18,16:30 ,5,Sun,Away,D,3,3,Tottenham,1.9,1.7,50,,Declan Rice,5-4-1,4-2-3-1,Paul Tierney
119,2020-10-24,12:30 ,6,Sat,Home,D,1,1,Manchester City,0.3,1.0,31,,Declan Rice,5-4-1,4-3-3,Anthony Taylor
120,2020-10-31,17:30 ,7,Sat,Away,L,1,2,Liverpool,0.3,1.7,28,,Declan Rice,5-4-1,4-3-3,Kevin Friend
121,2020-11-07,20:00 ,8,Sat,Home,W,1,0,Fulham,1.3,1.7,53,,Declan Rice,3-4-3,4-2-3-1,Robert Jones
122,2020-11-22,14:00 ,9,Sun,Away,W,1,0,Sheffield Utd,2.1,0.9,49,,Declan Rice,3-4-3,3-5-2,Martin Atkinson
123,2020-11-30,20:00 ,10,Mon,Home,W,2,1,Aston Villa,0.4,2.5,34,,Declan Rice,3-4-3,4-3-3,Peter Bankes
124,2020-12-05,17:30 ,11,Sat,Home,L,1,3,Manchester Utd,2.0,1.7,40,"2,000",Declan Rice,3-4-3,4-2-3-1,Andre Marriner
125,2020-12-11,20:00 ,12,Fri,Away,W,2,1,Leeds United,1.3,1.6,37,,Declan Rice,4-2-3-1,4-1-4-1,Michael Oliver
126,2020-12-16,20:00 ,13,Wed,Home,D,1,1,Crystal Palace,0.4,1.1,52,,Declan Rice,4-2-3-1,4-4-2,David Coote
127,2020-12-21,20:00 ,14,Mon,Away,L,0,3,Chelsea,0.4,2.0,47,,Mark Noble,4-2-3-1,4-3-3,Chris Kavanagh
128,2020-12-27,14:15 ,15,Sun,Home,D,2,2,Brighton,1.3,1.1,44,,Mark Noble,3-4-1-2,3-4-3,Simon Hooper
129,2020-12-29,18:00 ,16,Tue,Away,D,0,0,Southampton,1.2,0.6,38,,Declan Rice,4-1-4-1,4-4-2,Andy Madley
130,2021-01-01,17:30 ,17,Fri,Away,W,1,0,Everton,1.3,0.4,40,,Declan Rice,4-2-3-1,4-2-3-1,Kevin Friend
131,2021-01-16,15:00 ,19,Sat,Home,W,1,0,Burnley,1.7,0.5,45,,Declan Rice,4-2-3-1,4-4-2,Chris Kavanagh
132,2021-01-19,18:00 ,18,Tue,Home,W,2,1,West Brom,2.0,0.5,59,,Declan Rice,4-2-3-1,4-4-1-1,Graham Scott
133,2021-01-26,18:00 ,20,Tue,Away,W,3,2,Crystal Palace,2.8,0.7,46,,Declan Rice,4-2-3-1,4-4-2,Stuart Attwell
134,2021-01-31,16:30 ,21,Sun,Home,L,1,3,Liverpool,0.8,2.0,33,,Declan Rice,4-2-3-1,4-3-1-2,Jonathan Moss
135,2021-02-03,20:15 ,22,Wed,Away,W,3,1,Aston Villa,1.7,0.7,44,,Declan Rice,4-2-3-1,4-2-3-1,Andy Madley
136,2021-02-06,17:30 ,23,Sat,Away,D,0,0,Fulham,1.0,1.5,40,,Declan Rice,4-2-3-1,4-2-3-1,Mike Dean
137,2021-02-15,18:00 ,24,Mon,Home,W,3,0,Sheffield Utd,1.9,0.7,46,,Declan Rice,3-4-3,3-5-2,Simon Hooper
138,2021-02-21,12:00 ,25,Sun,Home,W,2,1,Tottenham,1.1,1.1,32,,Declan Rice,4-2-3-1,4-2-3-1,Craig Pawson
139,2021-02-27,12:30 ,26,Sat,Away,L,1,2,Manchester City,1.5,0.5,37,,Declan Rice,3-4-3,4-3-3,Michael Oliver
140,2021-03-08,20:00 ,27,Mon,Home,W,2,0,Leeds United,1.8,1.4,35,,Declan Rice,4-2-3-1,4-1-4-1,Mike Dean
141,2021-03-14,19:15 ,28,Sun,Away,L,0,1,Manchester Utd,0.6,1.5,39,,Mark Noble,3-1-4-2,4-2-3-1,Martin Atkinson
142,2021-03-21,15:00 ,29,Sun,Home,D,3,3,Arsenal,2.4,1.4,38,,Declan Rice,4-2-3-1,4-2-3-1,Jonathan Moss
143,2021-04-05,20:15 ,30,Mon,Away,W,3,2,Wolves,1.3,2.1,35,,Mark Noble,4-2-3-1,4-2-3-1,Michael Oliver
144,2021-04-11,14:05 ,31,Sun,Home,W,3,2,Leicester City,0.8,0.9,37,,Mark Noble,3-4-1-2,3-5-2,Mike Dean
145,2021-04-17,12:30 ,32,Sat,Away,L,2,3,Newcastle Utd,1.9,2.2,66,,Mark Noble,3-4-1-2,5-3-2,Kevin Friend
146,2021-04-24,17:30 ,33,Sat,Home,L,0,1,Chelsea,0.4,2.5,45,,Mark Noble,3-4-1-2,3-4-3,Chris Kavanagh
147,2021-05-03,20:15 ,34,Mon,Away,W,2,1,Burnley,2.3,2.0,55,,Aaron Cresswell,4-2-3-1,4-4-2,Anthony Taylor
148,2021-05-09,16:30 ,35,Sun,Home,L,0,1,Everton,1.3,1.5,68,,Aaron Cresswell,4-2-3-1,4-4-2,Stuart Attwell
149,2021-05-15,20:00 ,36,Sat,Away,D,1,1,Brighton,1.7,0.8,49,,Declan Rice,4-2-3-1,3-4-3,Andre Marriner
150,2021-05-19,20:15 ,37,Wed,Away,W,3,1,West Brom,3.4,1.1,48,"5,371",Declan Rice,4-2-3-1,4-4-1-1,Michael Oliver
151,2021-05-23,16:00 ,38,Sun,Home,W,3,0,Southampton,1.3,1.5,38,"10,000",Declan Rice,4-2-3-1,4-4-2,Martin Atkinson
152,2019-08-10,12:30 ,1,Sat,Home,L,0,5,Manchester City,1.1,3.2,43,"59,870",Aaron Cresswell,4-2-3-1,4-3-3,Mike Dean
153,2019-08-17,15:00 ,2,Sat,Away,D,1,1,Brighton,0.8,2.0,43,"30,459",Angelo Ogbonna,4-1-4-1,3-4-3,Anthony Taylor
154,2019-08-24,15:00 ,3,Sat,Away,W,3,1,Watford,3.5,2.3,45,"20,035",Mark Noble,4-2-3-1,4-1-2-1-2,Chris Kavanagh
155,2019-08-31,15:00 ,4,Sat,Home,W,2,0,Norwich City,2.0,1.4,48,"59,950",Mark Noble,4-1-4-1,4-2-3-1,Paul Tierney
156,2019-09-16,20:00 ,5,Mon,Away,D,0,0,Aston Villa,0.6,1.3,54,"42,010",Mark Noble,4-1-4-1,4-3-3,Mike Dean
157,2019-09-22,14:00 ,6,Sun,Home,W,2,0,Manchester Utd,0.4,0.9,47,"59,936",Mark Noble,4-1-4-1,4-2-3-1,Anthony Taylor
158,2019-09-28,15:00 ,7,Sat,Away,D,2,2,Bournemouth,1.6,1.9,50,"10,729",Mark Noble,4-1-4-1,4-4-2,Stuart Attwell
159,2019-10-05,17:30 ,8,Sat,Home,L,1,2,Crystal Palace,1.4,2.1,52,"59,912",Mark Noble,4-1-4-1,4-5-1,Michael Oliver
160,2019-10-19,12:30 ,9,Sat,Away,L,0,2,Everton,0.8,2.1,49,"39,263",Mark Noble,4-1-4-1,4-2-3-1,Paul Tierney
161,2019-10-26,15:00 ,10,Sat,Home,D,1,1,Sheffield Utd,2.3,1.0,60,"59,878",Mark Noble,4-1-4-1,3-5-2,David Coote
162,2019-11-02,15:00 ,11,Sat,Home,L,2,3,Newcastle Utd,1.8,1.5,70,"59,907",Mark Noble,4-1-4-1,5-4-1,Stuart Attwell
163,2019-11-09,15:00 ,12,Sat,Away,L,0,3,Burnley,0.5,2.1,59,"20,255",Mark Noble,4-4-1-1,4-4-2,Kevin Friend
164,2019-11-23,12:30 ,13,Sat,Home,L,2,3,Tottenham,0.7,2.1,48,"59,930",Mark Noble,4-4-1-1,4-2-3-1,Michael Oliver
165,2019-11-30,15:00 ,14,Sat,Away,W,1,0,Chelsea,0.9,2.3,34,"40,595",Mark Noble,4-4-1-1,4-2-3-1,Jonathan Moss
166,2019-12-04,19:30 ,15,Wed,Away,L,0,2,Wolves,0.6,1.5,50,"31,217",Mark Noble,4-4-1-1,3-4-3,Andre Marriner
167,2019-12-09,20:00 ,16,Mon,Home,L,1,3,Arsenal,0.6,1.4,36,"59,936",Mark Noble,4-4-1-1,4-2-3-1,Mike Dean
168,2019-12-14,17:30 ,17,Sat,Away,W,1,0,Southampton,0.9,0.9,43,"27,701",Mark Noble,4-4-2,4-4-2,Martin Atkinson
169,2019-12-26,15:00 ,19,Thu,Away,L,1,2,Crystal Palace,0.9,2.7,42,"25,462",Mark Noble,4-4-2,4-5-1,Andre Marriner
