,Date,Time,Matchweek,Day,Venue,Result,Goals Scored,Goals Conceded,Opponent,xG,xGA,Possession,Attendance,Captain,Formation,Opposition Formation,Referee
25,2024-03-03,13:00 ,27,Sun,Away,W,2,0,Burnley,1.1,1.5,26,"19,713",Neto,4-2-3-1,4-4-2,David Coote
26,2024-03-09,15:00 ,28,Sat,Home,D,2,2,Sheffield Utd,3.3,1.2,69,"11,074",Neto,4-2-3-1,3-5-2,Anthony Taylor
27,2024-03-13,19:30 ,17,Wed,Home,W,4,3,Luton Town,2.3,2.0,59,"11,198",Neto,4-2-3-1,3-4-3,Samuel Allison
28,2024-03-30,15:00 ,30,Sat,Home,W,2,1,Everton,1.3,1.0,48,"11,207",Neto,4-2-3-1,4-4-1-1,Samuel Barrott
29,2024-04-02,19:45 ,31,Tue,Home,W,1,0,Crystal Palace,1.1,0.2,50,"11,058",Neto,4-3-3,3-4-3,Graham Scott
30,2024-04-06,15:00 ,32,Sat,Away,L,1,2,Luton Town,0.4,1.5,45,"11,797",Neto,4-2-3-1,3-4-3,Andy Madley
31,2024-04-13,17:30 ,33,Sat,Home,D,2,2,Manchester Utd,1.6,1.2,43,"11,229",Neto,4-2-3-1,4-2-3-1,Tony Harrington
32,2024-04-21,15:00 ,34,Sun,Away,L,1,3,Aston Villa,1.8,2.4,44,"42,189",Neto,4-2-3-1,4-2-3-1,Tim Robinson
33,2024-04-24,19:45 ,29,Wed,Away,W,1,0,Wolves,1.9,0.5,37,"25,541",Adam Smith,4-2-3-1,4-1-4-1,Stuart Attwell
34,2024-04-28,14:00 ,35,Sun,Home,W,3,0,Brighton,1.9,0.9,31,"11,188",Adam Smith,4-4-2,4-2-3-1,Paul Tierney
35,2024-05-04,12:30 ,36,Sat,Away,L,0,3,Arsenal,0.5,3.3,45,"60,348",Adam Smith,4-3-3,4-3-3,David Coote
36,2024-05-11,15:00 ,37,Sat,Home,L,1,2,Brentford,0.7,1.1,48,"11,154",Adam Smith,4-2-3-1,4-3-3,Matt Donohue
37,2024-05-19,16:00 ,38,Sun,Away,L,1,2,Chelsea,2.2,1.1,39,"39,724",Neto,4-2-3-1,4-2-3-1,Anthony Taylor
38,2022-08-06,15:00 ,1,Sat,Home,W,2,0,Aston Villa,0.6,0.7,35,"11,013",Lloyd Kelly,3-4-3,4-3-3,Peter Bankes
39,2022-08-13,15:00 ,2,Sat,Away,L,0,4,Manchester City,0.1,1.7,33,"53,453",Lloyd Kelly,3-4-3,4-2-3-1,David Coote
40,2022-08-20,17:30 ,3,Sat,Home,L,0,3,Arsenal,0.3,1.3,43,"10,423",Lloyd Kelly,3-1-4-2,4-3-3,Craig Pawson
41,2022-08-27,15:00 ,4,Sat,Away,L,0,9,Liverpool,0.3,3.3,31,"53,328",Adam Smith,4-2-3-1,4-3-3,Stuart Attwell
42,2022-08-31,19:30 ,5,Wed,Home,D,0,0,Wolves,0.4,1.5,35,"10,113",Lloyd Kelly,4-4-2,4-3-3,Anthony Taylor
43,2022-09-03,15:00 ,6,Sat,Away,W,3,2,Nott'ham Forest,0.8,1.9,48,"28,720",Lloyd Kelly,4-2-3-1,3-4-3,Michael Oliver
44,2022-09-17,15:00 ,8,Sat,Away,D,1,1,Newcastle Utd,0.7,1.9,28,"52,238",Adam Smith,4-2-3-1,4-3-3,Craig Pawson
45,2022-10-01,15:00 ,9,Sat,Home,D,0,0,Brentford,0.4,0.9,42,"10,126",Adam Smith,4-4-2,4-3-3,Thomas Bramall
46,2022-10-08,15:00 ,10,Sat,Home,W,2,1,Leicester City,1.1,1.0,45,"10,272",Adam Smith,4-4-2,4-1-4-1,Michael Salisbury
47,2022-10-15,15:00 ,11,Sat,Away,D,2,2,Fulham,1.0,2.1,31,"22,541",Adam Smith,4-2-3-1,4-2-3-1,Graham Scott
48,2022-10-19,19:30 ,12,Wed,Home,L,0,1,Southampton,1.0,1.0,54,"10,405",Adam Smith,3-4-3,4-4-2,John Brooks
49,2022-10-24,20:00 ,13,Mon,Away,L,0,2,West Ham,0.4,1.9,45,"62,447",Adam Smith,4-2-3-1,4-2-3-1,David Coote
50,2022-10-29,15:00 ,14,Sat,Home,L,2,3,Tottenham,0.5,2.0,31,"10,430",Adam Smith,3-5-1-1,3-5-2,Anthony Taylor
51,2022-11-05,15:00 ,15,Sat,Away,L,3,4,Leeds United,1.5,2.2,40,"36,304",Adam Smith,4-4-2,4-2-3-1,Tony Harrington
52,2022-11-12,15:00 ,16,Sat,Home,W,3,0,Everton,2.4,0.8,36,"10,382",Adam Smith,4-4-2,4-3-3,Craig Pawson
53,2022-12-27,17:30 ,17,Tue,Away,L,0,2,Chelsea,0.5,1.8,40,"40,046",Lloyd Kelly,5-3-2,4-3-3,Simon Hooper
54,2022-12-31,15:00 ,18,Sat,Home,L,0,2,Crystal Palace,0.6,1.6,59,"9,972",Lloyd Kelly,4-4-2,4-2-3-1,Andre Marriner
55,2023-01-03,20:00 ,19,Tue,Away,L,0,3,Manchester Utd,0.6,2.2,42,"73,322",Lloyd Kelly,4-4-2,4-2-3-1,Michael Salisbury
56,2023-01-14,17:30 ,20,Sat,Away,L,0,2,Brentford,0.6,1.4,50,"17,031",Lloyd Kelly,4-4-1-1,4-3-3,Jarred Gillett
57,2023-01-21,15:00 ,21,Sat,Home,D,1,1,Nott'ham Forest,1.4,1.9,43,"10,248",Lloyd Kelly,4-4-2,4-3-1-2,Andy Madley
58,2023-02-04,15:00 ,22,Sat,Away,L,0,1,Brighton,1.1,2.2,29,"31,600",Neto,4-4-1-1,3-4-3,Craig Pawson
59,2023-02-11,17:30 ,23,Sat,Home,D,1,1,Newcastle Utd,1.5,1.3,34,"10,419",Neto,4-4-1-1,4-3-3,Stuart Attwell
60,2023-02-18,15:00 ,24,Sat,Away,W,1,0,Wolves,1.1,1.3,32,"31,222",Neto,4-2-3-1,4-2-3-1,Michael Salisbury
61,2023-02-25,17:30 ,25,Sat,Home,L,1,4,Manchester City,1.0,2.4,35,"10,481",Neto,5-4-1,3-2-4-1,Paul Tierney
62,2023-03-04,15:00 ,26,Sat,Away,L,2,3,Arsenal,1.3,2.1,21,"60,222",Neto,5-4-1,4-3-3,Chris Kavanagh
63,2023-03-11,12:30 ,27,Sat,Home,W,1,0,Liverpool,0.9,1.7,31,"10,536",Neto,4-4-1-1,4-3-3,John Brooks
64,2023-03-18,15:00 ,28,Sat,Away,L,0,3,Aston Villa,1.3,3.5,44,"41,021",Neto,4-4-1-1,4-2-3-1,Robert Jones
65,2023-04-01,15:00 ,29,Sat,Home,W,2,1,Fulham,2.6,0.8,43,"10,305",Neto,4-4-1-1,4-2-3-1,Peter Bankes
66,2023-04-04,19:45 ,7,Tue,Home,L,0,2,Brighton,1.7,2.7,37,"10,266",Neto,4-4-1-1,4-2-3-1,Darren Bond
67,2023-04-08,15:00 ,30,Sat,Away,W,1,0,Leicester City,1.9,0.6,49,"32,094",Neto,4-2-3-1,4-2-3-1,David Coote
68,2023-04-15,15:00 ,31,Sat,Away,W,3,2,Tottenham,1.3,2.2,42,"61,369",Neto,3-4-3,3-4-3,Andy Madley
69,2023-04-23,14:00 ,32,Sun,Home,L,0,4,West Ham,1.5,2.4,64,"10,465",Neto,3-4-3,4-3-3,Anthony Taylor
70,2023-04-27,19:45 ,33,Thu,Away,W,1,0,Southampton,0.9,0.5,43,"30,414",Neto,3-4-3,4-4-2,Darren England
71,2023-04-30,14:00 ,34,Sun,Home,W,4,1,Leeds United,1.9,1.6,42,"10,434",Neto,4-2-3-1,3-4-3,Chris Kavanagh
72,2023-05-06,15:00 ,35,Sat,Home,L,1,3,Chelsea,1.2,1.3,35,"10,357",Neto,4-2-3-1,4-3-3,John Brooks
73,2023-05-13,15:00 ,36,Sat,Away,L,0,2,Crystal Palace,0.3,1.5,41,"25,034",Neto,4-2-3-1,4-2-3-1,Michael Salisbury
74,2023-05-20,15:00 ,37,Sat,Home,L,0,1,Manchester Utd,1.0,1.4,41,"10,240",Neto,4-2-3-1,4-2-3-1,Chris Kavanagh
75,2023-05-28,16:30 ,38,Sun,Away,L,0,1,Everton,0.5,1.0,62,"39,201",Adam Smith,4-2-3-1,3-4-3,Stuart Attwell
76,2019-08-10,15:00 ,1,Sat,Home,D,1,1,Sheffield Utd,1.3,1.3,53,"10,714",Steve Cook,3-4-3,3-5-2,Kevin Friend
77,2019-08-17,15:00 ,2,Sat,Away,W,2,1,Aston Villa,1.6,2.0,37,"40,996",Steve Cook,4-4-1-1,4-3-3,Martin Atkinson
78,2019-08-25,14:00 ,3,Sun,Home,L,1,3,Manchester City,2.2,3.0,26,"10,486",Steve Cook,5-4-1,4-3-3,Andre Marriner
79,2019-08-31,15:00 ,4,Sat,Away,L,1,3,Leicester City,0.6,2.0,45,"31,613",Steve Cook,4-4-2,4-1-4-1,Peter Bankes
80,2019-09-15,14:00 ,5,Sun,Home,W,3,1,Everton,1.4,1.5,41,"10,416",Steve Cook,4-4-2,4-2-3-1,Paul Tierney
81,2019-09-20,20:00 ,6,Fri,Away,W,3,1,Southampton,1.2,2.5,35,"30,168",Steve Cook,4-4-2,4-2-2-2,Chris Kavanagh
82,2019-09-28,15:00 ,7,Sat,Home,D,2,2,West Ham,1.9,1.6,50,"10,729",Steve Cook,4-4-2,4-1-4-1,Stuart Attwell
83,2019-10-06,14:00 ,8,Sun,Away,L,0,1,Arsenal,0.6,1.2,47,"60,326",Steve Cook,4-4-2,4-2-3-1,Martin Atkinson
84,2019-10-19,15:00 ,9,Sat,Home,D,0,0,Norwich City,0.7,0.4,48,"10,669",Steve Cook,4-4-2,4-1-4-1,Lee Mason
85,2019-10-26,15:00 ,10,Sat,Away,D,0,0,Watford,1.0,0.8,59,"20,821",Steve Cook,4-4-2,5-3-2,Mike Dean
86,2019-11-02,12:30 ,11,Sat,Home,W,1,0,Manchester Utd,1.9,0.8,43,"10,669",Steve Cook,4-4-2,4-2-3-1,Chris Kavanagh
87,2019-11-09,15:00 ,12,Sat,Away,L,1,2,Newcastle Utd,1.8,2.4,65,"44,424",Steve Cook,4-4-2,5-4-1,Martin Atkinson
88,2019-11-23,15:00 ,13,Sat,Home,L,1,2,Wolves,0.6,1.1,47,"10,539",Simon Francis,3-4-3,3-4-3,Simon Hooper
89,2019-11-30,15:00 ,14,Sat,Away,L,2,3,Tottenham,1.1,2.3,48,"59,626",Steve Cook,4-4-2,4-2-3-1,Lee Mason
90,2019-12-03,19:30 ,15,Tue,Away,L,0,1,Crystal Palace,0.4,0.3,68,"23,497",Nathan Aké,4-4-2,4-5-1,Anthony Taylor
91,2019-12-07,15:00 ,16,Sat,Home,L,0,3,Liverpool,0.1,2.4,27,"10,832",Simon Francis,4-4-2,4-3-3,Chris Kavanagh
92,2019-12-14,15:00 ,17,Sat,Away,W,1,0,Chelsea,1.0,2.1,34,"40,243",Simon Francis,4-5-1,4-3-3,Graham Scott
93,2019-12-21,15:00 ,18,Sat,Home,L,0,1,Burnley,0.1,0.2,63,"10,020",Simon Francis,4-5-1,4-4-2,Martin Atkinson
94,2019-12-26,15:00 ,19,Thu,Home,D,1,1,Arsenal,2.0,1.4,40,"10,234",Steve Cook,4-5-1,4-2-3-1,Stuart Attwell
95,2019-12-28,12:30 ,20,Sat,Away,L,0,2,Brighton,0.5,0.8,45,"30,441",Steve Cook,4-4-2,4-2-3-1,Paul Tierney
96,2020-01-01,17:30 ,21,Wed,Away,L,0,4,West Ham,0.6,2.4,57,"59,917",Simon Francis,4-3-3,4-4-1-1,Graham Scott
97,2020-01-12,14:00 ,22,Sun,Home,L,0,3,Watford,0.4,2.0,57,"10,384",Simon Francis,4-4-2,4-2-3-1,Mike Dean
98,2020-01-18,15:00 ,23,Sat,Away,L,0,1,Norwich City,0.7,1.8,35,"26,781",Steve Cook,4-3-3,4-2-3-1,Paul Tierney
99,2020-01-21,19:30 ,24,Tue,Home,W,3,1,Brighton,1.4,1.8,34,"10,065",Simon Francis,4-4-1-1,4-4-2,Kevin Friend
100,2020-02-01,15:00 ,25,Sat,Home,W,2,1,Aston Villa,2.2,1.7,40,"10,722",Simon Francis,4-3-3,3-4-3,Anthony Taylor
101,2020-02-09,14:00 ,26,Sun,Away,L,1,2,Sheffield Utd,1.4,1.9,45,"30,361",Simon Francis,4-5-1,3-5-2,Jonathan Moss
102,2020-02-22,15:00 ,27,Sat,Away,L,0,3,Burnley,1.8,3.2,58,"18,227",Simon Francis,4-3-3,4-4-2,Mike Dean
103,2020-02-29,15:00 ,28,Sat,Home,D,2,2,Chelsea,1.4,1.9,27,"10,667",Steve Cook,4-3-3,3-4-3,Andre Marriner
104,2020-03-07,12:30 ,29,Sat,Away,L,1,2,Liverpool,1.4,1.8,26,"53,323",Steve Cook,4-1-4-1,4-3-3,Paul Tierney
105,2020-06-20,19:45 ,30,Sat,Home,L,0,2,Crystal Palace,0.5,0.8,58,,Steve Cook,4-1-4-1,4-3-3,Stuart Attwell
106,2020-06-24,18:00 ,31,Wed,Away,L,0,1,Wolves,0.1,1.7,46,,Steve Cook,4-5-1,3-4-3,Michael Oliver
107,2020-07-01,18:00 ,32,Wed,Home,L,1,4,Newcastle Utd,1.6,1.8,55,,Steve Cook,4-4-2,4-2-3-1,Kevin Friend
108,2020-07-04,15:00 ,33,Sat,Away,L,2,5,Manchester Utd,1.8,2.5,32,,Nathan Aké,4-4-2,4-2-3-1,Mike Dean
109,2020-07-09,18:00 ,34,Thu,Home,D,0,0,Tottenham,1.4,0.5,37,,Nathan Aké,4-4-2,4-3-3,Paul Tierney
110,2020-07-12,19:00 ,35,Sun,Home,W,4,1,Leicester City,2.5,1.5,44,,Nathan Aké,4-4-2,3-4-1-2,Stuart Attwell
111,2020-07-15,18:00 ,36,Wed,Away,L,1,2,Manchester City,1.6,0.7,29,,Steve Cook,4-1-4-1,4-2-3-1,Lee Mason
112,2020-07-19,14:00 ,37,Sun,Home,L,0,2,Southampton,0.5,2.5,44,,Steve Cook,4-4-2,4-4-2,Craig Pawson
113,2020-07-26,16:00 ,38,Sun,Away,W,3,1,Everton,1.5,1.7,31,,Steve Cook,4-4-2,4-2-3-1,Chris Kavanagh
114,2018-08-11,15:00 ,1,Sat,Home,W,2,0,Cardiff City,2.2,1.4,63,"10,353",Andrew Surman,4-4-2,4-1-4-1,Kevin Friend
115,2018-08-18,15:00 ,2,Sat,Away,W,2,1,West Ham,1.3,1.2,39,"56,888",Andrew Surman,4-4-2,4-4-2,Stuart Attwell
116,2018-08-25,15:00 ,3,Sat,Home,D,2,2,Everton,2.2,0.6,50,"10,654",Andrew Surman,4-4-2,4-4-1-1,Lee Probert
117,2018-09-01,15:00 ,4,Sat,Away,L,0,2,Chelsea,0.9,1.1,28,"40,178",Simon Francis,3-4-3,4-3-3,Lee Mason
118,2018-09-15,15:00 ,5,Sat,Home,W,4,2,Leicester City,2.3,2.3,47,"10,543",Steve Cook,4-4-2,4-2-3-1,Craig Pawson
119,2018-09-22,15:00 ,6,Sat,Away,L,0,4,Burnley,1.0,2.1,62,"18,636",Andrew Surman,4-4-2,4-4-1-1,Anthony Taylor
120,2018-10-01,20:00 ,7,Mon,Home,W,2,1,Crystal Palace,1.8,0.4,45,"10,199",Simon Francis,4-4-2,4-3-3,Mike Dean
121,2018-10-06,15:00 ,8,Sat,Away,W,4,0,Watford,3.2,1.0,52,"20,139",Simon Francis,4-4-2,4-2-2-2,Jonathan Moss
122,2018-10-20,15:00 ,9,Sat,Home,D,0,0,Southampton,0.9,0.5,58,"10,986",Simon Francis,4-4-2,4-4-2,Lee Probert
123,2018-10-27,15:00 ,10,Sat,Away,W,3,0,Fulham,2.0,0.5,49,"25,071",Simon Francis,3-4-3,4-2-3-1,Andre Marriner
124,2018-11-03,12:30 ,11,Sat,Home,L,1,2,Manchester Utd,1.6,3.0,49,"10,792",Simon Francis,4-4-1-1,4-3-3,Paul Tierney
125,2018-11-10,15:00 ,12,Sat,Away,L,1,2,Newcastle Utd,1.6,2.2,60,"49,266",Simon Francis,4-4-1-1,4-4-1-1,Lee Probert
126,2018-11-25,13:30 ,13,Sun,Home,L,1,2,Arsenal,0.6,1.6,42,"10,792",Simon Francis,4-4-2,3-4-3,Craig Pawson
127,2018-12-01,15:00 ,14,Sat,Away,L,1,3,Manchester City,0.6,2.6,28,"54,409",Simon Francis,5-4-1,4-3-3,Stuart Attwell
128,2018-12-04,19:45 ,15,Tue,Home,W,2,1,Huddersfield,0.9,1.8,33,"9,980",Simon Francis,4-4-2,4-2-3-1,Roger East
129,2018-12-08,12:30 ,16,Sat,Home,L,0,4,Liverpool,0.3,1.6,41,"10,752",Simon Francis,4-4-2,4-4-2,Lee Mason
130,2018-12-15,15:00 ,17,Sat,Away,L,0,2,Wolves,0.6,1.8,62,"30,997",Andrew Surman,3-4-3,3-4-1-2,Simon Hooper
131,2018-12-22,15:00 ,18,Sat,Home,W,2,0,Brighton,0.8,0.8,57,"10,491",Simon Francis,4-4-2,4-1-4-1,Mike Dean
132,2018-12-26,15:00 ,19,Wed,Away,L,0,5,Tottenham,1.1,1.7,44,"45,154",Simon Francis,4-1-4-1,4-2-3-1,Chris Kavanagh
133,2018-12-30,16:30 ,20,Sun,Away,L,1,4,Manchester Utd,0.5,2.9,35,"74,556",Andrew Surman,3-5-2,4-2-3-1,Lee Mason
134,2019-01-02,19:45 ,21,Wed,Home,D,3,3,Watford,2.2,0.9,57,"10,261",Steve Cook,4-4-2,4-2-2-2,David Coote
135,2019-01-13,14:15 ,22,Sun,Away,L,0,2,Everton,1.9,1.0,49,"38,113",Steve Cook,4-4-1-1,4-2-3-1,Anthony Taylor
136,2019-01-19,15:00 ,23,Sat,Home,W,2,0,West Ham,1.1,1.1,39,"10,495",Steve Cook,4-4-2,4-2-3-1,Simon Hooper
137,2019-01-30,19:45 ,24,Wed,Home,W,4,0,Chelsea,2.0,0.7,32,"10,227",Andrew Surman,4-4-1-1,4-3-3,Roger East
138,2019-02-02,17:30 ,25,Sat,Away,L,0,2,Cardiff City,0.5,2.1,73,"31,939",Andrew Surman,4-4-1-1,4-1-4-1,Jonathan Moss
139,2019-02-09,15:00 ,26,Sat,Away,L,0,3,Liverpool,0.4,2.0,35,"53,178",Andrew Surman,4-5-1,4-3-3,Anthony Taylor
140,2019-02-23,15:00 ,27,Sat,Home,D,1,1,Wolves,2.4,1.5,45,"10,671",Dan Gosling,4-4-1-1,3-5-2,Roger East
141,2019-02-27,19:45 ,28,Wed,Away,L,1,5,Arsenal,0.9,2.5,36,"59,618",Andrew Surman,4-4-2,3-4-3,Chris Kavanagh
142,2019-03-02,15:00 ,29,Sat,Home,L,0,1,Manchester City,0.0,1.2,19,"10,699",Andrew Surman,5-4-1,4-3-3,Kevin Friend
143,2019-03-09,15:00 ,30,Sat,Away,W,2,0,Huddersfield,1.9,0.3,43,"22,304",Andrew Surman,4-4-2,4-2-3-1,Anthony Taylor
144,2019-03-16,15:00 ,31,Sat,Home,D,2,2,Newcastle Utd,1.3,1.1,49,"10,625",Charlie Daniels,4-4-2,5-4-1,Mike Dean
145,2019-03-30,15:00 ,32,Sat,Away,L,0,2,Leicester City,0.8,1.3,42,"31,530",Dan Gosling,4-4-2,4-1-4-1,Lee Mason
146,2019-04-06,15:00 ,33,Sat,Home,L,1,3,Burnley,1.1,1.2,59,"10,446",Dan Gosling,4-4-2,4-4-2,Martin Atkinson
147,2019-04-13,15:00 ,34,Sat,Away,W,5,0,Brighton,2.5,0.3,49,"30,460",Steve Cook,4-4-2,4-3-3,Kevin Friend
148,2019-04-20,15:00 ,35,Sat,Home,L,0,1,Fulham,2.2,2.5,49,"10,511",Steve Cook,4-4-2,4-2-3-1,David Coote
149,2019-04-27,15:00 ,36,Sat,Away,D,3,3,Southampton,2.3,2.5,56,"31,310",Steve Cook,5-3-2,4-3-3,Graham Scott
150,2019-05-04,12:30 ,37,Sat,Home,W,1,0,Tottenham,1.7,0.7,53,"10,630",Steve Cook,4-4-1-1,4-2-3-1,Craig Pawson
151,2019-05-12,15:00 ,38,Sun,Away,L,3,5,Crystal Palace,1.6,2.8,54,"25,433",Steve Cook,4-4-1-1,4-4-2,Roger East
152,2017-08-12,15:00 ,1,Sat,Away,L,0,1,West Brom,0.5,1.3,69,"25,011",Simon Francis,4-4-1-1,4-1-4-1,Robert Madley
153,2017-08-19,15:00 ,2,Sat,Home,L,0,2,Watford,1.0,2.4,55,"10,501",Andrew Surman,4-4-1-1,4-3-3,Roger East
154,2017-08-26,12:30 ,3,Sat,Home,L,1,2,Manchester City,0.5,1.4,30,"10,419",Andrew Surman,5-3-2,4-3-3,Mike Dean
155,2017-09-09,15:00 ,4,Sat,Away,L,0,3,Arsenal,0.6,2.2,42,"59,262",Steve Cook,3-5-1-1,3-4-3,Anthony Taylor
156,2017-09-15,20:00 ,5,Fri,Home,W,2,1,Brighton,1.2,0.9,62,"10,369",Simon Francis,4-4-1-1,4-4-1-1,Craig Pawson
157,2017-09-23,15:00 ,6,Sat,Away,L,1,2,Everton,0.3,2.0,49,"38,133",Simon Francis,4-4-1-1,4-3-3,Martin Atkinson
158,2017-09-30,15:00 ,7,Sat,Home,D,0,0,Leicester City,1.4,0.6,61,"10,444",Simon Francis,4-4-1-1,4-4-1-1,Graham Scott
159,2017-10-14,15:00 ,8,Sat,Away,L,0,1,Tottenham,0.2,1.8,28,"73,502",Simon Francis,3-5-1-1,4-2-3-1,Robert Madley
160,2017-10-21,15:00 ,9,Sat,Away,W,2,1,Stoke City,1.1,1.2,47,"29,500",Simon Francis,4-4-1-1,3-4-3,Lee Probert
161,2017-10-28,17:30 ,10,Sat,Home,L,0,1,Chelsea,0.5,1.6,42,"10,998",Simon Francis,3-4-1-2,3-4-3,Craig Pawson
162,2017-11-04,15:00 ,11,Sat,Away,W,1,0,Newcastle Utd,1.5,0.7,52,"52,237",Simon Francis,4-4-2,4-4-2,Paul Tierney
163,2017-11-18,15:00 ,12,Sat,Home,W,4,0,Huddersfield,0.7,1.2,31,"10,879",Simon Francis,4-4-1-1,4-2-3-1,Lee Probert
164,2017-11-25,15:00 ,13,Sat,Away,D,0,0,Swansea City,0.4,0.9,51,"20,228",Andrew Surman,4-4-1-1,4-1-2-1-2,Stuart Attwell
165,2017-11-29,19:45 ,14,Wed,Home,L,1,2,Burnley,1.2,1.1,62,"10,302",Simon Francis,4-4-1-1,4-4-1-1,Roger East
166,2017-12-03,13:30 ,15,Sun,Home,D,1,1,Southampton,0.9,1.5,49,"10,764",Simon Francis,4-4-1-1,4-2-3-1,Jonathan Moss
167,2017-12-09,15:00 ,16,Sat,Away,D,2,2,Crystal Palace,0.7,3.9,55,"24,823",Simon Francis,4-4-1-1,4-4-2,Kevin Friend
168,2017-12-13,20:00 ,17,Wed,Away,L,0,1,Manchester Utd,0.8,1.1,43,"74,798",Simon Francis,4-4-1-1,4-2-3-1,Graham Scott
169,2017-12-17,16:30 ,18,Sun,Home,L,0,4,Liverpool,0.6,2.5,44,"10,780",Simon Francis,4-4-1-1,4-3-3,Andre Marriner
170,2017-12-23,15:00 ,19,Sat,Away,L,0,4,Manchester City,0.4,1.5,22,"54,270",Andrew Surman,3-4-3,4-3-3,Mike Jones
171,2017-12-26,15:00 ,20,Tue,Home,D,3,3,West Ham,2.9,1.7,55,"10,596",Simon Francis,4-4-1-1,3-4-3,Stuart Attwell
172,2017-12-30,15:00 ,21,Sat,Home,W,2,1,Everton,1.5,0.5,47,"10,497",Simon Francis,4-4-1-1,4-3-3,Lee Probert
173,2018-01-01,12:30 ,22,Mon,Away,D,2,2,Brighton,1.5,2.4,51,"30,152",Simon Francis,4-4-2,4-4-1-1,Michael Oliver
