,Date,Time,Matchweek,Day,Venue,Result,Goals Scored,Goals Conceded,Opponent,xG,xGA,Possession,Attendance,Captain,Formation,Opposition Formation,Referee
28,2023-04-02,14:00 ,29,Sun,Away,L,0,1,West Ham,0.3,1.4,57,"62,498",James Ward-Prowse,4-4-2,4-3-3,Paul Tierney
29,2023-04-08,17:30 ,30,Sat,Home,L,1,4,Manchester City,0.4,2.9,27,"30,963",James Ward-Prowse,4-4-2,3-2-4-1,Robert Jones
30,2023-04-15,15:00 ,31,Sat,Home,L,0,2,Crystal Palace,0.8,0.9,58,"30,309",James Ward-Prowse,4-4-2,4-3-3,Michael Oliver
31,2023-04-21,20:00 ,32,Fri,Away,D,3,3,Arsenal,1.3,2.4,26,"60,175",James Ward-Prowse,4-4-2,4-3-3,Simon Hooper
32,2023-04-27,19:45 ,33,Thu,Home,L,0,1,Bournemouth,0.5,0.9,57,"30,414",James Ward-Prowse,4-4-2,3-4-3,Darren England
33,2023-04-30,14:00 ,34,Sun,Away,L,1,3,Newcastle Utd,0.8,4.3,37,"52,234",James Ward-Prowse,4-4-2,4-3-3,Anthony Taylor
34,2023-05-08,20:00 ,35,Mon,Away,L,3,4,Nott'ham Forest,3.1,1.8,64,"29,154",James Ward-Prowse,4-2-3-1,4-3-3,Michael Oliver
35,2023-05-13,15:00 ,36,Sat,Home,L,0,2,Fulham,0.4,1.4,36,"28,978",James Ward-Prowse,4-2-3-1,4-2-3-1,Thomas Bramall
36,2023-05-21,14:00 ,37,Sun,Away,L,1,3,Brighton,0.6,2.5,37,"31,507",James Ward-Prowse,4-1-4-1,4-2-3-1,Paul Tierney
37,2023-05-28,16:30 ,38,Sun,Home,D,4,4,Liverpool,1.8,4.0,31,"31,129",James Ward-Prowse,4-2-3-1,4-3-3,Darren England
38,2021-08-14,15:00 ,1,Sat,Away,L,1,3,Everton,0.8,2.4,52,"38,487",James Ward-Prowse,4-4-2,4-2-3-1,Andy Madley
39,2021-08-22,14:00 ,2,Sun,Home,D,1,1,Manchester Utd,0.7,1.8,37,"32,000",James Ward-Prowse,4-4-2,4-2-3-1,Craig Pawson
40,2021-08-28,15:00 ,3,Sat,Away,D,2,2,Newcastle Utd,3.6,1.0,63,"44,017",James Ward-Prowse,4-4-2,3-5-2,Paul Tierney
41,2021-09-11,15:00 ,4,Sat,Home,D,0,0,West Ham,0.7,0.7,42,"30,000",James Ward-Prowse,4-1-4-1,4-2-3-1,David Coote
42,2021-09-18,15:00 ,5,Sat,Away,D,0,0,Manchester City,0.4,1.0,36,"52,698",James Ward-Prowse,4-4-2,4-3-3,Jonathan Moss
43,2021-09-26,14:00 ,6,Sun,Home,L,0,1,Wolves,1.0,1.0,57,"28,002",James Ward-Prowse,4-4-2,3-4-3,Andy Madley
44,2021-10-02,15:00 ,7,Sat,Away,L,1,3,Chelsea,1.3,3.3,38,"40,109",James Ward-Prowse,4-4-2,3-4-3,Martin Atkinson
45,2021-10-16,15:00 ,8,Sat,Home,W,1,0,Leeds United,1.9,0.2,46,"30,506",Oriol Romeu,4-4-2,3-3-3-1,David Coote
46,2021-10-23,15:00 ,9,Sat,Home,D,2,2,Burnley,1.6,0.7,61,"29,145",Oriol Romeu,4-4-2,4-4-2,Chris Kavanagh
47,2021-10-30,15:00 ,10,Sat,Away,W,1,0,Watford,1.8,1.0,60,"20,869",James Ward-Prowse,4-4-2,4-4-1-1,Peter Bankes
48,2021-11-05,20:00 ,11,Fri,Home,W,1,0,Aston Villa,0.6,0.6,56,"30,178",James Ward-Prowse,4-4-2,4-2-3-1,Andy Madley
49,2021-11-20,15:00 ,12,Sat,Away,L,1,2,Norwich City,1.0,0.5,62,"26,885",James Ward-Prowse,4-4-2,4-3-3,Martin Atkinson
50,2021-11-27,15:00 ,13,Sat,Away,L,0,4,Liverpool,1.0,2.9,36,"53,040",James Ward-Prowse,3-4-3,4-3-3,Andre Marriner
51,2021-12-01,19:30 ,14,Wed,Home,D,2,2,Leicester City,1.5,1.5,45,"26,951",James Ward-Prowse,4-4-2,4-2-3-1,Robert Jones
52,2021-12-04,15:00 ,15,Sat,Home,D,1,1,Brighton,1.6,1.6,44,"28,706",James Ward-Prowse,4-4-2,3-5-2,Anthony Taylor
53,2021-12-11,15:00 ,16,Sat,Away,L,0,3,Arsenal,0.6,1.8,39,"59,653",James Ward-Prowse,4-4-2,4-4-1-1,Jarred Gillett
54,2021-12-15,19:30 ,17,Wed,Away,D,2,2,Crystal Palace,0.6,1.2,41,"22,861",James Ward-Prowse,4-4-2,4-3-3,Simon Hooper
55,2021-12-26,15:00 ,19,Sun,Away,W,3,2,West Ham,1.2,1.6,44,"41,027",James Ward-Prowse,4-1-4-1,4-2-3-1,Kevin Friend
56,2021-12-28,15:00 ,20,Tue,Home,D,1,1,Tottenham,0.4,2.3,35,"31,304",James Ward-Prowse,5-3-2,3-4-3,Anthony Taylor
57,2022-01-11,19:45 ,18,Tue,Home,W,4,1,Brentford,1.4,0.5,48,"27,383",James Ward-Prowse,3-5-2,3-5-2,Stuart Attwell
58,2022-01-15,15:00 ,22,Sat,Away,L,1,3,Wolves,0.8,2.5,57,"30,057",James Ward-Prowse,3-5-2,3-4-3,Michael Salisbury
59,2022-01-22,17:30 ,23,Sat,Home,D,1,1,Manchester City,0.8,1.8,26,"31,178",James Ward-Prowse,4-4-2,4-3-3,Simon Hooper
60,2022-02-09,19:45 ,24,Wed,Away,W,3,2,Tottenham,2.2,1.4,52,"54,012",James Ward-Prowse,4-4-2,3-4-3,David Coote
61,2022-02-12,12:30 ,25,Sat,Away,D,1,1,Manchester Utd,0.8,2.1,47,"73,084",James Ward-Prowse,4-4-2,4-2-3-1,Stuart Attwell
62,2022-02-19,15:00 ,26,Sat,Home,W,2,0,Everton,2.5,0.3,55,"31,312",James Ward-Prowse,4-4-2,4-4-2,Andy Madley
63,2022-02-25,20:00 ,27,Fri,Home,W,2,0,Norwich City,2.6,0.6,58,"31,182",James Ward-Prowse,4-4-2,4-1-4-1,Simon Hooper
64,2022-03-05,15:00 ,28,Sat,Away,L,0,4,Aston Villa,1.1,2.5,62,"41,855",James Ward-Prowse,4-4-2,4-3-1-2,Peter Bankes
65,2022-03-10,19:30 ,21,Thu,Home,L,1,2,Newcastle Utd,1.1,0.6,67,"30,056",James Ward-Prowse,4-4-2,4-3-3,Kevin Friend
66,2022-03-13,14:00 ,29,Sun,Home,L,1,2,Watford,1.4,1.7,63,"28,863",James Ward-Prowse,4-4-2,4-3-3,Graham Scott
67,2022-04-02,15:00 ,31,Sat,Away,D,1,1,Leeds United,1.4,1.2,44,"36,580",James Ward-Prowse,4-3-1-2,4-2-3-1,Anthony Taylor
68,2022-04-09,15:00 ,32,Sat,Home,L,0,6,Chelsea,0.5,4.2,30,"31,359",James Ward-Prowse,4-4-2,3-4-1-2,Kevin Friend
69,2022-04-16,15:00 ,33,Sat,Home,W,1,0,Arsenal,0.8,1.7,25,"31,465",James Ward-Prowse,3-4-3,4-2-3-1,Peter Bankes
70,2022-04-21,19:45 ,30,Thu,Away,L,0,2,Burnley,0.9,1.5,56,"17,384",James Ward-Prowse,3-1-4-2,4-4-2,Stuart Attwell
71,2022-04-24,14:00 ,34,Sun,Away,D,2,2,Brighton,0.9,1.7,52,"31,335",James Ward-Prowse,4-4-2,4-3-1-2,Robert Jones
72,2022-04-30,15:00 ,35,Sat,Home,L,1,2,Crystal Palace,0.6,1.1,38,"31,359",James Ward-Prowse,4-4-2,4-3-3,Jarred Gillett
73,2022-05-07,15:00 ,36,Sat,Away,L,0,3,Brentford,1.4,2.6,59,"17,051",James Ward-Prowse,4-4-2,4-3-3,Michael Salisbury
74,2022-05-17,19:45 ,37,Tue,Home,L,1,2,Liverpool,0.1,1.3,30,"31,588",James Ward-Prowse,5-4-1,4-3-3,Martin Atkinson
75,2022-05-22,16:00 ,38,Sun,Away,L,1,4,Leicester City,1.1,3.4,49,"32,003",James Ward-Prowse,4-4-2,4-2-3-1,Jonathan Moss
76,2020-09-12,15:00 ,1,Sat,Away,L,0,1,Crystal Palace,0.9,1.1,69,,James Ward-Prowse,4-4-2,4-4-2,Jonathan Moss
77,2020-09-20,12:00 ,2,Sun,Home,L,2,5,Tottenham,2.0,2.1,51,,James Ward-Prowse,4-4-2,4-3-3,David Coote
78,2020-09-26,20:00 ,3,Sat,Away,W,1,0,Burnley,0.6,0.5,47,,James Ward-Prowse,4-4-2,4-4-2,Andre Marriner
79,2020-10-04,12:00 ,4,Sun,Home,W,2,0,West Brom,1.2,0.2,62,,James Ward-Prowse,4-4-2,4-2-3-1,Chris Kavanagh
80,2020-10-17,15:00 ,5,Sat,Away,D,3,3,Chelsea,1.9,1.8,47,,James Ward-Prowse,4-4-2,4-2-3-1,Peter Bankes
81,2020-10-25,14:00 ,6,Sun,Home,W,2,0,Everton,0.7,0.4,54,,James Ward-Prowse,4-4-2,4-3-3,Kevin Friend
82,2020-11-01,12:00 ,7,Sun,Away,W,4,3,Aston Villa,0.7,1.9,44,,James Ward-Prowse,4-4-2,4-2-3-1,Darren England
83,2020-11-06,20:00 ,8,Fri,Home,W,2,0,Newcastle Utd,0.7,0.3,61,,James Ward-Prowse,4-4-2,5-3-2,Peter Bankes
84,2020-11-23,20:00 ,9,Mon,Away,D,1,1,Wolves,1.0,1.5,54,,James Ward-Prowse,4-4-2,4-3-3,Andre Marriner
85,2020-11-29,14:00 ,10,Sun,Home,L,2,3,Manchester Utd,0.5,2.1,50,,James Ward-Prowse,4-4-2,4-3-1-2,Jonathan Moss
86,2020-12-07,20:00 ,11,Mon,Away,W,2,1,Brighton,1.4,1.9,52,"2,000",James Ward-Prowse,4-4-2,3-4-1-2,David Coote
87,2020-12-13,12:00 ,12,Sun,Home,W,3,0,Sheffield Utd,2.0,0.3,67,"2,000",James Ward-Prowse,4-4-2,5-3-2,Andy Madley
88,2020-12-16,18:00 ,13,Wed,Away,D,1,1,Arsenal,1.2,0.6,64,,James Ward-Prowse,4-4-2,3-4-3,Paul Tierney
89,2020-12-19,15:00 ,14,Sat,Home,L,0,1,Manchester City,0.7,0.9,48,,James Ward-Prowse,4-4-2,4-2-3-1,Mike Dean
90,2020-12-26,15:00 ,15,Sat,Away,D,0,0,Fulham,0.2,0.7,53,,James Ward-Prowse,4-4-2,3-5-2,Darren England
91,2020-12-29,18:00 ,16,Tue,Home,D,0,0,West Ham,0.6,1.2,62,,James Ward-Prowse,4-4-2,4-1-4-1,Andy Madley
92,2021-01-04,20:00 ,17,Mon,Home,W,1,0,Liverpool,0.4,1.5,34,,James Ward-Prowse,4-4-2,4-3-3,Andre Marriner
93,2021-01-16,20:00 ,19,Sat,Away,L,0,2,Leicester City,0.6,2.2,53,,James Ward-Prowse,4-4-2,4-2-3-1,Stuart Attwell
94,2021-01-26,20:15 ,20,Tue,Home,L,1,3,Arsenal,0.8,2.2,58,,James Ward-Prowse,4-4-2,4-2-3-1,Kevin Friend
95,2021-01-30,20:00 ,21,Sat,Home,L,0,1,Aston Villa,1.9,0.6,59,,James Ward-Prowse,4-4-2,4-2-3-1,Lee Mason
96,2021-02-02,20:15 ,22,Tue,Away,L,0,9,Manchester Utd,0.5,4.7,26,,James Ward-Prowse,4-4-2,4-2-3-1,Mike Dean
97,2021-02-06,15:00 ,23,Sat,Away,L,2,3,Newcastle Utd,1.3,0.7,73,,James Ward-Prowse,4-4-2,4-3-1-2,Craig Pawson
98,2021-02-14,12:00 ,24,Sun,Home,L,1,2,Wolves,0.8,1.1,51,,James Ward-Prowse,4-4-2,3-4-3,Graham Scott
99,2021-02-20,12:30 ,25,Sat,Home,D,1,1,Chelsea,0.6,1.2,30,,James Ward-Prowse,4-4-2,3-4-3,Anthony Taylor
100,2021-02-23,18:00 ,18,Tue,Away,L,0,3,Leeds United,0.9,1.3,54,,James Ward-Prowse,4-4-2,3-3-3-1,Andre Marriner
101,2021-03-01,20:00 ,26,Mon,Away,L,0,1,Everton,0.6,1.2,53,,James Ward-Prowse,4-4-2,4-3-1-2,Martin Atkinson
102,2021-03-06,15:00 ,27,Sat,Away,W,2,0,Sheffield Utd,1.9,0.7,49,,James Ward-Prowse,4-4-2,3-5-2,Paul Tierney
103,2021-03-10,18:00 ,33,Wed,Away,L,2,5,Manchester City,1.6,2.6,42,,James Ward-Prowse,4-4-2,4-3-3,Jonathan Moss
104,2021-03-14,12:00 ,28,Sun,Home,L,1,2,Brighton,0.6,0.8,59,,James Ward-Prowse,4-4-2,4-4-2,Stuart Attwell
105,2021-04-04,12:00 ,30,Sun,Home,W,3,2,Burnley,2.2,1.5,53,,James Ward-Prowse,4-4-2,4-4-2,Andre Marriner
106,2021-04-12,18:00 ,31,Mon,Away,L,0,3,West Brom,1.5,3.0,60,,James Ward-Prowse,4-4-2,4-4-1-1,Simon Hooper
107,2021-04-21,18:00 ,29,Wed,Away,L,1,2,Tottenham,0.8,1.4,38,,James Ward-Prowse,4-4-2,4-2-3-1,David Coote
108,2021-04-30,20:00 ,34,Fri,Home,D,1,1,Leicester City,0.9,1.9,30,,James Ward-Prowse,4-4-2,3-4-1-2,Robert Jones
109,2021-05-08,20:15 ,35,Sat,Away,L,0,2,Liverpool,1.1,1.7,46,,James Ward-Prowse,4-4-2,4-3-3,Kevin Friend
110,2021-05-11,20:15 ,32,Tue,Home,W,3,1,Crystal Palace,1.2,1.5,62,,James Ward-Prowse,4-4-2,4-3-3,Andy Madley
111,2021-05-15,15:00 ,36,Sat,Home,W,3,1,Fulham,1.6,0.8,47,,James Ward-Prowse,4-4-2,3-4-3,Craig Pawson
112,2021-05-18,18:00 ,37,Tue,Home,L,0,2,Leeds United,1.6,1.7,51,"8,000",James Ward-Prowse,4-4-2,3-3-3-1,Peter Bankes
113,2021-05-23,16:00 ,38,Sun,Away,L,0,3,West Ham,1.5,1.3,62,"10,000",James Ward-Prowse,4-4-2,4-2-3-1,Martin Atkinson
114,2019-08-10,15:00 ,1,Sat,Away,L,0,3,Burnley,1.2,0.9,53,"19,784",James Ward-Prowse,3-4-3,4-4-2,Graham Scott
115,2019-08-17,15:00 ,2,Sat,Home,L,1,2,Liverpool,1.9,1.3,37,"31,712",Pierre Højbjerg,3-5-2,4-3-3,Andre Marriner
116,2019-08-24,15:00 ,3,Sat,Away,W,2,0,Brighton,1.7,0.8,49,"30,019",Pierre Højbjerg,4-2-2-2,3-4-3,Kevin Friend
117,2019-08-31,12:30 ,4,Sat,Home,D,1,1,Manchester Utd,0.9,1.5,41,"30,499",Pierre Højbjerg,4-2-2-2,4-2-3-1,Mike Dean
118,2019-09-14,15:00 ,5,Sat,Away,W,1,0,Sheffield Utd,1.6,1.8,51,"30,985",Pierre Højbjerg,3-4-3,3-5-2,Lee Mason
119,2019-09-20,20:00 ,6,Fri,Home,L,1,3,Bournemouth,2.5,1.2,65,"30,168",Pierre Højbjerg,4-2-2-2,4-4-2,Chris Kavanagh
120,2019-09-28,15:00 ,7,Sat,Away,L,1,2,Tottenham,1.5,1.0,58,"59,645",Pierre Højbjerg,3-4-1-2,4-2-3-1,Graham Scott
121,2019-10-06,14:00 ,8,Sun,Home,L,1,4,Chelsea,1.4,1.7,43,"31,473",Pierre Højbjerg,4-3-3,4-3-3,Paul Tierney
122,2019-10-19,15:00 ,9,Sat,Away,D,1,1,Wolves,1.4,0.9,43,"30,915",Pierre Højbjerg,3-4-3,3-5-2,Peter Bankes
123,2019-10-25,20:00 ,10,Fri,Home,L,0,9,Leicester City,0.3,4.6,28,"28,762",Pierre Højbjerg,3-5-2,4-1-4-1,Andre Marriner
124,2019-11-02,15:00 ,11,Sat,Away,L,1,2,Manchester City,0.9,2.9,25,"53,922",Pierre Højbjerg,5-3-2,4-3-3,Lee Mason
125,2019-11-09,15:00 ,12,Sat,Home,L,1,2,Everton,0.9,1.8,47,"29,754",James Ward-Prowse,3-4-3,4-2-3-1,Paul Tierney
126,2019-11-23,15:00 ,13,Sat,Away,D,2,2,Arsenal,2.4,1.8,39,"60,295",Pierre Højbjerg,4-4-2,3-4-1-2,Stuart Attwell
127,2019-11-30,17:30 ,14,Sat,Home,W,2,1,Watford,2.1,0.6,63,"26,929",Pierre Højbjerg,4-4-2,5-3-2,Michael Oliver
128,2019-12-04,19:30 ,15,Wed,Home,W,2,1,Norwich City,1.7,0.9,40,"27,019",Pierre Højbjerg,4-4-2,4-2-3-1,Kevin Friend
129,2019-12-08,14:00 ,16,Sun,Away,L,1,2,Newcastle Utd,1.7,0.9,54,"42,303",Pierre Højbjerg,4-4-2,5-4-1,David Coote
130,2019-12-14,17:30 ,17,Sat,Home,L,0,1,West Ham,0.9,0.9,57,"27,701",Pierre Højbjerg,4-4-2,4-4-2,Martin Atkinson
131,2019-12-21,15:00 ,18,Sat,Away,W,3,1,Aston Villa,2.8,1.1,44,"41,834",Pierre Højbjerg,4-4-2,4-3-3,Craig Pawson
132,2019-12-26,15:00 ,19,Thu,Away,W,2,0,Chelsea,1.1,0.7,34,"40,651",Pierre Højbjerg,4-4-2,3-4-3,Jonathan Moss
133,2019-12-28,15:00 ,20,Sat,Home,D,1,1,Crystal Palace,1.4,0.3,59,"31,108",Pierre Højbjerg,4-4-2,4-5-1,Andy Madley
134,2020-01-01,15:00 ,21,Wed,Home,W,1,0,Tottenham,1.3,0.9,41,"30,976",Pierre Højbjerg,4-4-2,4-2-3-1,Mike Dean
135,2020-01-11,15:00 ,22,Sat,Away,W,2,1,Leicester City,2.1,0.7,43,"32,115",Pierre Højbjerg,4-4-2,4-1-4-1,Lee Mason
136,2020-01-18,15:00 ,23,Sat,Home,L,2,3,Wolves,0.7,2.4,53,"31,152",Pierre Højbjerg,4-4-2,3-4-3,Darren England
137,2020-01-21,19:30 ,24,Tue,Away,W,2,0,Crystal Palace,1.1,0.6,55,"23,739",Pierre Højbjerg,4-4-2,4-5-1,Andre Marriner
138,2020-02-01,15:00 ,25,Sat,Away,L,0,4,Liverpool,0.8,3.2,38,"53,291",Pierre Højbjerg,4-4-2,4-3-3,Kevin Friend
139,2020-02-15,12:30 ,26,Sat,Home,L,1,2,Burnley,0.8,0.8,62,"26,302",Pierre Højbjerg,4-2-2-2,4-4-2,Simon Hooper
140,2020-02-22,15:00 ,27,Sat,Home,W,2,0,Aston Villa,2.6,0.5,46,"31,478",Pierre Højbjerg,4-4-2,3-4-3,Craig Pawson
141,2020-02-29,15:00 ,28,Sat,Away,L,1,3,West Ham,0.7,2.3,65,"59,962",Pierre Højbjerg,4-4-2,4-4-2,Anthony Taylor
142,2020-03-07,15:00 ,29,Sat,Home,L,0,1,Newcastle Utd,0.6,2.8,39,"30,096",Pierre Højbjerg,4-4-2,4-4-2,Graham Scott
143,2020-06-19,18:00 ,30,Fri,Away,W,3,0,Norwich City,1.7,0.6,46,,James Ward-Prowse,4-4-2,4-4-2,Kevin Friend
144,2020-06-25,18:00 ,31,Thu,Home,L,0,2,Arsenal,0.9,1.9,53,,James Ward-Prowse,4-4-2,3-4-3,Graham Scott
145,2020-06-28,16:30 ,32,Sun,Away,W,3,1,Watford,1.3,0.5,52,,James Ward-Prowse,4-4-2,4-2-3-1,Michael Oliver
146,2020-07-05,19:00 ,33,Sun,Home,W,1,0,Manchester City,0.6,3.2,27,,James Ward-Prowse,4-4-2,4-3-3,Andre Marriner
147,2020-07-09,18:00 ,34,Thu,Away,D,1,1,Everton,2.4,1.0,61,,James Ward-Prowse,4-4-2,4-4-2,Lee Mason
148,2020-07-13,20:00 ,35,Mon,Away,D,2,2,Manchester Utd,1.6,1.5,52,,James Ward-Prowse,4-4-2,4-2-3-1,Chris Kavanagh
149,2020-07-16,20:15 ,36,Thu,Home,D,1,1,Brighton,2.5,0.7,67,,James Ward-Prowse,4-4-2,3-4-1-2,Andre Marriner
150,2020-07-19,14:00 ,37,Sun,Away,W,2,0,Bournemouth,2.5,0.5,56,,James Ward-Prowse,4-4-2,4-4-2,Craig Pawson
151,2020-07-26,16:00 ,38,Sun,Home,W,3,1,Sheffield Utd,1.7,1.4,72,,James Ward-Prowse,4-4-2,3-5-2,Peter Bankes
152,2018-08-12,13:30 ,1,Sun,Home,D,0,0,Burnley,1.1,1.4,48,"30,784",Ryan Bertrand,3-4-3,4-4-1-1,Graham Scott
153,2018-08-18,15:00 ,2,Sat,Away,L,1,2,Everton,1.7,1.5,43,"38,601",Ryan Bertrand,4-4-2,4-2-3-1,Lee Mason
154,2018-08-25,15:00 ,3,Sat,Home,L,1,2,Leicester City,0.5,0.6,52,"29,925",Ryan Bertrand,4-4-2,4-2-3-1,Jonathan Moss
155,2018-09-01,15:00 ,4,Sat,Away,W,2,0,Crystal Palace,2.7,2.4,50,"25,495",Ryan Bertrand,4-4-2,4-4-2,Martin Atkinson
156,2018-09-17,20:00 ,5,Mon,Home,D,2,2,Brighton,2.0,1.4,51,"28,811",Ryan Bertrand,4-4-2,4-1-4-1,Anthony Taylor
157,2018-09-22,15:00 ,6,Sat,Away,L,0,3,Liverpool,0.3,1.7,39,"50,965",Ryan Bertrand,4-1-4-1,4-2-3-1,Paul Tierney
158,2018-09-29,15:00 ,7,Sat,Away,L,0,2,Wolves,0.8,1.6,51,"31,147",Ryan Bertrand,4-4-2,3-4-3,Stuart Attwell
159,2018-10-07,14:15 ,8,Sun,Home,L,0,3,Chelsea,1.6,2.9,35,"27,077",Ryan Bertrand,3-4-3,4-3-3,Craig Pawson
160,2018-10-20,15:00 ,9,Sat,Away,D,0,0,Bournemouth,0.5,0.9,42,"10,986",Ryan Bertrand,4-4-2,4-4-2,Lee Probert
161,2018-10-27,15:00 ,10,Sat,Home,D,0,0,Newcastle Utd,1.1,0.4,50,"30,736",Ryan Bertrand,4-4-2,4-4-1-1,Chris Kavanagh
162,2018-11-04,15:00 ,11,Sun,Away,L,1,6,Manchester City,2.0,2.2,34,"53,916",Ryan Bertrand,4-3-2-1,4-3-3,Lee Mason
163,2018-11-10,15:00 ,12,Sat,Home,D,1,1,Watford,1.1,1.2,42,"28,153",Ryan Bertrand,4-2-3-1,4-2-2-2,Simon Hooper
164,2018-11-24,15:00 ,13,Sat,Away,L,2,3,Fulham,1.3,1.3,62,"24,603",Pierre Højbjerg,4-2-3-1,4-2-3-1,Michael Oliver
165,2018-12-01,17:30 ,14,Sat,Home,D,2,2,Manchester Utd,0.7,1.1,40,"30,187",Pierre Højbjerg,3-4-1-2,5-3-2,Kevin Friend
166,2018-12-05,20:00 ,15,Wed,Away,L,1,3,Tottenham,1.7,1.6,48,"33,012",Steven Davis,4-2-3-1,4-2-3-1,Anthony Taylor
167,2018-12-08,15:00 ,16,Sat,Away,L,0,1,Cardiff City,0.7,1.5,63,"30,067",Pierre Højbjerg,4-3-2-1,4-1-4-1,Jonathan Moss
168,2018-12-16,13:30 ,17,Sun,Home,W,3,2,Arsenal,1.3,1.9,34,"29,497",Pierre Højbjerg,3-4-3,3-4-3,Chris Kavanagh
169,2018-12-22,15:00 ,18,Sat,Away,W,3,1,Huddersfield,2.5,0.8,38,"22,384",Pierre Højbjerg,3-4-3,3-4-1-2,Stuart Attwell
