,Date,Time,Matchweek,Day,Venue,Result,Goals Scored,Goals Conceded,Opponent,xG,xGA,Possession,Attendance,Captain,Formation,Opposition Formation,Referee
19,2017-12-26,17:30 ,20,Tue,Away,L,0,5,Liverpool,0.4,3.1,45,"52,850",Federico Fernández,4-5-1,4-3-3,Kevin Friend
20,2017-12-30,15:00 ,21,Sat,Away,W,2,1,Watford,1.1,1.2,49,"20,002",Federico Fernández,4-2-2-2,4-2-3-1,Martin Atkinson
21,2018-01-02,19:45 ,22,Tue,Home,L,0,2,Tottenham,0.4,1.3,33,"20,615",Àngel Rangel,5-3-2,4-2-3-1,Robert Madley
22,2018-01-13,15:00 ,23,Sat,Away,D,1,1,Newcastle Utd,1.3,1.4,58,"51,444",Kyle Bartley,4-4-2,4-2-3-1,Graham Scott
23,2018-01-22,20:00 ,24,Mon,Home,W,1,0,Liverpool,0.2,2.5,29,"20,886",Federico Fernández,5-4-1,4-2-3-1,Niel Swarbrick
24,2018-01-30,19:45 ,25,Tue,Home,W,3,1,Arsenal,2.1,1.3,26,"20,819",Łukasz Fabiański,5-4-1,4-3-3,Lee Mason
25,2018-02-03,15:00 ,26,Sat,Away,D,1,1,Leicester City,0.3,1.7,40,"31,179",Federico Fernández,5-4-1,4-4-2,Anthony Taylor
26,2018-02-10,15:00 ,27,Sat,Home,W,1,0,Burnley,0.7,0.5,57,"20,179",Federico Fernández,5-4-1,4-4-2,Andre Marriner
27,2018-02-24,15:00 ,28,Sat,Away,L,1,4,Brighton,0.6,3.0,53,"30,523",Federico Fernández,5-4-1,4-4-1-1,Mike Dean
28,2018-03-03,15:00 ,29,Sat,Home,W,4,1,West Ham,1.8,0.4,46,"20,829",Federico Fernández,5-4-1,3-4-3,Martin Atkinson
29,2018-03-10,15:00 ,30,Sat,Away,D,0,0,Huddersfield,0.0,1.4,20,"23,567",Federico Fernández,5-4-1,4-2-3-1,Michael Oliver
30,2018-03-31,15:00 ,32,Sat,Away,L,0,2,Manchester Utd,0.2,2.2,34,"75,038",Federico Fernández,5-4-1,4-2-3-1,Robert Madley
31,2018-04-07,15:00 ,33,Sat,Away,D,1,1,West Brom,0.8,1.2,48,"23,297",Federico Fernández,5-4-1,4-4-2,Roger East
32,2018-04-14,15:00 ,34,Sat,Home,D,1,1,Everton,1.3,1.6,51,"20,933",Federico Fernández,4-4-2,4-2-3-1,Lee Mason
33,2018-04-22,16:30 ,35,Sun,Away,L,0,5,Manchester City,0.3,3.2,18,"54,387",Federico Fernández,5-4-1,4-3-3,Craig Pawson
34,2018-04-28,17:30 ,36,Sat,Home,L,0,1,Chelsea,0.7,1.5,51,"20,900",André Ayew,3-4-3,3-5-1-1,Jonathan Moss
35,2018-05-05,15:00 ,37,Sat,Away,L,0,1,Bournemouth,1.3,1.9,55,"10,820",Federico Fernández,3-4-3,3-4-3,Kevin Friend
36,2018-05-08,19:45 ,31,Tue,Home,L,0,1,Southampton,0.5,1.2,54,"20,858",Federico Fernández,3-4-3,3-4-3,Michael Oliver
37,2018-05-13,15:00 ,38,Sun,Home,L,1,2,Stoke City,3.0,1.6,58,"20,673",Àngel Rangel,4-4-2,4-3-3,Anthony Taylor
