,Date,Time,Matchweek,Day,Venue,Result,Goals Scored,Goals Conceded,Opponent,xG,xGA,Possession,Attendance,Captain,Formation,Opposition Formation,Referee
14,2020-12-27,16:30 ,15,Sun,Away,D,1,1,Liverpool,0.6,1.5,23,"2,000",Matt Phillips,4-5-1,4-3-3,Kevin Friend
15,2020-12-29,18:00 ,16,Tue,Home,L,0,5,Leeds United,0.5,1.2,25,,Matt Phillips,4-1-4-1,4-1-4-1,Lee Mason
16,2021-01-02,20:00 ,17,Sat,Home,L,0,4,Arsenal,1.0,3.7,39,,Matt Phillips,4-4-1-1,4-2-3-1,Martin Atkinson
17,2021-01-16,12:30 ,19,Sat,Away,W,3,2,Wolves,2.4,1.5,33,,Jake Livermore,4-2-3-1,4-3-3,Michael Oliver
18,2021-01-19,18:00 ,18,Tue,Away,L,1,2,West Ham,0.5,2.0,41,,Jake Livermore,4-4-1-1,4-2-3-1,Graham Scott
19,2021-01-26,20:15 ,20,Tue,Home,L,0,5,Manchester City,0.5,1.8,23,,Jake Livermore,4-4-1-1,4-3-3,Chris Kavanagh
20,2021-01-30,15:00 ,21,Sat,Home,D,2,2,Fulham,1.0,1.3,38,,Jake Livermore,3-5-2,3-4-3,Anthony Taylor
21,2021-02-02,18:00 ,22,Tue,Away,L,1,2,Sheffield Utd,1.6,1.3,32,,Jake Livermore,4-4-1-1,3-5-2,Paul Tierney
22,2021-02-07,12:00 ,23,Sun,Away,L,0,2,Tottenham,0.6,1.5,35,,Kyle Bartley,4-1-4-1,4-2-3-1,Stuart Attwell
23,2021-02-14,14:00 ,24,Sun,Home,D,1,1,Manchester Utd,1.0,0.5,27,,Kyle Bartley,4-1-4-1,4-2-3-1,Craig Pawson
24,2021-02-20,15:00 ,25,Sat,Away,D,0,0,Burnley,1.6,0.5,38,,Kyle Bartley,4-1-4-1,4-4-2,Mike Dean
25,2021-02-27,15:00 ,26,Sat,Home,W,1,0,Brighton,0.8,2.9,32,,Kyle Bartley,4-1-4-1,4-2-3-1,Lee Mason
26,2021-03-04,18:00 ,29,Thu,Home,L,0,1,Everton,1.0,1.0,49,,Kyle Bartley,4-1-4-1,4-4-2,Darren England
27,2021-03-07,12:00 ,27,Sun,Home,D,0,0,Newcastle Utd,2.0,0.5,53,,Kyle Bartley,4-1-4-1,4-3-1-2,Martin Atkinson
28,2021-03-13,15:00 ,28,Sat,Away,L,0,1,Crystal Palace,0.8,1.2,55,,Kyle Bartley,4-1-4-1,4-4-2,Simon Hooper
29,2021-04-03,12:30 ,30,Sat,Away,W,5,2,Chelsea,1.6,2.1,35,,Kyle Bartley,5-4-1,3-4-3,David Coote
30,2021-04-12,18:00 ,31,Mon,Home,W,3,0,Southampton,3.0,1.5,40,,Kyle Bartley,4-4-1-1,4-4-2,Simon Hooper
31,2021-04-22,20:00 ,32,Thu,Away,L,0,3,Leicester City,0.5,2.1,28,,Kyle Bartley,4-4-1-1,3-4-1-2,Andy Madley
32,2021-04-25,19:00 ,33,Sun,Away,D,2,2,Aston Villa,1.5,3.2,30,,Kyle Bartley,4-1-4-1,4-2-3-1,Stuart Attwell
33,2021-05-03,18:00 ,34,Mon,Home,D,1,1,Wolves,1.1,1.0,43,,Kyle Bartley,3-5-1-1,4-2-3-1,Paul Tierney
34,2021-05-09,19:00 ,35,Sun,Away,L,1,3,Arsenal,1.8,0.9,35,,Kyle Bartley,4-4-1-1,4-2-3-1,Peter Bankes
35,2021-05-16,16:30 ,36,Sun,Home,L,1,2,Liverpool,1.0,1.9,24,,Kyle Bartley,4-4-1-1,4-3-3,Mike Dean
36,2021-05-19,20:15 ,37,Wed,Home,L,1,3,West Ham,1.1,3.4,52,"5,371",Kyle Bartley,4-4-1-1,4-2-3-1,Michael Oliver
37,2021-05-23,16:00 ,38,Sun,Away,L,1,3,Leeds United,1.0,2.3,36,"8,000",Kyle Bartley,5-3-2,3-4-3,David Coote
38,2017-08-12,15:00 ,1,Sat,Home,W,1,0,Bournemouth,1.3,0.5,31,"25,011",Jake Livermore,4-1-4-1,4-4-1-1,Robert Madley
39,2017-08-19,15:00 ,2,Sat,Away,W,1,0,Burnley,0.9,1.3,34,"19,619",Jake Livermore,4-1-4-1,4-4-1-1,Martin Atkinson
40,2017-08-27,13:30 ,3,Sun,Home,D,1,1,Stoke City,0.8,1.3,43,"22,704",Jake Livermore,4-2-3-1,3-4-3,Anthony Taylor
41,2017-09-09,15:00 ,4,Sat,Away,L,1,3,Brighton,1.0,0.4,52,"30,381",Jonny Evans,4-1-4-1,4-4-1-1,Chris Kavanagh
42,2017-09-16,15:00 ,5,Sat,Home,D,0,0,West Ham,0.7,0.3,37,"24,942",Jonny Evans,4-2-3-1,3-4-3,Paul Tierney
43,2017-09-25,20:00 ,6,Mon,Away,L,0,2,Arsenal,0.9,2.2,31,"59,134",Gareth Barry,3-5-2,3-4-3,Robert Madley
44,2017-09-30,15:00 ,7,Sat,Home,D,2,2,Watford,1.9,1.4,35,"24,606",Jonny Evans,4-2-3-1,4-2-3-1,Michael Oliver
45,2017-10-16,20:00 ,8,Mon,Away,D,1,1,Leicester City,0.2,1.3,43,"30,203",Jonny Evans,4-3-3,4-4-1-1,Mike Dean
46,2017-10-21,17:30 ,9,Sat,Away,L,0,1,Southampton,0.4,2.0,35,"29,947",Jonny Evans,4-5-1,4-1-2-1-2,Graham Scott
47,2017-10-28,15:00 ,10,Sat,Home,L,2,3,Manchester City,1.5,2.3,23,"24,003",Jonny Evans,3-5-2,4-3-3,Mike Jones
48,2017-11-04,15:00 ,11,Sat,Away,L,0,1,Huddersfield,0.4,0.3,50,"24,169",Jonny Evans,3-5-2,4-4-1-1,Roger East
49,2017-11-18,15:00 ,12,Sat,Home,L,0,4,Chelsea,0.8,1.6,39,"23,592",Jonny Evans,3-5-2,3-5-1-1,Jonathan Moss
50,2017-11-25,15:00 ,13,Sat,Away,D,1,1,Tottenham,0.7,1.8,28,"65,905",Jonny Evans,3-5-2,3-5-2,Mike Jones
51,2017-11-28,20:00 ,14,Tue,Home,D,2,2,Newcastle Utd,1.5,0.9,48,"25,534",Jonny Evans,3-5-2,4-2-3-1,Lee Probert
52,2017-12-02,15:00 ,15,Sat,Home,D,0,0,Crystal Palace,1.9,0.6,51,"23,531",Jonny Evans,4-3-3,4-4-2,Michael Oliver
53,2017-12-09,15:00 ,16,Sat,Away,L,0,1,Swansea City,0.3,1.5,46,"19,580",Jonny Evans,4-4-2,4-3-3,Mike Dean
54,2017-12-13,20:00 ,17,Wed,Away,D,0,0,Liverpool,0.4,2.1,30,"53,243",Jonny Evans,4-5-1,4-4-2,Paul Tierney
55,2017-12-17,14:15 ,18,Sun,Home,L,1,2,Manchester Utd,1.1,0.7,44,"24,782",Jonny Evans,4-3-3,4-2-3-1,Anthony Taylor
56,2017-12-23,15:00 ,19,Sat,Away,L,1,3,Stoke City,2.0,1.4,57,"29,057",Jonny Evans,4-4-2,4-2-3-1,Niel Swarbrick
57,2017-12-26,15:00 ,20,Tue,Home,D,0,0,Everton,1.5,0.4,52,"25,364",Jonny Evans,4-4-2,3-1-4-2,Roger East
58,2017-12-31,16:30 ,21,Sun,Home,D,1,1,Arsenal,1.5,0.9,35,"26,223",Jonny Evans,5-3-2,3-4-3,Mike Dean
59,2018-01-02,19:45 ,22,Tue,Away,L,1,2,West Ham,1.0,1.3,47,"56,888",Jonny Evans,4-2-3-1,3-4-3,Mike Jones
60,2018-01-13,15:00 ,23,Sat,Home,W,2,0,Brighton,1.0,0.6,44,"25,240",Jonny Evans,4-4-2,4-4-1-1,Martin Atkinson
61,2018-01-20,15:00 ,24,Sat,Away,D,1,1,Everton,1.1,1.1,44,"39,061",Jonny Evans,4-4-2,4-2-3-1,Stuart Attwell
62,2018-01-31,20:00 ,25,Wed,Away,L,0,3,Manchester City,0.2,2.3,27,"53,241",James McClean,4-4-1-1,4-3-3,Robert Madley
63,2018-02-03,15:00 ,26,Sat,Home,L,2,3,Southampton,0.8,0.9,39,"25,911",Gareth McAuley,4-4-2,4-2-3-1,Michael Oliver
64,2018-02-12,20:00 ,27,Mon,Away,L,0,3,Chelsea,0.7,1.9,43,"41,071",Jonny Evans,5-3-2,3-4-3,Lee Mason
65,2018-02-24,15:00 ,28,Sat,Home,L,1,2,Huddersfield,1.2,1.1,53,"25,920",Jonny Evans,4-4-2,4-2-3-1,Jonathan Moss
66,2018-03-03,15:00 ,29,Sat,Away,L,0,1,Watford,1.1,1.3,47,"20,022",Jonny Evans,4-3-3,4-2-3-1,Paul Tierney
67,2018-03-10,15:00 ,30,Sat,Home,L,1,4,Leicester City,0.3,2.1,44,"23,558",Ben Foster,4-3-3,4-2-3-1,Robert Madley
68,2018-03-17,15:00 ,31,Sat,Away,L,1,2,Bournemouth,1.6,0.7,40,"10,242",Jonny Evans,3-5-2,4-4-1-1,Graham Scott
69,2018-03-31,15:00 ,32,Sat,Home,L,1,2,Burnley,0.5,1.3,47,"23,455",Jonny Evans,3-5-2,4-4-2,Lee Probert
70,2018-04-07,15:00 ,33,Sat,Home,D,1,1,Swansea City,1.2,0.8,52,"23,297",Chris Brunt,4-4-2,5-4-1,Roger East
71,2018-04-15,16:00 ,34,Sun,Away,W,1,0,Manchester Utd,0.7,0.7,30,"75,095",Chris Brunt,4-4-1-1,4-3-3,Paul Tierney
72,2018-04-21,12:30 ,35,Sat,Home,D,2,2,Liverpool,1.3,1.3,39,"24,520",Chris Brunt,4-4-1-1,4-3-3,Stuart Attwell
73,2018-04-28,15:00 ,36,Sat,Away,W,1,0,Newcastle Utd,0.7,1.8,38,"52,283",Chris Brunt,4-4-1-1,4-4-1-1,David Coote
74,2018-05-05,15:00 ,37,Sat,Home,W,1,0,Tottenham,1.6,1.2,26,"23,685",Chris Brunt,4-4-1-1,3-4-3,Mike Jones
75,2018-05-13,15:00 ,38,Sun,Away,L,0,2,Crystal Palace,0.2,2.2,41,"25,357",Chris Brunt,4-4-1-1,4-4-2,Jonathan Moss
