,Date,Time,Matchweek,Day,Venue,Result,Goals Scored,Goals Conceded,Opponent,xG,xGA,Possession,Attendance,Captain,Formation,Opposition Formation,Referee
15,2023-12-09,15:00 ,16,Sat,Away,L,0,1,Sheffield Utd,0.6,0.8,59,"28,509",Christian Nørgaard,4-3-3,4-1-4-1,Stuart Attwell
16,2023-12-17,14:00 ,17,Sun,Home,L,1,2,Aston Villa,0.5,1.4,34,"17,034",Christian Nørgaard,3-5-2,3-5-2,David Coote
17,2023-12-27,19:30 ,19,Wed,Home,L,1,4,Wolves,2.2,2.4,60,"17,109",Christian Nørgaard,4-3-3,3-4-3,Andy Madley
18,2023-12-30,15:00 ,20,Sat,Away,L,1,3,Crystal Palace,1.4,1.0,54,"25,472",Christian Nørgaard,3-5-2,4-3-3,Robert Jones
19,2024-01-20,17:30 ,21,Sat,Home,W,3,2,Nott'ham Forest,1.2,1.2,48,"17,077",Ivan Toney,3-5-2,4-2-3-1,Darren England
20,2024-01-31,19:30 ,22,Wed,Away,L,2,3,Tottenham,1.6,2.9,33,"61,210",Christian Nørgaard,3-5-2,4-2-3-1,David Coote
21,2024-02-05,20:00 ,23,Mon,Home,L,1,3,Manchester City,1.0,2.1,28,"17,096",Christian Nørgaard,3-5-2,4-1-4-1,Jarred Gillett
22,2024-02-10,15:00 ,24,Sat,Away,W,2,0,Wolves,1.9,1.0,29,"30,731",Christian Nørgaard,3-5-2,3-4-3,Simon Hooper
23,2024-02-17,12:30 ,25,Sat,Home,L,1,4,Liverpool,1.6,2.8,38,"17,193",Christian Nørgaard,3-5-2,4-3-3,Michael Oliver
24,2024-02-20,19:30 ,18,Tue,Away,L,0,1,Manchester City,0.4,2.3,30,"52,247",Christian Nørgaard,3-5-2,4-2-3-1,Darren England
25,2024-02-26,20:00 ,26,Mon,Away,L,2,4,West Ham,0.9,1.7,59,"62,450",Christian Nørgaard,3-5-2,4-2-3-1,Simon Hooper
26,2024-03-02,15:00 ,27,Sat,Home,D,2,2,Chelsea,1.8,1.8,33,"17,140",Christian Nørgaard,3-5-2,3-5-2,Jarred Gillett
27,2024-03-09,17:30 ,28,Sat,Away,L,1,2,Arsenal,1.0,1.3,29,"60,331",Christian Nørgaard,3-5-2,4-3-3,Robert Jones
28,2024-03-16,15:00 ,29,Sat,Away,L,1,2,Burnley,1.1,2.8,40,"20,431",Ivan Toney,3-5-2,4-4-2,Darren Bond
29,2024-03-30,20:00 ,30,Sat,Home,D,1,1,Manchester Utd,3.2,0.6,47,"17,138",Ivan Toney,3-5-2,4-2-3-1,Simon Hooper
30,2024-04-03,19:30 ,31,Wed,Home,D,0,0,Brighton,0.6,1.1,34,"17,024",Ivan Toney,3-5-2,4-2-3-1,Andy Madley
31,2024-04-06,15:00 ,32,Sat,Away,D,3,3,Aston Villa,1.5,1.5,31,"42,118",Mathias Jensen,3-5-2,4-4-1-1,Michael Salisbury
32,2024-04-13,15:00 ,33,Sat,Home,W,2,0,Sheffield Utd,1.0,0.8,53,"17,115",Mathias Jensen,4-3-3,3-5-2,Samuel Barrott
33,2024-04-20,15:00 ,34,Sat,Away,W,5,1,Luton Town,3.1,0.6,47,"11,877",Mathias Jensen,4-3-3,3-4-3,Jarred Gillett
34,2024-04-27,17:30 ,35,Sat,Away,L,0,1,Everton,0.9,0.8,52,"39,098",Christian Nørgaard,4-3-3,4-4-1-1,Darren England
35,2024-05-04,15:00 ,36,Sat,Home,D,0,0,Fulham,0.6,1.3,54,"17,090",Christian Nørgaard,4-3-3,4-2-3-1,Graham Scott
36,2024-05-11,15:00 ,37,Sat,Away,W,2,1,Bournemouth,1.1,0.7,52,"11,154",Christian Nørgaard,4-3-3,4-2-3-1,Matt Donohue
37,2024-05-19,16:00 ,38,Sun,Home,L,2,4,Newcastle Utd,1.1,3.4,54,"17,124",Christian Nørgaard,4-3-3,4-3-3,Simon Hooper
38,2022-08-07,14:00 ,1,Sun,Away,D,2,2,Leicester City,0.8,0.6,44,"31,794",Pontus Jansson,4-3-3,3-5-1-1,Jarred Gillett
39,2022-08-13,17:30 ,2,Sat,Home,W,4,0,Manchester Utd,1.6,0.9,34,"17,051",Pontus Jansson,5-3-2,4-2-3-1,Stuart Attwell
40,2022-08-20,15:00 ,3,Sat,Away,L,2,3,Fulham,1.8,2.4,57,"21,798",Pontus Jansson,4-3-3,4-2-3-1,Peter Bankes
41,2022-08-27,15:00 ,4,Sat,Home,D,1,1,Everton,2.1,1.1,58,"17,009",Christian Nørgaard,4-3-3,3-4-3,John Brooks
42,2022-08-30,19:30 ,5,Tue,Away,D,1,1,Crystal Palace,1.4,1.0,51,"25,043",Ivan Toney,4-3-3,4-1-4-1,Simon Hooper
43,2022-09-03,15:00 ,6,Sat,Home,W,5,2,Leeds United,2.3,1.7,32,"17,092",Pontus Jansson,4-3-3,4-2-3-1,Robert Jones
44,2022-09-18,12:00 ,8,Sun,Home,L,0,3,Arsenal,0.5,1.5,37,"17,122",Pontus Jansson,3-5-2,4-3-3,David Coote
45,2022-10-01,15:00 ,9,Sat,Away,D,0,0,Bournemouth,0.9,0.4,58,"10,126",Pontus Jansson,4-3-3,4-4-2,Thomas Bramall
46,2022-10-08,15:00 ,10,Sat,Away,L,1,5,Newcastle Utd,1.2,1.5,46,"52,067",Ivan Toney,3-5-2,4-3-3,John Brooks
47,2022-10-14,20:00 ,11,Fri,Home,W,2,0,Brighton,1.5,1.9,28,"17,016",Ivan Toney,4-3-3,4-4-2,Michael Salisbury
48,2022-10-19,19:30 ,12,Wed,Home,D,0,0,Chelsea,1.3,0.9,34,"17,118",Ivan Toney,3-5-2,3-5-1-1,Jarred Gillett
49,2022-10-23,14:00 ,13,Sun,Away,L,0,4,Aston Villa,0.9,2.8,55,"41,693",Ivan Toney,3-5-2,4-2-3-1,Darren England
50,2022-10-29,15:00 ,14,Sat,Home,D,1,1,Wolves,1.4,0.6,58,"17,051",Ivan Toney,4-3-3,4-2-3-1,Robert Madley
51,2022-11-05,15:00 ,15,Sat,Away,D,2,2,Nott'ham Forest,1.5,1.5,52,"28,869",David Raya,4-3-3,4-3-1-2,Andre Marriner
52,2022-11-12,12:30 ,16,Sat,Away,W,2,1,Manchester City,1.3,1.6,26,"52,786",Ivan Toney,3-5-2,4-3-3,Peter Bankes
53,2022-12-26,12:30 ,17,Mon,Home,D,2,2,Tottenham,2.0,1.1,39,"17,137",Christian Nørgaard,3-5-2,3-4-3,David Coote
54,2022-12-30,19:45 ,18,Fri,Away,W,2,0,West Ham,1.6,1.3,37,"62,467",Christian Nørgaard,3-5-2,3-4-3,Darren England
55,2023-01-02,17:30 ,19,Mon,Home,W,3,1,Liverpool,1.6,0.9,28,"17,163",Christian Nørgaard,3-5-2,4-3-3,Stuart Attwell
56,2023-01-14,17:30 ,20,Sat,Home,W,2,0,Bournemouth,1.4,0.6,50,"17,031",Christian Nørgaard,4-3-3,4-4-1-1,Jarred Gillett
57,2023-01-22,14:00 ,21,Sun,Away,D,0,0,Leeds United,0.4,0.5,42,"36,260",Christian Nørgaard,3-5-2,4-2-3-1,Peter Bankes
58,2023-02-04,15:00 ,22,Sat,Home,W,3,0,Southampton,2.0,0.7,49,"17,051",Christian Nørgaard,4-3-3,4-2-3-1,Darren Bond
59,2023-02-11,15:00 ,23,Sat,Away,D,1,1,Arsenal,2.0,1.6,31,"60,254",Christian Nørgaard,3-5-2,4-3-3,Peter Bankes
60,2023-02-18,15:00 ,24,Sat,Home,D,1,1,Crystal Palace,0.9,1.1,59,"17,122",Christian Nørgaard,4-3-3,4-2-3-1,Paul Tierney
61,2023-03-06,20:00 ,26,Mon,Home,W,3,2,Fulham,2.1,1.4,37,"17,025",Christian Nørgaard,4-3-3,4-2-3-1,Anthony Taylor
62,2023-03-11,15:00 ,27,Sat,Away,L,0,1,Everton,2.0,1.0,67,"39,274",Christian Nørgaard,4-3-3,4-5-1,Simon Hooper
63,2023-03-15,19:30 ,7,Wed,Away,W,2,0,Southampton,1.9,0.5,34,"30,438",Christian Nørgaard,4-3-3,4-2-3-1,Michael Salisbury
64,2023-03-18,15:00 ,28,Sat,Home,D,1,1,Leicester City,0.6,1.3,53,"17,006",Christian Nørgaard,4-3-3,4-2-3-1,Darren Bond
65,2023-04-01,15:00 ,29,Sat,Away,D,3,3,Brighton,1.6,4.2,28,"31,493",Pontus Jansson,5-3-2,4-2-3-1,Michael Oliver
66,2023-04-05,20:00 ,25,Wed,Away,L,0,1,Manchester Utd,0.7,1.2,36,"73,309",Pontus Jansson,5-3-2,4-2-3-1,John Brooks
67,2023-04-08,15:00 ,30,Sat,Home,L,1,2,Newcastle Utd,2.6,1.3,42,"17,107",Pontus Jansson,5-3-2,4-3-3,Chris Kavanagh
68,2023-04-15,15:00 ,31,Sat,Away,L,0,2,Wolves,1.1,0.8,50,"30,769",Christian Nørgaard,4-3-3,4-4-2,Paul Tierney
69,2023-04-22,15:00 ,32,Sat,Home,D,1,1,Aston Villa,2.7,1.5,44,"17,098",Christian Nørgaard,4-3-3,4-2-3-1,Michael Salisbury
70,2023-04-26,19:45 ,33,Wed,Away,W,2,0,Chelsea,1.1,1.3,29,"39,929",Ivan Toney,5-3-2,3-4-3,Andy Madley
71,2023-04-29,15:00 ,34,Sat,Home,W,2,1,Nott'ham Forest,1.6,0.7,68,"17,080",Ivan Toney,4-3-3,3-4-3,Peter Bankes
72,2023-05-06,17:30 ,35,Sat,Away,L,0,1,Liverpool,0.2,2.2,46,"52,838",Ivan Toney,5-3-2,4-3-3,Anthony Taylor
73,2023-05-14,14:00 ,36,Sun,Home,W,2,0,West Ham,3.4,0.2,53,"17,075",David Raya,4-3-3,4-2-3-1,Michael Oliver
74,2023-05-20,12:30 ,37,Sat,Away,W,3,1,Tottenham,1.2,1.7,39,"61,514",David Raya,4-3-3,4-4-2,Jarred Gillett
75,2023-05-28,16:30 ,38,Sun,Home,W,1,0,Manchester City,1.3,1.6,35,"17,120",David Raya,5-3-2,3-2-4-1,John Brooks
76,2021-08-13,20:00 ,1,Fri,Home,W,2,0,Arsenal,1.2,1.3,36,"16,479",Pontus Jansson,3-5-2,4-2-3-1,Michael Oliver
77,2021-08-21,15:00 ,2,Sat,Away,D,0,0,Crystal Palace,0.9,0.5,47,"23,091",Pontus Jansson,3-5-2,4-3-3,Martin Atkinson
78,2021-08-28,15:00 ,3,Sat,Away,D,1,1,Aston Villa,0.9,0.7,54,"42,045",Pontus Jansson,3-4-1-2,4-1-4-1,Peter Bankes
79,2021-09-11,15:00 ,4,Sat,Home,L,0,1,Brighton,0.4,0.3,41,"16,518",Pontus Jansson,3-5-2,3-4-1-2,Graham Scott
80,2021-09-18,12:30 ,5,Sat,Away,W,2,0,Wolves,2.5,0.6,38,"30,000",Pontus Jansson,3-5-2,3-4-3,Darren England
81,2021-09-25,17:30 ,6,Sat,Home,D,3,3,Liverpool,2.1,2.8,33,"16,876",Pontus Jansson,3-5-2,4-3-3,Stuart Attwell
82,2021-10-03,14:00 ,7,Sun,Away,W,2,1,West Ham,1.2,1.5,41,"49,940",Pontus Jansson,3-5-2,4-2-3-1,Peter Bankes
83,2021-10-16,17:30 ,8,Sat,Home,L,0,1,Chelsea,1.4,0.3,45,"16,940",Pontus Jansson,3-5-2,3-5-2,Anthony Taylor
84,2021-10-24,14:00 ,9,Sun,Home,L,1,2,Leicester City,1.0,1.5,54,"16,814",Pontus Jansson,3-5-2,3-4-1-2,Simon Hooper
85,2021-10-30,15:00 ,10,Sat,Away,L,1,3,Burnley,0.8,2.3,59,"18,821",Pontus Jansson,3-5-2,4-4-2,Jonathan Moss
86,2021-11-06,15:00 ,11,Sat,Home,L,1,2,Norwich City,2.5,1.2,64,"16,837",Pontus Jansson,3-5-2,4-2-3-1,Jarred Gillett
87,2021-11-20,15:00 ,12,Sat,Away,D,3,3,Newcastle Utd,0.9,1.5,47,"52,131",Pontus Jansson,3-5-2,3-4-3,Robert Jones
88,2021-11-28,14:00 ,13,Sun,Home,W,1,0,Everton,1.2,1.0,40,"16,957",Pontus Jansson,3-5-2,4-4-1-1,Darren England
89,2021-12-02,19:30 ,14,Thu,Away,L,0,2,Tottenham,0.3,1.9,53,"54,202",Pontus Jansson,3-5-2,3-4-3,Jonathan Moss
90,2021-12-05,14:00 ,15,Sun,Away,D,2,2,Leeds United,1.0,1.2,37,"35,639",Pontus Jansson,3-5-2,3-4-3,David Coote
91,2021-12-10,20:00 ,16,Fri,Home,W,2,1,Watford,1.6,0.5,63,"16,861",Pontus Jansson,3-5-2,4-2-3-1,Michael Oliver
92,2021-12-26,20:00 ,19,Sun,Away,L,0,2,Brighton,0.7,0.8,50,"30,141",Pontus Jansson,3-5-2,4-1-2-1-2,Darren England
93,2021-12-29,20:15 ,20,Wed,Home,L,0,1,Manchester City,0.4,1.1,24,"17,009",Pontus Jansson,3-5-2,4-3-3,David Coote
94,2022-01-02,14:00 ,21,Sun,Home,W,2,1,Aston Villa,0.6,0.8,45,"16,876",Pontus Jansson,3-5-2,4-3-3,Craig Pawson
95,2022-01-11,19:45 ,18,Tue,Away,L,1,4,Southampton,0.5,1.4,52,"27,383",Pontus Jansson,3-5-2,3-5-2,Stuart Attwell
96,2022-01-16,14:00 ,22,Sun,Away,L,0,3,Liverpool,0.7,2.7,32,"52,824",Pontus Jansson,3-5-2,4-3-3,Jonathan Moss
97,2022-01-19,20:00 ,17,Wed,Home,L,1,3,Manchester Utd,2.3,2.3,44,"17,094",Pontus Jansson,3-5-2,4-2-3-1,Andre Marriner
98,2022-01-22,15:00 ,23,Sat,Home,L,1,2,Wolves,1.1,0.2,50,"16,982",Pontus Jansson,3-5-2,3-5-2,Peter Bankes
99,2022-02-09,19:45 ,24,Wed,Away,L,0,2,Manchester City,0.4,1.9,26,"51,658",Pontus Jansson,3-5-2,4-3-3,Darren England
100,2022-02-12,15:00 ,25,Sat,Home,D,0,0,Crystal Palace,1.6,0.3,42,"16,958",Pontus Jansson,3-5-2,4-3-3,Simon Hooper
101,2022-02-19,15:00 ,26,Sat,Away,L,1,2,Arsenal,0.6,1.7,34,"59,249",Pontus Jansson,3-5-2,4-2-3-1,Jonathan Moss
102,2022-02-26,15:00 ,27,Sat,Home,L,0,2,Newcastle Utd,0.4,2.7,37,"17,039",Pontus Jansson,4-3-3,4-3-3,Mike Dean
103,2022-03-05,15:00 ,28,Sat,Away,W,3,1,Norwich City,2.0,1.0,40,"26,887",Pontus Jansson,4-5-1,4-2-3-1,Anthony Taylor
104,2022-03-12,15:00 ,29,Sat,Home,W,2,0,Burnley,1.9,0.7,55,"17,088",Pontus Jansson,4-5-1,4-4-2,Paul Tierney
105,2022-03-20,14:00 ,30,Sun,Away,L,1,2,Leicester City,1.3,1.0,48,"31,830",Pontus Jansson,4-5-1,4-2-3-1,Darren England
106,2022-04-02,15:00 ,31,Sat,Away,W,4,1,Chelsea,1.8,1.3,30,"39,061",Pontus Jansson,5-3-2,4-3-3,Andy Madley
107,2022-04-10,14:00 ,32,Sun,Home,W,2,0,West Ham,1.4,0.3,47,"17,032",Christian Nørgaard,4-3-3,4-2-3-1,Martin Atkinson
108,2022-04-16,15:00 ,33,Sat,Away,W,2,1,Watford,1.9,1.7,50,"21,045",Pontus Jansson,4-3-3,4-3-3,Simon Hooper
109,2022-04-23,17:30 ,34,Sat,Home,D,0,0,Tottenham,0.9,0.6,44,"17,072",Pontus Jansson,5-3-2,3-4-3,Martin Atkinson
110,2022-05-02,20:00 ,35,Mon,Away,L,0,3,Manchester Utd,0.6,2.0,37,"73,482",Pontus Jansson,5-3-2,4-2-3-1,Chris Kavanagh
111,2022-05-07,15:00 ,36,Sat,Home,W,3,0,Southampton,2.6,1.4,41,"17,051",Pontus Jansson,4-3-3,4-4-2,Michael Salisbury
112,2022-05-15,16:30 ,37,Sun,Away,W,3,2,Everton,1.4,2.1,72,"38,819",Pontus Jansson,4-3-3,3-4-3,Michael Oliver
113,2022-05-22,16:00 ,38,Sun,Home,L,1,2,Leeds United,0.8,1.3,49,"16,957",Pontus Jansson,4-3-3,4-4-1-1,Paul Tierney
