,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,recoveries,round,saves,selected,tackled,tackles,target_missed,threat,total_points,transfers_balance,transfers_in,transfers_out,value,winning_goals,kickoff_date
0,2018-08-11,Sat,1,Away,L 0–2,Cardiff City,Bournemouth,Y,"DM,CM",90,0,0,0,0,0,0,0,0,37,1,1,2,0.0,0.0,0.0,0,0,17,24,4,12,0,0,0,325,122,7,10,5,6,4,6,0.0,0,4,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,2,4,0,3,11,25,1,0,73.0,31.0,0,0,1,2,9,0,23,0,0,0,7,0,5,17,0.9,0,0,0,0,3,0.8,91,7.2,0,2018-08-11 14:00:00+00:00,11 Aug 15:00,0,0,90,0,0,0,0,8,1,0,39138,2,1,0,0.0,1,0,0,0,45,0,2018-08-11
1,2018-08-18,Sat,2,Home,D 0–0,Cardiff City,Newcastle Utd,Y,CB,90,0,0,0,0,1,0,0,0,49,2,1,2,0.1,0.1,0.0,0,0,18,25,1,8,0,0,0,411,117,4,6,10,10,4,7,0.0,0,1,0,0,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,15,0,8,28,20,1,1,34.0,7.0,0,0,0,0,7,0,23,0,1,0,23,1,19,17,0.0,0,0,0,0,2,5.8,616,39.6,0,2018-08-18 11:30:00+00:00,18 Aug 12:30,0,0,90,0,0,0,0,4,2,0,38673,0,0,0,18.0,6,-2697,1057,3754,45,0,2018-08-18
2,2018-08-25,Sat,3,Away,D 0–0,Cardiff City,Huddersfield,Y,CB,90,0,0,0,0,2,1,0,0,36,2,2,1,0.1,0.1,0.0,0,0,14,21,0,15,0,0,0,223,96,7,9,4,5,2,6,0.0,0,2,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,10,0,10,22,13,3,1,73.0,34.0,2,0,1,0,12,0,20,0,0,2,26,1,16,14,0.7,0,0,0,0,0,4.9,1143,30.0,0,2018-08-25 14:00:00+00:00,25 Aug 15:00,0,0,90,0,0,0,0,4,3,0,40714,0,0,1,18.0,8,-108,3021,3129,45,0,2018-08-25
3,2018-09-02,Sun,4,Home,L 2–3,Cardiff City,Arsenal,Y,CB,90,0,0,0,0,1,0,0,0,30,2,3,3,0.1,0.1,0.0,1,0,8,11,1,9,0,0,0,181,63,1,1,5,6,2,4,0.0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,2,1,0,3,6,0,8,18,11,1,1,34.0,4.0,0,0,3,0,6,0,11,0,0,0,9,0,9,8,0.2,0,0,0,0,1,2.0,1674,15.8,0,2018-09-02 12:30:00+00:00,02 Sep 13:30,0,0,90,0,0,0,0,4,4,0,62330,0,0,1,4.0,1,14918,20896,5978,45,0,2018-09-02
4,2018-09-15,Sat,5,Away,L 1–4,Cardiff City,Chelsea,Y,CB,90,1,0,0,0,2,1,0,0,32,1,4,1,0.5,0.5,0.0,0,0,13,20,1,11,0,1,1,291,100,3,4,8,11,2,4,0.0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,4,0,5,15,15,2,2,66.0,25.0,0,0,0,0,11,1,20,0,0,0,20,0,10,13,0.5,1,0,0,0,1,8.1,2211,43.8,0,2018-09-15 14:00:00+00:00,15 Sep 15:00,0,0,90,0,0,0,1,5,5,0,59021,0,0,1,37.0,6,-3281,2718,5999,45,0,2018-09-15
5,2018-09-30,Sun,7,Home,L 1–2,Cardiff City,Burnley,Y,CB,90,0,0,0,0,1,0,0,0,38,2,1,2,0.1,0.1,0.0,1,0,9,20,2,7,0,0,0,223,136,1,6,4,8,3,4,0.0,0,2,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,2,8,0,5,16,16,6,4,55.0,32.0,0,0,0,1,8,1,20,0,0,0,13,0,8,9,0.5,0,0,0,0,0,3.0,3286,19.2,0,2018-09-30 15:00:00+00:00,30 Sep 16:00,0,0,90,0,0,0,0,5,7,0,72591,1,2,1,10.0,1,-1171,3582,4753,45,0,2018-09-30
6,2018-10-06,Sat,8,Away,L 0–1,Cardiff City,Tottenham,Y,CB,90,0,0,0,0,1,0,0,0,37,1,2,4,0.0,0.0,0.0,0,0,13,19,3,12,0,0,0,359,124,2,2,7,10,4,6,0.0,0,3,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,9,0,9,23,13,1,1,56.0,19.0,0,0,0,0,8,0,19,0,0,0,12,0,13,13,0.0,0,0,0,0,0,3.3,3825,26.4,0,2018-10-06 14:00:00+00:00,06 Oct 15:00,0,0,90,0,0,0,0,5,8,0,68113,0,0,1,7.0,2,-4064,736,4800,45,0,2018-10-06
7,2018-10-20,Sat,9,Home,W 4–2,Cardiff City,Fulham,Y,CB,90,0,1,0,0,0,0,1,0,32,3,7,1,0.0,0.0,0.1,2,1,12,18,1,12,0,1,1,247,98,5,6,3,4,4,7,0.0,2,1,0,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,1,0,5,0,4,11,21,0,0,69.0,29.0,0,0,0,0,6,0,18,0,0,0,26,0,13,12,20.0,1,0,0,0,3,6.1,4367,41.4,2,2018-10-20 14:00:00+00:00,20 Oct 15:00,0,0,90,0,0,0,0,8,9,0,66010,0,3,0,0.0,3,-2748,1678,4426,45,0,2018-10-20
8,2018-10-27,Sat,10,Away,L 1–4,Cardiff City,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,33,4,3,4,0.0,0.0,0.0,0,0,8,14,1,8,0,0,0,182,53,2,3,3,4,3,5,0.0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,2,2,0,2,2,8,1,9,21,10,2,0,36.0,6.0,0,0,1,0,5,0,14,0,0,0,19,0,12,8,0.3,0,0,1,0,0,2.6,4913,25.6,0,2018-10-27 14:00:00+00:00,27 Oct 15:00,0,0,90,0,0,0,0,6,10,0,63647,0,4,0,0.0,0,-2411,635,3046,45,0,2018-10-27
9,2018-11-03,Sat,11,Home,L 0–1,Cardiff City,Leicester City,Y,CB,90,0,0,0,0,3,1,0,0,37,3,1,1,0.3,0.3,0.0,1,0,15,20,3,10,0,0,0,310,153,6,7,6,9,3,4,0.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,2,3,1,1,0,7,0,9,18,17,3,3,37.0,20.0,0,0,0,1,12,0,21,0,0,0,9,0,8,15,0.1,0,0,0,0,1,4.7,5461,22.2,0,2018-11-03 15:00:00+00:00,03 Nov 15:00,0,0,90,0,0,0,0,5,11,0,61408,1,1,2,25.0,2,-2567,1226,3793,45,0,2018-11-03
