,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,recoveries,round,saves,selected,tackled,tackles,target_missed,threat,total_points,transfers_balance,transfers_in,transfers_out,value,winning_goals,kickoff_date
0,2018-08-19,Sun,2,Home,W 6–1,Manchester City,Huddersfield,Y*,CB,90,0,0,0,0,0,0,0,0,127,0,1,2,0.0,0.0,0.0,4,0,109,115,10,86,1,1,1,2084,693,31,34,63,63,12,13,0.1,0,22,0,0,114,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,4,29,84,14,1,432.0,233.0,6,0,0,0,104,0,114,0,0,0,18,0,9,109,9.5,1,0,0,0,1,4.6,788,34.0,0,2018-08-19 12:30:00+00:00,19 Aug 13:30,0,0,90,0,0,0,0,6,2,0,107144,0,0,0,2.0,2,-16222,2975,19197,55,0,2018-08-19
1,2018-08-25,Sat,3,Away,D 1–1,Manchester City,Wolves,Y*,CB,90,0,0,0,0,1,0,1,0,103,1,1,1,0.1,0.1,0.0,0,0,89,97,4,70,0,0,0,1717,509,27,27,55,58,7,9,0.0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,4,27,75,1,1,446.0,242.0,0,0,0,0,87,0,97,0,0,0,10,0,4,89,1.0,0,0,0,0,2,2.3,1315,18.2,0,2018-08-25 11:30:00+00:00,25 Aug 12:30,0,0,90,0,0,0,0,7,3,0,105962,0,0,1,4.0,1,-7347,4059,11406,55,0,2018-08-25
2,2018-09-01,Sat,4,Home,W 2–1,Manchester City,Newcastle Utd,N,"CB,RM",2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,33,0,0,0,0,0,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0.0,1846,0.0,0,2018-09-01 16:30:00+00:00,01 Sep 17:30,0,0,1,0,0,0,0,0,4,0,105616,0,0,0,0.0,1,-4683,4634,9317,54,0,2018-09-01
3,2018-10-20,Sat,9,Home,W 5–0,Manchester City,Burnley,Y*,CB,90,0,0,0,0,0,0,1,0,94,1,3,1,0.0,0.0,0.0,1,0,78,85,1,56,1,0,0,1390,510,29,33,38,40,8,9,0.0,1,2,0,0,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,2,0,9,49,44,1,1,268.0,147.0,0,0,0,0,69,1,85,0,0,0,26,1,5,79,11.4,0,0,0,0,1,3.0,4539,16.2,1,2018-10-20 14:00:00+00:00,20 Oct 15:00,0,0,90,0,0,0,0,3,9,0,78378,0,1,0,2.0,5,-3853,788,4641,52,0,2018-10-20
4,2018-10-29,Mon,10,Away,W 1–0,Manchester City,Tottenham,N,CB,2,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0.2,5085,2.0,0,2018-10-29 20:00:00+00:00,29 Oct 20:00,0,0,1,0,0,0,0,0,10,0,78591,0,0,0,0.0,1,-454,960,1414,52,0,2018-10-29
5,2018-11-04,Sun,11,Home,W 6–1,Manchester City,Southampton,N,CB,23,0,0,0,0,0,0,0,0,32,0,0,1,0.0,0.0,0.0,0,0,28,29,2,22,0,0,0,493,168,15,15,9,9,4,5,0.0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,18,14,0,0,117.0,86.0,0,0,1,0,27,0,29,0,0,0,4,0,2,28,0.1,0,0,0,0,0,1.0,5633,9.6,0,2018-11-04 15:00:00+00:00,04 Nov 15:00,0,0,22,0,0,0,0,1,11,0,77633,0,0,0,0.0,1,-1448,764,2212,52,0,2018-11-04
6,2018-12-04,Tue,15,Away,W 2–1,Manchester City,Watford,Y*,CB,82,0,0,0,0,0,0,0,0,102,2,1,1,0.0,0.0,0.0,0,0,83,91,3,72,0,0,0,1394,546,39,43,34,37,8,8,0.0,0,5,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,1,0,6,0,7,37,63,2,2,473.0,277.0,0,0,1,0,80,1,92,0,0,2,34,1,8,83,1.8,0,0,0,0,0,3.5,7844,29.0,0,2018-12-04 20:00:00+00:00,04 Dec 20:00,0,0,82,1,0,0,0,9,15,0,74217,0,2,0,4.0,8,-1051,248,1299,52,0,2018-12-04
7,2018-12-30,Sun,20,Away,W 3–1,Manchester City,Southampton,Y*,CB,90,0,0,0,0,1,0,1,0,117,3,0,0,0.0,0.0,0.0,0,0,105,108,7,84,1,0,0,2112,706,32,33,59,59,13,15,0.0,0,4,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,2,0,0,0,5,0,10,41,75,1,1,469.0,237.0,0,0,0,0,99,0,108,0,0,0,14,0,5,105,2.3,0,0,0,0,4,4.3,10656,22.8,0,2018-12-30 14:15:00+00:00,30 Dec 14:15,0,0,90,0,0,0,0,3,20,0,69354,0,3,0,18.0,1,-1907,66,1973,52,0,2018-12-30
8,2019-01-03,Thu,21,Home,W 2–1,Manchester City,Liverpool,Y*,CB,87,0,0,0,0,0,0,1,0,88,2,1,0,0.0,0.0,0.0,0,0,71,79,4,65,0,0,0,1565,500,17,18,43,44,11,16,0.0,0,1,0,0,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,6,0,7,47,41,0,0,278.0,175.0,0,0,0,0,68,0,78,0,0,0,16,0,7,71,0.5,0,0,0,0,1,1.7,11224,16.8,0,2019-01-03 20:00:00+00:00,03 Jan 20:00,0,0,87,0,0,0,0,5,21,0,69735,0,2,0,0.0,1,29,886,857,52,0,2019-01-03
9,2019-02-27,Wed,28,Home,W 1–0,Manchester City,West Ham,Y*,CB,90,0,0,0,0,0,0,0,0,87,0,0,1,0.0,0.0,0.0,1,1,75,82,9,60,3,0,0,1412,509,29,31,37,40,9,10,0.0,0,6,0,0,81,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,6,34,54,0,0,457.0,328.0,0,0,0,0,69,0,82,0,0,0,26,1,3,75,1.6,0,0,0,0,0,1.6,15268,14.2,0,2019-02-27 20:00:00+00:00,27 Feb 20:00,0,0,90,0,0,0,0,4,28,0,69709,0,0,0,0.0,6,4232,4498,266,52,0,2019-02-27
