Unnamed: 0,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,bonus,bps,clean_sheets,creativity,ict_index,influence,kickoff_time,minutes,own_goals,round,saves,selected,threat,total_points,transfers_balance,transfers_in,transfers_out,value,kickoff_date
10,2017-11-04,Sat,11,Home,L 0–1,Swansea City,Brighton,Y,RB,90,0,0,0,0,0,0,0,0,94,1,4,1,0.0,0.0,0.0,1,0,77,86,15,28,1,1,1,1454,705,38,39,26,30,11,14,0.0,1,10,1,0,71,15,0,0,2,4,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,2,20,56,18,1,130.0,83.0,1,0,0,1,52,5,0,15,0,18.2,3.6,15.8,2017-11-04 15:00:00+00:00,90,0,11,0,304537,2.0,2,2343,11887,9544,46,2017-11-04
11,2017-11-18,Sat,12,Away,L 0–2,Swansea City,Burnley,Y,RB,90,0,0,0,0,2,0,0,0,98,3,2,1,0.0,0.0,0.1,5,0,63,82,7,36,7,1,1,1020,489,33,38,25,32,5,9,0.0,1,5,1,1,68,14,0,0,0,4,14,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,2,1,0,2,3,1,1,0,7,0,6,25,57,17,3,302.0,200.0,3,1,1,1,58,4,0,20,0,18.0,7.9,30.8,2017-11-18 15:00:00+00:00,90,0,12,0,294539,30.0,1,-10651,5655,16306,46,2017-11-18
12,2017-11-25,Sat,13,Home,D 0–0,Swansea City,Bournemouth,Y,RB,90,0,0,0,0,0,0,0,0,75,1,2,2,0.0,0.0,0.0,1,0,45,58,11,37,1,2,2,766,287,22,25,16,22,5,6,0.0,1,7,1,0,47,11,0,0,0,2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,2,6,0,6,16,40,19,0,183.0,93.0,2,0,2,2,40,1,3,31,1,17.6,3.7,19.8,2017-11-25 15:00:00+00:00,90,0,13,0,287461,0.0,9,-7596,6030,13626,46,2017-11-25
13,2017-11-29,Wed,14,Away,L 0–1,Swansea City,Chelsea,Y,RB,90,0,0,0,0,0,0,0,0,79,0,2,3,0.0,0.0,0.0,0,0,34,58,1,16,1,0,0,566,253,16,19,14,26,3,10,0.0,0,0,0,0,41,17,1,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,1,10,37,28,14,1,59.0,28.0,1,1,2,0,28,0,0,9,0,2.1,2.3,19.2,2017-11-29 19:45:00+00:00,90,0,14,0,286692,2.0,2,-1460,9596,11056,46,2017-11-29
14,2017-12-02,Sat,15,Away,L 1–2,Swansea City,Stoke City,Y,RB,90,0,0,0,0,0,0,0,0,73,7,1,0,0.0,0.0,0.0,1,0,36,56,3,29,3,1,1,558,164,17,22,17,22,1,8,0.0,1,3,0,0,43,13,0,0,0,2,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,2,4,2,0,0,4,0,2,13,50,10,0,174.0,87.0,1,0,0,1,33,2,0,9,0,12.0,3.7,24.8,2017-12-02 15:00:00+00:00,90,0,15,0,299770,0.0,1,11929,20120,8191,46,2017-12-02
15,2017-12-09,Sat,16,Home,W 1–0,Swansea City,West Brom,Y,RB,90,0,0,0,0,1,0,0,0,82,3,0,0,0.0,0.0,0.0,1,0,55,76,7,31,2,0,0,761,353,39,45,12,21,2,7,0.0,0,4,0,0,62,14,0,0,1,4,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,2,0,0,0,3,0,1,23,45,16,1,258.0,145.0,2,0,0,0,50,1,1,26,1,4.0,2.0,12.6,2017-12-09 15:00:00+00:00,90,0,16,0,316778,3.0,7,14197,25005,10808,46,2017-12-09
16,2017-12-13,Wed,17,Home,L 0–4,Swansea City,Manchester City,Y,RB,90,0,0,0,0,0,0,0,0,46,5,2,3,0.0,0.0,0.0,1,0,25,30,0,11,0,0,0,390,223,15,17,6,7,3,4,0.0,0,2,0,0,18,11,0,0,0,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,5,0,0,2,4,2,1,2,4,1,9,29,9,8,0,40.0,7.0,0,0,0,0,12,0,0,13,0,0.5,2.3,20.6,2017-12-13 19:45:00+00:00,90,0,17,0,337718,2.0,0,18722,32773,14051,46,2017-12-13
17,2017-12-18,Mon,18,Away,L 1–3,Swansea City,Everton,Y,RB,90,0,0,0,0,1,0,0,0,83,4,4,2,0.0,0.0,0.0,1,0,44,68,4,37,1,2,2,636,335,26,31,13,22,2,8,0.0,0,5,1,0,50,18,1,0,1,1,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,2,2,0,0,2,6,0,5,27,38,18,0,209.0,120.0,0,0,0,2,35,0,0,20,0,2.4,3.7,27.0,2017-12-18 20:00:00+00:00,90,0,18,0,334839,8.0,1,-4030,13404,17434,46,2017-12-18
18,2017-12-23,Sat,19,Home,D 1–1,Swansea City,Crystal Palace,Y,RB,79,0,0,0,0,0,0,0,0,73,3,1,2,0.0,0.0,0.0,2,0,54,66,6,30,1,2,1,864,303,25,28,25,29,3,6,0.0,0,6,1,0,59,7,0,0,0,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,7,5,1,1,1,0,4,15,46,13,1,182.0,91.0,0,0,0,1,47,3,0,12,0,2.7,2.3,18.0,2017-12-23 15:00:00+00:00,79,0,19,0,349464,2.0,2,12691,31180,18489,46,2017-12-23
19,2017-12-26,Tue,20,Away,L 0–5,Swansea City,Liverpool,Y,RB,90,0,0,0,0,0,0,0,0,71,2,4,3,0.0,0.0,0.0,1,0,49,60,5,32,1,1,1,922,372,18,21,26,31,5,7,0.0,0,2,0,0,50,10,0,0,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,7,6,1,2,3,1,6,24,40,9,1,132.0,66.0,0,0,1,1,41,2,0,17,0,1.3,2.4,18.4,2017-12-26 17:30:00+00:00,90,0,20,0,313364,4.0,0,-36727,8209,44936,46,2017-12-26
