,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,recoveries,round,saves,selected,tackled,tackles,target_missed,threat,total_points,transfers_balance,transfers_in,transfers_out,value,winning_goals,kickoff_date
0,2017-12-26,Tue,20,Away,L 1–2,Leicester City,Watford,Y,RB,72,0,0,0,0,0,0,1,0,61,1,1,4,0.0,0.0,0.0,1,0,34,51,2,16,1,0,0,550,207,19,24,12,19,2,6,0.0,0,0,0,0,34,17,0,0,0,1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,3,5,0,2,25,26,10,0,78.0,54.0,0,0,0,1,20,0,32,0,0,0,10,0,4,23,0.3,0,0,0,0,2,1.2,11142,11.4,0,2017-12-26 15:00:00+00:00,26 Dec 15:00,0,0,72,0,0,0,0,8,20,0,1413,1,2,0,0.0,0,7,45,38,49,0,2017-12-26
1,2018-01-01,Mon,22,Home,W 3–0,Leicester City,Huddersfield,N,CB,63,0,0,0,0,0,0,0,0,27,0,2,1,0.0,0.0,0.0,0,0,17,20,0,14,0,0,0,317,131,4,5,9,9,3,4,0.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,13,13,1,0,59.0,35.0,0,0,0,0,14,0,21,0,0,0,20,1,5,18,0.3,0,0,0,0,0,1.6,12308,16.0,0,2018-01-01 15:00:00+00:00,01 Jan 15:00,0,0,62,0,0,0,0,2,22,0,1469,0,0,0,0.0,6,20,78,58,49,0,2018-01-01
2,2018-01-13,Sat,23,Away,D 0–0,Leicester City,Chelsea,Y,CB,90,0,0,0,0,1,0,0,0,33,1,0,2,0.1,0.1,0.0,0,0,25,25,2,17,0,1,1,656,220,3,3,17,17,5,5,0.0,0,1,0,0,22,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,2,1,1,4,0,4,16,16,1,1,61.0,25.0,0,0,0,0,19,0,25,0,0,0,22,1,4,25,0.4,1,0,0,0,1,5.0,12906,16.2,0,2018-01-13 15:00:00+00:00,13 Jan 15:00,0,0,90,0,0,0,0,2,23,0,1730,0,1,0,33.0,6,162,281,119,49,0,2018-01-13
3,2018-01-20,Sat,24,Home,W 2–0,Leicester City,Watford,Y,CB,90,0,0,0,0,0,0,0,0,58,1,1,3,0.0,0.0,0.0,0,0,34,45,1,28,0,0,0,651,189,12,14,19,26,2,3,0.0,0,0,0,0,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,7,0,8,33,26,0,0,165.0,93.0,0,0,0,0,27,0,46,0,0,0,24,1,9,35,0.1,0,0,0,0,1,2.8,13504,27.4,0,2018-01-20 15:00:00+00:00,20 Jan 15:00,0,0,90,0,0,0,0,4,24,0,4093,0,0,0,0.0,6,2236,2668,432,49,0,2018-01-20
4,2018-01-31,Wed,25,Away,L 1–2,Leicester City,Everton,Y,CB,90,0,0,0,0,0,0,0,0,59,1,4,1,0.0,0.0,0.0,0,0,39,48,8,25,0,0,0,849,283,9,10,25,28,5,10,0.0,0,4,0,0,47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5,0,4,33,27,0,0,209.0,152.0,0,0,1,0,32,1,44,0,0,0,18,0,10,37,0.3,0,0,0,0,0,2.4,14107,23.8,0,2018-01-31 19:45:00+00:00,31 Jan 19:45,0,0,90,0,0,0,0,5,25,0,13815,0,1,0,0.0,1,9176,10770,1594,49,0,2018-01-31
5,2018-02-03,Sat,26,Home,D 1–1,Leicester City,Swansea City,Y,CB,90,0,0,0,0,0,0,0,0,64,3,0,1,0.0,0.0,0.0,0,0,51,55,4,35,1,0,0,1343,437,4,5,27,28,19,21,0.0,0,3,0,0,54,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,3,0,1,24,38,2,0,236.0,198.0,1,0,0,0,42,0,53,0,0,0,19,0,4,50,0.6,0,0,0,0,0,1.7,14720,16.2,0,2018-02-03 15:00:00+00:00,03 Feb 15:00,0,0,90,0,0,0,0,10,26,0,15898,0,1,0,0.0,2,1896,3215,1319,49,0,2018-02-03
6,2018-02-10,Sat,27,Away,L 1–5,Leicester City,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,35,6,3,2,0.0,0.0,0.0,0,0,17,20,1,8,0,0,0,313,98,8,9,8,10,1,1,0.0,0,0,0,0,18,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,5,6,1,1,1,4,0,7,27,8,0,0,18.0,8.0,0,0,0,0,9,0,19,0,0,0,19,0,6,16,0.0,0,0,0,0,0,3.0,15345,29.8,0,2018-02-10 17:30:00+00:00,10 Feb 17:30,0,0,90,0,0,0,0,6,27,0,15031,0,4,0,0.0,0,-1031,1029,2060,49,0,2018-02-10
7,2018-04-19,Thu,35,Home,D 0–0,Leicester City,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,50,0,3,0,0.0,0.0,0.0,1,0,33,39,1,27,0,0,0,762,297,8,9,17,20,8,10,0.0,0,1,0,0,37,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,25,23,2,1,161.0,94.0,0,0,0,0,30,0,38,0,0,0,26,1,10,32,0.5,0,0,0,0,2,1.9,19619,16.0,0,2018-04-19 18:45:00+00:00,19 Apr 19:45,0,0,90,0,0,0,0,3,34,0,6656,0,0,0,2.0,6,-606,64,670,49,0,2018-04-19
8,2018-04-28,Sat,36,Away,L 0–5,Leicester City,Crystal Palace,N,"RB,CM",40,0,0,0,0,0,0,0,0,30,0,1,0,0.0,0.0,0.0,1,0,24,26,1,22,0,0,0,554,201,6,6,10,11,7,8,0.0,0,3,0,0,24,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,3,16,13,1,0,104.0,66.0,0,0,0,0,21,0,26,0,0,0,4,0,3,24,0.4,0,0,0,0,0,0.8,20698,7.2,0,2018-04-28 14:00:00+00:00,28 Apr 15:00,0,0,39,0,0,0,0,2,36,0,6350,0,0,0,0.0,0,-157,59,216,49,0,2018-04-28
9,2018-05-05,Sat,37,Home,L 0–2,Leicester City,West Ham,N,CB,45,0,0,0,0,0,0,1,0,35,0,0,2,0.0,0.0,0.0,0,0,25,29,7,17,2,0,0,494,216,7,9,16,16,2,4,0.0,0,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,0,5,17,18,0,0,130.0,99.0,0,0,0,1,19,0,29,0,0,0,1,0,5,25,0.7,0,0,0,0,1,1.3,21663,12.6,0,2018-05-05 14:00:00+00:00,05 May 15:00,0,0,45,0,0,0,0,5,37,0,6204,1,0,0,0.0,0,-144,99,243,49,0,2018-05-05
