Unnamed: 0,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,bonus,bps,clean_sheets,creativity,ict_index,influence,kickoff_time,minutes,own_goals,round,saves,selected,threat,total_points,transfers_balance,transfers_in,transfers_out,value,kickoff_date
0,2018-01-15,Mon,23,Away,L 0–3,Stoke City,Manchester Utd,Y,RB,90,0,0,0,0,0,0,0,0,46,1,0,1,0.0,0.0,0.1,3,0,30,37,1,20,1,1,1,484,271,13,15,10,13,4,6,0.1,1,1,2,2,24,13,4,0,0,4,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,2,18,12,16,1,142.0,102.0,0,0,1,1,24,5,0,14,0,19.8,3.7,15.0,2018-01-15 20:00:00+00:00,90,0,23,0,57,2.0,1,54,59,5,45,2018-01-15
1,2018-01-20,Sat,24,Home,W 2–0,Stoke City,Huddersfield,Y,RB,90,0,0,0,0,0,0,1,0,53,2,0,0,0.0,0.0,0.1,3,0,22,45,4,21,4,0,0,488,298,7,11,8,14,7,18,0.1,2,2,2,1,26,19,1,0,0,3,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,1,0,0,3,0,2,19,25,10,0,210.0,113.0,3,0,2,0,21,3,0,23,1,24.4,3.6,11.8,2018-01-20 15:00:00+00:00,90,0,24,0,2477,0.0,5,2370,2576,206,45,2018-01-20
2,2018-01-31,Wed,25,Home,D 0–0,Stoke City,Watford,Y,RB,90,0,0,0,0,1,0,1,0,51,3,2,0,0.0,0.0,0.0,1,0,19,39,3,17,2,0,0,402,203,6,10,11,17,2,11,0.0,0,1,0,0,24,14,0,0,0,3,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,2,0,0,0,5,0,2,14,21,16,1,102.0,41.0,3,0,1,0,12,2,0,21,1,4.6,3.8,15.0,2018-01-31 20:00:00+00:00,90,0,25,0,16197,18.0,5,13524,15018,1494,45,2018-01-31
3,2018-02-03,Sat,26,Away,L 1–2,Stoke City,Bournemouth,Y,RB,90,0,0,0,0,0,0,0,0,58,5,3,0,0.0,0.0,0.3,5,0,29,40,1,26,0,2,2,701,462,8,9,11,15,10,14,0.1,3,5,2,2,24,16,0,0,0,2,16,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,4,1,0,2,4,2,0,0,5,0,1,23,27,8,0,150.0,32.0,1,0,1,4,21,1,0,14,0,38.8,7.1,31.8,2018-02-03 15:00:00+00:00,90,0,26,0,23449,0.0,1,7157,8276,1119,45,2018-02-03
4,2018-02-10,Sat,27,Home,D 1–1,Stoke City,Brighton,Y,RB,90,0,0,0,0,0,0,0,0,61,0,1,2,0.0,0.0,0.1,2,0,44,55,2,24,2,3,3,816,226,23,25,11,15,9,13,0.1,1,2,1,1,33,22,0,0,1,3,22,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,16,35,13,0,189.0,113.0,4,0,0,1,23,3,0,12,0,16.3,2.9,12.2,2018-02-10 15:00:00+00:00,90,0,27,0,45572,0.0,2,21785,23043,1258,45,2018-02-10
5,2018-02-24,Sat,28,Away,D 1–1,Stoke City,Leicester City,Y,"RB,RW",90,0,0,0,0,0,0,0,0,51,0,2,1,0.0,0.0,0.0,0,0,17,34,0,13,3,0,0,309,205,7,10,7,12,3,9,0.0,0,1,0,0,20,14,2,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,8,0,7,21,17,13,2,93.0,42.0,1,1,1,0,13,3,0,9,0,0.6,1.6,11.6,2018-02-24 12:30:00+00:00,90,0,28,0,43409,4.0,2,-2289,1827,4116,45,2018-02-24
6,2018-03-03,Sat,29,Away,D 0–0,Stoke City,Southampton,Y,RB,90,0,0,0,0,0,0,0,0,36,2,1,1,0.0,0.0,0.0,0,0,15,28,0,10,0,0,0,264,157,6,7,9,14,0,7,0.0,0,0,0,0,18,10,1,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,3,2,0,1,4,0,4,17,11,8,0,23.0,4.0,1,0,1,0,10,1,0,22,1,0.8,1.0,8.8,2018-03-03 15:00:00+00:00,90,0,29,0,44034,0.0,6,604,2487,1883,45,2018-03-03
7,2018-03-12,Mon,30,Home,L 0–2,Stoke City,Manchester City,Y,RB,90,0,0,0,0,0,0,0,0,39,5,2,1,0.0,0.0,0.0,0,0,19,26,1,10,1,3,2,260,117,10,11,3,7,3,5,0.0,0,2,0,0,15,11,1,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,1,2,1,1,0,3,0,4,13,17,11,0,85.0,23.0,1,0,0,2,10,1,0,10,0,5.3,2.7,22.0,2018-03-12 20:00:00+00:00,90,0,30,0,43334,0.0,1,30,2038,2008,45,2018-03-12
8,2018-04-01,Sun,32,Away,L 0–3,Stoke City,Arsenal,Y,RM,90,0,0,0,0,1,0,0,0,43,1,1,1,0.1,0.1,0.0,1,0,19,32,1,18,1,1,0,260,57,9,14,9,11,0,2,0.0,0,1,0,0,28,3,0,0,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,1,0,2,9,15,19,2,76.0,24.0,0,0,2,0,25,4,0,3,0,1.8,1.3,1.4,2018-04-01 12:30:00+00:00,90,0,32,0,37382,10.0,1,-10097,198,10295,45,2018-04-01
9,2018-04-07,Sat,33,Home,L 1–2,Stoke City,Tottenham,Y,RM,89,0,0,0,0,0,0,0,0,33,2,0,0,0.0,0.0,0.1,1,0,19,25,2,21,2,3,1,326,185,10,11,6,7,2,4,0.0,1,1,1,1,19,6,1,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,3,2,0,0,1,0,1,5,18,10,1,143.0,72.0,1,0,2,1,20,4,0,10,0,15.0,2.7,9.8,2018-04-07 14:00:00+00:00,90,0,33,0,31683,2.0,1,-5759,112,5871,45,2018-04-07
