Unnamed: 0,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,bonus,bps,clean_sheets,creativity,ict_index,influence,kickoff_time,minutes,own_goals,round,saves,selected,threat,total_points,transfers_balance,transfers_in,transfers_out,value,kickoff_date
10,2018-01-13,Sat,23,Away,D 1–1,Swansea City,Newcastle Utd,Y,RB,64,0,0,0,0,1,0,0,0,65,0,0,0,0.2,0.2,0.3,1,0,41,60,4,24,0,1,0,713,323,19,24,16,23,6,10,0.0,1,4,1,1,49,11,0,0,0,3,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,38,13,2,83.0,33.0,0,0,1,1,48,2,1,20,1,15.7,4.2,6.6,2018-01-13 15:00:00+00:00,64,0,23,0,7285,20.0,7,-218,230,448,44,2018-01-13
11,2018-01-22,Mon,24,Home,W 1–0,Swansea City,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,46,3,2,2,0.0,0.0,0.0,0,0,20,33,0,16,0,0,0,419,135,9,12,6,8,5,13,0.0,0,1,0,0,30,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,0,0,2,5,0,7,32,14,1,1,67.0,37.0,0,0,0,0,20,0,0,24,1,0.3,2.0,17.8,2018-01-22 20:00:00+00:00,90,0,24,0,7276,2.0,6,-46,350,396,44,2018-01-22
12,2018-01-30,Tue,25,Home,W 3–1,Swansea City,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,35,1,2,0,0.0,0.0,0.0,1,0,19,27,0,16,0,0,0,443,122,4,5,11,14,4,7,0.0,0,1,0,0,26,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5,0,7,23,13,1,1,69.0,41.0,0,0,0,0,23,1,0,9,0,0.0,1.6,13.6,2018-01-30 19:45:00+00:00,90,0,25,0,10578,2.0,2,3134,3776,642,44,2018-01-30
13,2018-02-03,Sat,26,Away,D 1–1,Swansea City,Leicester City,Y,CB,90,0,0,0,0,0,0,0,0,50,0,2,0,0.0,0.0,0.0,1,0,27,36,3,19,0,3,3,549,288,7,10,14,16,5,9,0.0,1,4,1,1,36,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,29,15,6,0,118.0,81.0,1,0,1,0,28,0,0,20,0,15.0,4.4,29.2,2018-02-03 15:00:00+00:00,90,0,26,0,19053,0.0,2,8255,9403,1148,44,2018-02-03
14,2018-02-10,Sat,27,Home,W 1–0,Swansea City,Burnley,Y,CB,90,0,0,0,0,0,0,0,0,63,1,2,1,0.0,0.0,0.0,0,0,41,54,7,33,2,0,0,867,394,13,15,23,25,5,14,0.0,0,3,0,0,53,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,0,2,27,35,1,0,267.0,193.0,0,0,0,2,36,0,0,24,1,0.6,1.5,14.2,2018-02-10 15:00:00+00:00,90,0,27,0,23088,0.0,6,3702,5015,1313,44,2018-02-10
15,2018-02-24,Sat,28,Away,L 1–4,Swansea City,Brighton,Y,CB,45,0,0,0,0,1,0,0,0,35,0,3,0,0.0,0.0,0.0,0,0,21,30,0,20,0,1,0,421,147,4,5,16,17,1,8,0.0,0,0,0,0,29,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,11,19,5,0,161.0,76.0,2,0,0,1,27,1,0,-1,0,0.4,0.7,0.0,2018-02-24 15:00:00+00:00,45,0,28,0,31692,8.0,1,7930,9902,1972,44,2018-02-24
16,2018-03-03,Sat,29,Home,W 4–1,Swansea City,West Ham,Y,CB,90,1,0,0,0,1,1,0,0,47,2,3,0,0.1,0.1,0.1,0,0,31,39,0,30,0,0,0,516,193,18,18,10,12,3,6,0.0,1,1,0,0,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,1,0,0,4,0,4,25,20,2,2,125.0,31.0,0,0,0,0,29,0,2,37,0,10.5,8.2,52.8,2018-03-03 15:00:00+00:00,90,0,29,0,31300,19.0,10,-462,943,1405,44,2018-03-03
17,2018-03-10,Sat,30,Away,D 0–0,Swansea City,Huddersfield,Y,CB,90,0,0,0,0,0,0,0,0,38,0,1,3,0.0,0.0,0.0,0,0,8,14,0,9,0,0,0,173,59,2,2,4,5,2,7,0.0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,0,23,32,4,2,1,38.0,5.0,0,0,2,0,11,0,0,25,1,0.3,4.3,40.8,2018-03-10 15:00:00+00:00,90,0,30,0,60301,2.0,6,27295,28870,1575,44,2018-03-10
18,2018-03-31,Sat,32,Away,L 0–2,Swansea City,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,53,3,2,2,0.0,0.0,0.0,0,0,29,36,2,30,2,3,2,527,155,13,15,10,11,5,8,0.0,0,2,2,1,35,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,3,1,1,1,6,0,7,27,21,6,2,164.0,101.0,0,0,1,0,32,0,0,20,0,4.9,3.6,26.6,2018-03-31 14:00:00+00:00,90,0,32,0,75478,4.0,1,10378,24902,14524,44,2018-03-31
19,2018-04-07,Sat,33,Away,D 1–1,Swansea City,West Brom,Y,CB,45,0,0,0,0,0,0,0,0,37,0,1,1,0.0,0.0,0.0,1,0,26,30,3,23,0,3,2,458,144,13,13,12,13,1,4,0.0,0,4,0,0,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,19,18,0,0,158.0,113.0,0,0,1,0,26,0,0,11,0,0.7,1.3,12.6,2018-04-07 14:00:00+00:00,45,0,33,0,76537,0.0,1,1063,4735,3672,44,2018-04-07
20,2018-04-22,Sun,35,Away,L 0–5,Swansea City,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,30,1,4,2,0.0,0.0,0.0,0,0,10,17,1,9,0,0,0,181,131,5,6,4,6,1,5,0.0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,5,0,14,24,6,0,0,41.0,14.0,0,0,1,0,10,0,0,12,0,0.0,2.0,19.6,2018-04-22 15:30:00+00:00,90,0,35,0,57592,0.0,0,-2676,347,3023,44,2018-04-22
21,2018-04-28,Sat,36,Home,L 0–1,Swansea City,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,79,3,0,1,0.0,0.0,0.0,0,0,61,68,6,41,1,0,0,1264,573,15,17,36,38,9,11,0.0,0,5,0,0,67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,2,1,0,1,4,0,10,45,35,0,0,228.0,141.0,0,0,0,0,51,0,0,12,0,0.6,1.8,17.4,2018-04-28 16:30:00+00:00,90,0,36,0,62006,0.0,2,1091,4103,3012,44,2018-04-28
22,2018-05-05,Sat,37,Away,L 0–1,Swansea City,Bournemouth,Y,CB,71,0,0,0,0,1,1,1,0,44,2,0,0,0.2,0.2,0.0,2,0,25,36,1,16,0,0,0,504,129,8,10,12,14,4,9,0.0,0,0,0,0,36,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,2,3,1,0,0,4,0,2,20,17,7,3,47.0,9.0,0,0,0,0,27,0,0,12,0,0.5,3.4,12.0,2018-05-05 14:00:00+00:00,71,0,37,0,76099,21.0,1,13199,14910,1711,44,2018-05-05
23,2018-05-13,Sun,38,Home,L 1–2,Swansea City,Stoke City,Y,CB,90,0,0,0,0,2,0,1,0,58,1,0,1,0.1,0.1,0.2,1,0,47,51,6,40,2,1,1,997,533,16,16,22,24,9,11,0.0,2,8,0,0,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,0,1,21,34,4,3,285.0,240.0,0,0,0,0,43,0,0,9,0,20.9,5.6,11.4,2018-05-13 14:00:00+00:00,90,0,38,0,68870,24.0,0,-6071,357,6428,44,2018-05-13
