Unnamed: 0,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,bonus,bps,clean_sheets,creativity,ict_index,influence,kickoff_time,minutes,own_goals,round,saves,selected,threat,total_points,transfers_balance,transfers_in,transfers_out,value,kickoff_date
20,2019-02-23,Sat,27,Away,L 0–2,Huddersfield,Newcastle Utd,Y,LB,90,0,0,0,0,1,0,0,0,104,2,2,1,0.0,0.0,0.1,1,0,72,92,4,48,2,1,0,1271,375,40,44,20,28,12,17,0.1,1,2,2,2,77,15,2,0,1,4,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,4,0,5,26,62,17,0,182.0,95.0,2,0,0,1,65,3,0,15,0,21.1,4.9,20.2,2019-02-23 15:00:00+00:00,90,0,27,0,6457,8.0,1,-249,10,259,44,2019-02-23
21,2019-03-09,Sat,30,Home,L 0–2,Huddersfield,Bournemouth,N,LB,45,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,18,29,0,13,1,0,0,344,113,8,9,8,11,2,8,0.1,0,0,0,0,22,7,0,0,1,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,9,13,0,74.0,39.0,1,0,0,0,19,2,0,4,0,6.2,0.8,1.8,2019-03-09 15:00:00+00:00,45,0,30,0,6326,0.0,1,-80,19,99,44,2019-03-09
22,2019-03-16,Sat,31,Away,L 3–4,Huddersfield,West Ham,Y,"LW,LB",90,0,0,0,0,1,0,0,0,41,3,0,1,0.0,0.0,0.0,0,0,15,30,4,21,1,0,0,251,72,9,14,4,5,2,8,0.0,0,2,0,0,29,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,0,1,6,0,2,10,17,14,0,75.0,20.0,1,0,1,0,26,3,0,16,0,2.6,2.0,9.2,2019-03-16 15:00:00+00:00,90,0,31,0,6466,8.0,3,5,85,80,44,2019-03-16
23,2019-03-30,Sat,32,Away,L 0–2,Huddersfield,Crystal Palace,Y,LW,79,0,0,0,0,3,2,0,0,43,0,1,2,0.1,0.1,0.0,2,0,23,34,1,18,0,0,0,377,49,14,19,6,7,2,3,0.0,1,0,1,1,32,1,0,0,0,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,4,16,23,3,42.0,13.0,0,0,1,0,26,2,0,8,0,18.1,7.0,14.6,2019-03-30 15:00:00+00:00,79,0,32,0,6218,37.0,2,-25,107,132,44,2019-03-30
24,2019-04-06,Sat,33,Home,L 1–4,Huddersfield,Leicester City,Y,LM,90,0,0,0,0,1,0,0,0,51,2,1,2,0.0,0.0,0.1,3,0,24,40,1,25,3,2,2,365,70,14,17,4,7,4,9,0.1,2,2,0,0,34,6,2,0,0,9,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,1,4,20,27,3,162.0,104.0,3,1,2,1,34,5,0,10,0,31.6,6.5,11.8,2019-04-06 14:00:00+00:00,90,0,33,0,6368,22.0,0,7,79,72,44,2019-04-06
25,2019-04-13,Sat,34,Away,L 0–4,Huddersfield,Tottenham,Y,"LM,LB",90,0,0,0,0,1,0,1,0,47,0,2,4,0.0,0.0,0.0,0,0,25,36,3,28,4,0,0,376,99,14,18,4,5,4,9,0.0,0,2,1,0,36,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,3,0,4,10,23,14,1,153.0,72.0,1,1,0,2,31,6,0,2,0,2.8,2.2,8.8,2019-04-13 11:30:00+00:00,90,0,34,0,6168,10.0,-1,-180,63,243,44,2019-04-13
26,2019-04-20,Sat,35,Home,L 1–2,Huddersfield,Watford,N,LM,10,0,1,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.5,2,2,4,4,1,3,1,1,0,29,10,2,2,0,0,0,0,0.2,1,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2,1,6,1,25.0,14.0,1,0,0,0,3,0,0,14,0,11.0,3.0,17.4,2019-04-20 14:00:00+00:00,9,0,35,0,6096,2.0,4,-67,36,103,44,2019-04-20
27,2019-04-26,Fri,36,Away,L 0–5,Huddersfield,Liverpool,N,LM,26,0,0,0,0,1,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,7,9,0,7,0,0,0,68,22,6,7,1,1,0,1,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,46.0,14.0,0,0,0,0,8,1,0,3,0,0.4,0.9,0.4,2019-04-26 19:00:00+00:00,25,0,36,0,6128,8.0,0,13,71,58,44,2019-04-26
28,2019-05-05,Sun,37,Home,D 1–1,Huddersfield,Manchester Utd,Y,LB,90,0,0,0,0,0,0,0,0,55,1,0,1,0.0,0.0,0.0,1,0,31,48,0,25,2,0,0,456,179,18,22,8,14,3,7,0.0,1,1,0,0,36,12,2,0,0,3,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,5,20,26,10,0,143.0,71.0,3,0,1,0,30,1,0,13,0,11.8,2.1,9.0,2019-05-05 13:00:00+00:00,90,0,37,0,6104,0.0,2,-28,50,78,44,2019-05-05
29,2017-08-12,Sat,1,Away,W 3–0,Huddersfield,Crystal Palace,Y,LB,90,0,0,0,0,1,1,0,0,54,5,0,1,0.0,0.0,0.0,3,1,30,43,3,17,0,0,0,489,218,13,14,12,15,2,8,0.0,0,1,0,0,27,15,0,0,0,2,15,0,1,2,0,0,1,0,0,1,0,0,0,0,0,3,1,3,1,2,5,3,0,1,3,0,2,20,19,15,0,115.0,46.0,2,0,1,2,24,3,0,16,1,1.3,2.6,17.6,2017-08-12 14:00:00+00:00,90,0,1,0,25608,7.0,6,0,0,0,45,2017-08-12
30,2017-08-20,Sun,2,Home,W 1–0,Huddersfield,Newcastle Utd,Y,LB,90,0,0,0,0,0,0,0,0,77,3,2,3,0.0,0.0,0.0,0,0,52,65,3,39,3,0,0,924,161,21,21,28,36,2,5,0.0,0,3,0,0,53,11,1,0,1,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,2,2,0,2,1,3,0,8,29,37,12,0,230.0,124.0,3,0,0,0,43,1,0,31,1,3.3,2.5,22.0,2017-08-20 12:30:00+00:00,90,0,2,0,36148,0.0,6,5116,7010,1894,45,2017-08-20
31,2017-08-26,Sat,3,Home,D 0–0,Huddersfield,Southampton,Y,LB,90,0,0,0,0,0,0,0,0,67,2,5,1,0.0,0.0,0.0,0,0,39,55,7,32,2,1,1,756,378,12,14,19,25,7,12,0.0,0,7,0,0,44,11,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,3,25,28,15,0,154.0,76.0,3,1,1,0,29,1,0,25,1,2.2,1.6,14.0,2017-08-26 14:00:00+00:00,90,0,3,0,50699,0.0,6,10027,14212,4185,45,2017-08-26
