Unnamed: 0,Date,Day,Matchweek,Venue,Result,Team,Opponent,Start,Position,Minutes Played,Goals,Assists,Penalties Scored,Penalties Attempted,Shots,Shots on Target,Yellow Cards,Red Cards,Touches,Tackles,Interceptions,Blocks,xG,npxG,xAG,Shot Creating Actions,Goal Creating Actions,Passes Completed,Passes Attempted,Progressive Passes,Carries,Progressive Carries,Take-ons Attempted,Successful Take-ons,Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Medium Passes Completed,Medium Passes Attempted,Long Passes Completed,Long Passes Attempted,Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live Pass,Dead Pass,Free Kick Pass,Through Balls,Switches,Crosses,Throw Ins Taken,Corners Taken,Passes Offside,Live SCA,Deadball SCA,Take-on SCA,Shot SCA,Foul SCA,Defense SCA,Live GCA,Deadball GCA,Take-on GCA,Shot GCA,Foul GCA,Defense GCA,Tackles Won,Defensive Third Tackles,Middle Third Tackles,Attacking Third Tackles,Dribblers Tackled,Dribblers Tackled Attempts,Challenges Lost,Shots Blocked,Passes Blocked,Clearances,Defensive Errors,Defensive Penalty Area Touches,Defensive Third Touches,Middle Third Touches,Attacking Third Touches,Penalty Area Touches,Carry Distance,Progressive Carry Distance,Final Third Carries,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,bonus,bps,clean_sheets,creativity,ict_index,influence,kickoff_time,minutes,own_goals,round,saves,selected,threat,total_points,transfers_balance,transfers_in,transfers_out,value,kickoff_date
10,2017-11-25,Sat,13,Home,D 0–0,Swansea City,Bournemouth,Y,LB,90,0,0,0,0,1,0,1,0,53,2,1,1,0.1,0.1,0.0,1,0,29,44,2,32,1,0,0,570,281,10,13,14,20,5,10,0.0,0,4,1,1,34,10,0,0,0,7,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,2,0,4,19,18,16,1,132.0,44.0,0,0,0,2,33,7,0,16,1,5.7,1.7,7.0,2017-11-25 15:00:00+00:00,90,0,13,0,14450,4.0,5,-245,201,446,50,2017-11-25
11,2017-11-29,Wed,14,Away,L 0–1,Swansea City,Chelsea,Y,LB,90,0,0,0,0,0,0,0,0,43,0,2,1,0.0,0.0,0.0,0,0,25,33,0,16,3,1,0,471,196,10,13,10,12,4,5,0.0,0,2,0,0,28,5,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0,3,16,20,7,0,159.0,47.0,1,0,0,1,21,2,0,6,0,1.3,1.0,8.8,2017-11-29 19:45:00+00:00,90,0,14,0,14355,0.0,2,-157,214,371,50,2017-11-29
12,2017-12-02,Sat,15,Away,L 1–2,Swansea City,Stoke City,Y,LB,90,0,1,0,0,2,1,0,0,74,2,1,1,0.0,0.0,0.1,3,1,43,60,3,43,6,0,0,674,234,23,27,18,23,1,4,0.1,3,3,3,2,51,9,1,0,0,11,8,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,4,0,2,18,32,25,1,404.0,220.0,7,1,2,3,41,4,0,25,0,40.3,9.8,40.8,2017-12-02 15:00:00+00:00,90,0,15,0,14389,17.0,4,-22,307,329,50,2017-12-02
13,2017-12-09,Sat,16,Home,W 1–0,Swansea City,West Brom,Y,LB,90,0,0,0,0,1,0,0,0,57,2,1,0,0.0,0.0,0.0,2,0,31,45,4,25,2,1,1,479,222,16,17,13,17,1,9,0.0,0,2,1,0,36,9,0,0,0,6,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,0,0,4,0,2,13,19,25,0,155.0,49.0,1,0,4,1,33,5,0,22,1,2.5,1.6,10.2,2017-12-09 15:00:00+00:00,90,0,16,0,15549,3.0,6,900,1385,485,50,2017-12-09
14,2017-12-13,Wed,17,Home,L 0–4,Swansea City,Manchester City,Y,LB,90,0,0,0,0,0,0,0,0,35,0,0,1,0.0,0.0,0.0,0,0,22,27,2,19,3,1,0,335,158,15,15,5,6,2,5,0.0,0,2,2,1,21,6,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,12,14,9,0,92.0,44.0,1,0,2,1,19,0,0,6,0,4.6,1.5,10.0,2017-12-13 19:45:00+00:00,90,0,17,0,15750,0.0,0,56,724,668,50,2017-12-13
15,2017-12-18,Mon,18,Away,L 1–3,Swansea City,Everton,Y,LB,90,0,0,0,0,1,0,0,0,54,0,0,0,0.0,0.0,0.0,2,0,38,50,1,26,2,1,1,407,137,29,32,6,13,1,3,0.0,0,2,0,0,40,10,0,0,0,2,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,2,17,23,15,0,135.0,79.0,2,0,1,1,29,0,0,4,0,1.7,0.2,0.0,2017-12-18 20:00:00+00:00,90,0,18,0,15645,1.0,1,-202,378,580,50,2017-12-18
16,2017-12-23,Sat,19,Home,D 1–1,Swansea City,Crystal Palace,Y,LB,90,0,0,0,0,0,0,0,0,97,2,0,0,0.0,0.0,0.0,0,0,69,91,10,50,9,2,1,1064,299,35,38,32,39,2,13,0.0,0,6,0,0,84,7,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,1,15,59,23,0,421.0,291.0,2,1,3,1,73,5,0,15,0,6.5,1.9,10.6,2017-12-23 15:00:00+00:00,90,0,19,0,16140,2.0,2,327,1045,718,50,2017-12-23
17,2017-12-26,Tue,20,Away,L 0–5,Swansea City,Liverpool,Y,LB,90,0,0,0,0,0,0,1,0,56,1,0,2,0.0,0.0,0.0,0,0,35,45,3,27,3,0,0,491,194,18,20,15,18,1,3,0.0,0,1,0,0,39,6,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,0,7,27,22,7,0,89.0,48.0,0,0,1,0,35,0,0,9,0,1.1,1.3,11.4,2017-12-26 17:30:00+00:00,90,0,20,0,15868,0.0,-1,-363,366,729,50,2017-12-26
18,2017-12-30,Sat,21,Away,W 2–1,Swansea City,Watford,Y,LB,90,0,0,0,0,0,0,0,0,51,1,1,0,0.0,0.0,0.0,0,0,35,47,4,21,2,0,0,683,221,13,15,15,20,6,10,0.0,0,2,0,0,35,12,1,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,1,0,1,23,21,8,0,156.0,70.0,1,0,2,2,29,5,0,10,0,1.1,0.6,4.4,2017-12-30 15:00:00+00:00,90,0,21,0,15270,0.0,2,-666,270,936,50,2017-12-30
19,2018-01-02,Tue,22,Home,L 0–2,Swansea City,Tottenham,Y,LB,90,0,0,0,0,2,0,1,0,42,2,0,1,0.0,0.0,0.0,2,0,24,36,2,19,4,0,0,425,118,12,14,8,11,4,9,0.0,0,2,0,0,29,6,0,0,0,1,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,1,2,0,1,19,18,6,1,134.0,74.0,0,1,0,1,21,0,0,5,0,0.4,0.7,1.4,2018-01-02 19:45:00+00:00,90,0,22,0,14863,5.0,0,-429,139,568,50,2018-01-02
